section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,4,4,1,0.0,1,1.0,True,True,True,True,True,True,False,1,3,1,3,0,0,1,1,003:1,003:4,8,1,0,0.0,2,1,2,4,1,1,0.0,1,2,1,0,0.0,24.0,49.5,2,False,False
Combined,Set1,Draw1,2,27,4,2,0.0,6,1.0,True,False,False,False,False,False,False,3,6,3,6,0,0,1,0,223:1,223:2,8,6,1,0.0,0,1,2,0,0,0,0.0,1,9,1,1,0.0,30.0,77.0,2,True,False
Combined,Set1,Draw1,3,27,4,2,0.0,6,1.0,True,False,False,False,False,False,False,3,6,3,6,0,0,2,0,223:1;2233:1,223:2;2233:2,8,6,1,0.0,0,1,2,0,0,0,0.0,1,9,1,1,0.0,30.0,77.0,2,True,False
Combined,Set1,Draw1,3,29,4,2,0.0,5,1.0,True,False,False,False,False,False,False,1,5,1,5,0,0,1,0,233:1,233:2,8,5,1,0.0,0,1,2,0,0,0,0.0,1,4,0,1,0.0,23.0,45.0,1,True,False
Combined,Set1,Draw1,4,27,4,2,0.0,6,1.0,True,False,False,False,False,False,False,3,6,3,6,0,4,0,0,223:1;2233:1;2238:1,322:2;3322:2;2283:1,8,6,1,0.0,0,1,2,0,0,0,0.0,1,9,1,1,0.0,30.0,77.0,2,True,False
Combined,Set1,Draw1,4,29,4,3,0.0,5,1.0,True,False,False,False,False,False,False,3,5,3,5,0,4,0,0,22338:1;233:1;2338:1,83322:2;332:2;8332:2,8,5,2,0.0,0,1,2,0,0,0,0.0,1,8,0,1,0.0,28.0,45.0,1,True,False
Combined,Set1,Draw1,4,32,4,2,0.0,4,1.0,True,True,False,False,False,False,False,1,5,1,5,0,1,0,0,338:1,833:3,8,4,1,0.0,0,1,2,4,0,0,0.0,1,4,0,0,0.0,25.0,56.5,1,False,False
Combined,Set1,Draw1,5,27,2,1,0.0,6,1.0,True,False,False,False,False,False,False,3,6,3,6,0,2,0,0,223:1;2233:1,322:2;3322:2,4,6,0,0.0,0,1,2,0,0,0,0.0,1,9,4,1,0.0,28.0,77.0,3,True,False
Combined,Set1,Draw1,5,8,3,3,0.0,3,1.0,False,False,False,False,False,False,False,3,6,3,6,0,5,0,0,01338:1;013:1;0138:1,01338:1;013:1;8103:1,6,3,2,0.0,0,1,0,0,0,0,0.0,0,9,4,1,0.0,26.0,51.5,3,True,False
Combined,Set1,Draw1,5,28,3,1,0.0,3,1.0,True,True,False,False,False,False,False,3,3,3,3,0,1,0,0,224:1,224:3,6,3,0,0.0,0,1,2,4,0,0,0.0,1,6,1,0,0.0,24.0,68.0,2,False,False
