section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw5,1,6778,boxed,25.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,3,6877,2,21,True,8,3,2,0.0,3,0,0,4,0,3.0,1,0.5,0,0,1,1,2,0,False,boxed|cov4|hp_repeat3|vstr2|hot2|dom_last|perm3|hidden3v|draw_chain2,6778,123,106,213,False,False,True
Midday,Set1,Draw5,1,678,boxed,21.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,3,687,2,21,True,8,3,2,0.0,3,0,0,4,0,0.0,0,0.5,0,0,1,1,2,0,False,boxed|cov4|hp_repeat3|vstr2|hot2|perm3|hidden3v|draw_chain2,678,123,106,213,False,False,True
Combined,Set1,Draw3,2,678,boxed,19.5,"R2,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,4,867,1,21,True,6,4,2,0.0,1,0,0,2,0,0.0,0,0.5,0,2,2,2,3,0,False,boxed|cov3|hp_repeat4|hot2|perm3|hidden3v|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw4,2,6678,boxed,18.5,"R2,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,3,8667,1,21,True,6,3,2,0.0,1,0,0,2,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|draw_chain4,6678,123,106,213,False,False,True
Midday,Set1,Draw5,2,6778,boxed,17.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,3,6877,2,21,True,6,3,1,0.0,3,0,0,2,0,0.0,1,0.5,0,0,1,1,2,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|draw_chain2,6778,123,106,213,False,False,True
Evening,Set3,Draw1,4,566,boxed,17.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2,0,3,566,2,6,False,6,3,1,0.0,3,0,0,1,0,0.0,0,0.0,0,2,0,2,1,1,True,boxed|cov3|hp_repeat3|vstr2|hot1|perm2|double_mirror|set_chain2,566,016,106,213,False,False,True
Midday,Set1,Draw5,2,678,boxed,16.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,3,687,2,21,True,6,3,1,0.0,3,0,0,2,0,0.0,0,0.5,0,0,1,1,2,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|draw_chain2,678,123,106,213,False,False,True
Midday,Set3,Draw1,6,066,straight,16.0,"R2,R4",False,True,False,False,False,False,False,False,False,0,1,0,2,066,2,6,False,4,2,0,0.0,5,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain3,066,016,106,213,False,False,True
Combined,Set1,Draw3,3,678,boxed,15.5,"R2,R6",False,False,False,False,False,False,False,False,False,1,2,0,4,867,1,21,True,4,4,1,0.0,1,0,0,1,0,0.0,0,0.5,0,2,2,2,3,0,False,boxed|cov2|hp_repeat4|hot1|perm2|hidden3v|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw5,2,678,straight,15.5,R6,False,False,False,False,False,False,False,False,False,2,1,0,2,687,1,21,True,2,2,0,0.0,3,0,0,2,0,0.0,0,0.5,2,2,2,2,3,0,False,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw6,1,116678,boxed,15.5,"R2,R6",True,False,False,False,False,False,False,False,False,1,2,0,2,118667,1,21,True,4,2,1,0.0,1,0,0,2,1,0.0,3,0.5,0,0,1,1,2,0,False,boxed|cov2|hp_repeat2|mirror|hot1|perm2|hidden3v|draw_chain2,116678,123,106,213,False,False,True
Combined,Set1,Draw6,1,6678,straight,15.5,R2,False,False,False,False,False,False,False,False,False,1,1,0,2,8667,1,21,True,2,2,0,0.0,3,0,0,2,0,0.0,1,0.5,2,0,3,1,4,0,False,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|draw_chain4,6678,123,106,213,False,False,True
Combined,Set1,Draw6,1,11678,straight,15.5,R6,True,False,False,False,False,False,False,False,False,1,1,0,2,68117,1,21,True,2,2,0,0.0,3,0,0,2,1,0.0,2,0.5,2,0,1,1,2,0,False,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,11678,123,106,213,False,False,True
Evening,Set3,Draw1,5,36677,boxed,15.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,0,3,0,2,36677,1,21,True,6,2,2,0.0,1,0,0,0,0,0.0,2,0.5,0,2,0,2,1,0,False,boxed|cov3|hp_repeat2|perm3|hidden3v|set_chain2,36677,123,106,213,False,False,True
Midday,Set2,Draw1,7,066,straight,15.0,"R2,R4",False,True,False,False,False,False,False,False,False,0,1,0,1,066,2,6,False,4,1,0,0.0,5,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov2|vstr2|double_mirror|set_chain3,066,016,106,213,False,False,True
Combined,Set1,Draw4,2,678,boxed,14.5,"R6,R8",False,False,False,False,False,False,False,False,False,2,2,0,2,687,1,21,True,4,2,1,0.0,1,0,0,2,0,0.0,0,0.5,0,2,2,2,3,0,False,boxed|cov2|hp_repeat2|hot2|perm2|hidden3v|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw5,2,6678,boxed,14.5,"R2,R6",False,False,False,False,False,False,False,False,False,2,2,0,2,8667,1,21,True,4,2,1,0.0,1,0,0,2,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov2|hp_repeat2|hot2|perm2|hidden3v|draw_chain4,6678,123,106,213,False,False,True
Combined,Set1,Draw6,1,16678,straight,14.5,R2,True,False,False,False,False,False,False,False,False,1,1,0,2,18667,1,21,True,2,2,0,0.0,3,0,0,2,1,0.0,2,0.5,2,0,0,1,1,0,False,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight,16678,123,106,213,False,False,True
Evening,Set3,Draw1,5,3667,boxed,14.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,0,3,0,2,3667,1,21,True,6,2,2,0.0,1,0,0,0,0,0.0,1,0.5,0,2,0,2,1,0,False,boxed|cov3|hp_repeat2|perm3|hidden3v|set_chain2,3667,123,106,213,False,False,True
Evening,Set1,Draw6,1,23368,straight,14.5,R8,True,False,False,False,False,False,False,False,False,1,1,0,2,83362,1,21,True,2,2,0,0.0,3,0,0,2,1,0.0,2,0.5,2,0,0,1,1,0,False,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight,23368,123,106,213,False,False,True
Evening,Set1,Draw7,1,233668,straight,14.5,R8,True,False,False,False,False,False,False,False,False,0,1,0,1,833662,1,21,True,2,1,0,0.0,3,0,0,0,1,0.0,3,0.5,2,2,0,2,1,0,False,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2,233668,123,106,213,False,False,True
Evening,Set1,Draw7,1,23366,straight,14.5,R8,False,False,False,False,False,False,False,False,False,0,1,0,1,33662,1,21,True,2,1,0,0.0,3,0,0,0,0,0.0,2,0.5,2,4,0,3,1,0,False,straight|cov1|hidden3v|vtrac_straight|set_chain3,23366,123,106,213,False,False,True
Midday,Set1,Draw5,1,26778,boxed,14.5,"R2,R8",True,False,False,False,False,False,False,False,False,2,2,0,1,28677,1,21,True,4,1,1,0.0,1,0,0,4,1,0.0,2,0.5,0,0,0,1,1,0,False,boxed|cov2|mirror|hot2|perm2|hidden3v,26778,123,106,213,False,False,True
Combined,Set1,Draw4,1,566,straight,14.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,2,566,1,6,False,2,2,0,0.0,3,0,0,4,0,0.0,0,0.0,2,0,0,1,1,1,True,straight|cov1|hp_repeat2|hot2|double_mirror|vtrac_straight,566,016,106,213,False,False,True
Combined,Set1,Draw3,5,678,straight,13.5,R2,False,False,False,False,False,False,False,False,False,0,1,0,4,867,1,21,True,2,4,0,0.0,3,0,0,0,0,0.0,0,0.5,0,2,2,2,3,0,False,straight|cov1|hp_repeat4|hidden3v|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw3,4,678,straight,13.5,R2,False,False,False,False,False,False,False,False,False,0,1,0,4,867,1,21,True,2,4,0,0.0,3,0,0,0,0,0.0,0,0.5,0,2,2,2,3,0,False,straight|cov1|hp_repeat4|hidden3v|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw4,3,6678,boxed,13.5,"R2,R6",False,False,False,False,False,False,False,False,False,0,2,0,3,8667,1,21,True,4,3,1,0.0,1,0,0,0,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov2|hp_repeat3|perm2|hidden3v|draw_chain4,6678,123,106,213,False,False,True
Combined,Set1,Draw4,3,678,straight,13.5,R6,False,False,False,False,False,False,False,False,False,0,1,0,2,687,1,21,True,2,2,0,0.0,3,0,0,0,0,0.0,0,0.5,2,2,2,2,3,0,False,straight|cov1|hp_repeat2|hidden3v|vtrac_straight|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw5,3,678,straight,13.5,R6,False,False,False,False,False,False,False,False,False,0,1,0,2,687,1,21,True,2,2,0,0.0,3,0,0,0,0,0.0,0,0.5,2,2,2,2,3,0,False,straight|cov1|hp_repeat2|hidden3v|vtrac_straight|set_chain2|draw_chain3,678,123,106,213,False,False,True
Combined,Set1,Draw6,2,116678,boxed,13.5,"R2,R6",True,False,False,False,False,False,False,False,False,0,2,0,2,118667,1,21,True,4,2,1,0.0,1,0,0,0,1,0.0,3,0.5,0,0,1,1,2,0,False,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|draw_chain2,116678,123,106,213,False,False,True
