state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Michigan4,2025-06-21,117,23,22,22,12,4,18,12,0,14,1,1,12,3,3,5,22.291,35.25,"col1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,139,245,34,34,12,4,24,7,8,20,7,1,13,3,3,7,19.876,34.75,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,156,122,40,40,12,4,29,3,20,31,4,0,27,3,3,7,22.577,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,126,223,34,34,0,3,17,1,7,19,6,0,12,3,3,7,20.262,32.9,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Michigan4,2025-06-21,048,145,55,55,19,4,39,4,12,19,5,0,11,3,3,7,17.685,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,077,13,49,49,18,4,46,4,21,8,3,0,0,3,2,7,19.049,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,047,135,48,48,19,4,43,5,5,12,8,0,0,3,3,7,17.469,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,007,13,29,29,9,4,24,6,6,5,3,0,0,3,3,7,16.638,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,779,35,41,41,12,4,36,3,12,8,4,0,0,3,2,7,17.578,29.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Michigan4,2025-06-21,677,23,47,47,0,4,34,0,12,7,0,0,0,3,3,6,20.122,29.5,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_straight"
