triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
079,135,52,52,14,3,38,4,6,13,11,0,0,3,3,7,16.595,25.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
025,113,43,43,10,3,30,3,1,10,10,0,0,3,3,7,16.377,25.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
147,235,31,31,0,2,21,0,1,6,6,0,0,3,3,5,16.356,25.2,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,vertical1,vertical2,vt_only_lane,vt_straight"
001,12,27,27,0,3,18,0,1,6,4,0,0,3,3,5,16.041,25.2,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
002,13,36,36,4,3,25,0,0,5,4,0,0,3,3,7,15.414,25.2,"hot12,hot16,hot20,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
468,245,22,22,1,3,13,0,3,7,5,1,0,3,3,6,17.52,25.1,"funnel_precol1,guard_set1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
566,12,29,29,0,3,15,0,2,4,1,0,0,3,3,5,18.929,24.95,"funnel_precol1,hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
469,255,13,13,0,3,13,0,1,2,1,0,0,2,1,5,18.112,24.95,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
067,123,18,18,0,2,8,0,0,3,3,0,0,3,3,5,18.292,24.9,"hot12,hot16,hot20,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
267,233,8,8,0,2,7,0,2,3,3,0,0,2,2,4,18.262,24.9,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
125,123,18,18,0,2,8,0,0,3,3,0,0,3,3,5,17.792,24.9,"hot12,hot16,hot20,set1_bonus,vertical1,vertical2,vt_only_lane,vt_straight"
179,235,23,23,0,3,14,0,1,8,8,0,0,3,3,5,17.396,24.9,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
