section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set1,Draw1,6,12,4,2,0.0,4,0.0,True,False,False,False,False,False,True,3,4,3,4,12,0,0,0,25599:1;2245599:1;2599:1,55992:2;5599224:2;5992:2,8,4,1,0.0,0,0,2,0,0,0,0.5,0,7,4,1,0.0,27.5,34.5,3,True,False,920,145,True,True,True
Evening,Set1,Draw1,7,12,4,2,0.0,4,0.0,True,False,False,False,False,False,True,3,4,3,4,12,0,0,0,25599:1;2245599:1;2599:1,55992:2;5599224:2;5992:2,8,4,1,0.0,0,0,2,0,0,0,0.5,0,7,4,1,0.0,27.5,34.5,3,True,False,920,145,True,True,True
Midday,Set1,Draw4,2,9,4,2,0.0,4,1.0,False,False,False,False,False,True,True,3,4,3,4,5,0,5,0,014:1;069:1;0149:1,401:1;906:1;9401:1,8,4,1,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,26.5,58.0,3,False,False,920,145,True,True,True
Midday,Set1,Draw4,3,9,4,2,0.0,4,0.0,False,False,False,False,False,True,True,3,4,3,4,5,0,0,0,014:1;069:1;0669:1,401:1;906:1;9066:1,8,4,1,0.0,0,0,0,0,0,1,0.5,0,7,4,0,0.0,25.5,58.0,3,False,False,920,145,True,True,True
Midday,Set1,Draw5,2,9,4,2,0.0,3,1.0,False,False,False,False,False,True,True,3,4,3,4,8,0,8,0,014:1;0114:1;069:1,401:1;4011:1;906:1,8,3,1,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,25.5,58.0,3,False,False,920,145,True,True,True
Midday,Set1,Draw1,6,12,4,1,0.0,4,0.0,True,False,False,False,False,False,False,3,3,3,3,0,0,0,0,024:1;0224:1;079:1,709:2;240:1;2240:1,8,4,0,0.0,0,0,2,0,0,0,0.0,0,6,4,1,0.0,25.0,34.5,3,True,False,920,145,True,True,True
Midday,Set1,Draw6,1,9,4,2,0.0,2,1.0,False,False,False,False,False,True,True,3,4,3,4,5,5,0,0,014:1;0114:1;069:1,401:1;4011:1;906:1,8,2,1,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,24.5,58.0,3,False,False,920,145,True,True,True
Midday,Set1,Draw5,3,9,4,2,0.0,3,0.0,False,False,False,False,False,True,True,3,4,3,4,8,0,0,0,014:1;0114:1;069:1,401:1;4011:1;906:1,8,3,1,0.0,0,0,0,0,0,1,0.5,0,7,4,0,0.0,24.5,58.0,3,False,False,920,145,True,True,True
Evening,Set1,Draw1,3,9,4,4,0.0,3,1.0,False,False,False,False,False,True,False,3,3,3,3,0,0,6,0,14556:1;1456:1;145:1,55416:1;5416:1;541:1,8,3,3,0.0,0,1,0,0,0,1,0.0,0,6,1,1,0.0,24.0,58.0,2,True,False,920,145,True,True,True
Midday,Set1,Draw4,1,9,4,2,0.0,4,1.0,False,False,False,False,False,True,True,3,4,3,4,4,0,4,0,014:1;069:1;0149:1,401:1;906:1;9401:1,8,4,1,0.0,0,1,0,0,0,1,0.5,0,7,1,0,0.0,23.5,58.0,2,False,False,920,145,True,True,True
