section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw1,2,478,boxed,24.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4,0,3,487,1,30,False,8,3,3,0.0,1,0,0,2,0,0.0,0,0.0,0,2,5,2,6,0,False,boxed|cov4|hp_repeat3|hot2|perm4|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw2,2,478,boxed,24.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4,0,3,487,1,30,False,8,3,3,0.0,1,0,0,2,0,0.0,0,0.0,0,2,5,2,6,0,False,boxed|cov4|hp_repeat3|hot2|perm4|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw1,3,478,straight,19.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,847,1,30,False,2,3,0,0.0,3,0,0,2,0,0.0,0,0.0,2,2,5,2,6,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw3,2,478,straight,19.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,847,1,30,False,2,3,0,0.0,3,0,0,2,0,0.0,0,0.0,2,2,5,2,6,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw4,2,478,straight,19.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,847,1,30,False,2,3,0,0.0,3,0,0,2,0,0.0,0,0.0,2,2,5,2,6,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw2,3,478,straight,18.0,R4,False,False,False,False,False,False,False,False,False,1,1,0,3,847,1,30,False,2,3,0,0.0,3,0,0,1,0,0.0,0,0.0,2,2,5,2,6,0,False,straight|cov1|hp_repeat3|hot1|vtrac_straight|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw3,3,478,straight,18.0,R4,False,False,False,False,False,False,False,False,False,1,1,0,3,847,1,30,False,2,3,0,0.0,3,0,0,1,0,0.0,0,0.0,2,2,5,2,6,0,False,straight|cov1|hp_repeat3|hot1|vtrac_straight|set_chain2|draw_chain6,478,239,392,964,False,False,True
Combined,Set1,Draw6,1,478,straight,18.0,R4,False,False,False,False,False,False,False,False,False,1,1,0,2,847,1,30,False,2,2,0,0.0,3,0,0,2,0,0.0,0,0.0,2,2,5,2,6,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight|set_chain2|draw_chain6,478,239,392,964,False,False,True
Evening,Set1,Draw6,1,2339,straight,18.0,R6,False,False,False,False,False,False,False,False,False,1,1,0,2,9332,1,30,False,2,2,0,0.0,3,0,0,2,0,0.0,1,0.0,2,4,2,3,3,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight|set_chain3|draw_chain3,2339,239,392,964,False,False,True
Evening,Set1,Draw6,1,23349,straight,18.0,R6,True,False,False,False,False,False,False,False,False,1,1,0,2,93324,1,30,False,2,2,0,0.0,3,0,0,2,1,0.0,2,0.0,2,2,2,2,3,0,False,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|set_chain2|draw_chain3,23349,239,392,964,False,False,True
