section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why
Evening,Set1,Draw1,5,115,straight,16.0,R6,False,False,False,False,False,False,False,False,False,1,1,0,5,115,1,6,False,2,5,0,0.0,3,0,0,1,0,0.0,0,0.0,0,2,2,2,3,1,True,straight|cov1|hp_repeat5|hot1|double_mirror|set_chain2|draw_chain3
Evening,Set1,Draw1,4,1156,straight,16.0,R6,True,False,False,False,False,False,False,False,False,1,1,0,4,6115,1,6,False,2,4,0,0.0,3,0,0,1,1,0.0,1,0.0,0,2,2,2,3,0,False,straight|cov1|hp_repeat4|mirror|hot1|set_chain2|draw_chain3
Evening,Set1,Draw1,4,115,straight,16.0,R6,False,False,False,False,False,False,False,False,False,1,1,0,5,115,1,6,False,2,5,0,0.0,3,0,0,1,0,0.0,0,0.0,0,2,2,2,3,1,True,straight|cov1|hp_repeat5|hot1|double_mirror|set_chain2|draw_chain3
Evening,Set1,Draw1,5,119,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,3,119,1,19,False,2,3,0,0.0,3,0,0,1,0,0.0,0,0.0,0,4,2,3,3,1,True,straight|cov1|hp_repeat3|hot1|double_mirror|set_chain3|draw_chain3
Evening,Set1,Draw1,5,1199,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,3,1199,1,19,False,2,3,0,0.0,3,0,0,1,0,0.0,1,0.0,0,4,2,3,3,0,False,straight|cov1|hp_repeat3|hot1|set_chain3|draw_chain3
Evening,Set1,Draw1,5,246,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,624,1,22,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,0,2,4,2,5,0,False,straight|cov1|hp_repeat4|hot1|set_chain2|draw_chain5
Evening,Set1,Draw1,4,246,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,624,1,22,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,0,2,4,2,5,0,False,straight|cov1|hp_repeat4|hot1|set_chain2|draw_chain5
Evening,Set1,Draw2,6,25599,boxed,16.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,0,2,0,2,55992,2,12,False,6,2,1,0.0,3,0,0,0,0,0.0,2,0.0,0,0,2,1,3,0,False,boxed|cov3|hp_repeat2|vstr2|perm2|draw_chain3
Evening,Set1,Draw2,6,225599,boxed,16.0,"R2,R4,R6",False,True,False,False,False,False,False,False,False,0,2,0,2,559922,2,12,False,6,2,1,0.0,3,0,0,0,0,0.0,3,0.0,0,0,1,1,2,0,False,boxed|cov3|hp_repeat2|vstr2|perm2|draw_chain2
Evening,Set1,Draw2,6,2599,straight,16.0,"R2,R6",False,True,False,False,False,False,False,False,False,0,1,0,2,5992,2,12,False,4,2,0,0.0,5,0,0,0,0,0.0,1,0.0,0,2,2,2,3,0,False,straight|cov2|hp_repeat2|vstr2|set_chain2|draw_chain3
