section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw1,1,007,straight,40.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1,0,1,007,4,3,False,8,1,0,0.0,9,0,4,4,0,4.5,0,0.0,2,4,3,3,4,1,True,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain4,007,007,309,700,True,True,True
Evening,Set3,Draw1,1,007,straight,35.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,007,4,3,False,8,1,0,0.0,9,0,4,2,0,4.5,0,0.0,2,4,0,3,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain3,007,007,309,700,True,True,True
Evening,Set2,Draw1,1,007,straight,35.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,007,4,3,False,8,1,0,0.0,9,0,4,2,0,4.5,0,0.0,2,4,0,3,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain3,007,007,309,700,True,True,True
Combined,Set1,Draw3,2,007,straight,25.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,4,700,2,3,False,4,4,0,0.0,5,0,0,2,0,0.0,0,0.0,2,4,3,3,4,1,True,straight|cov2|hp_repeat4|vstr2|hot2|double_mirror|vtrac_straight|set_chain3|draw_chain4,007,007,309,700,True,True,True
Combined,Set2,Draw1,1,007,boxed,24.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,2,0,1,007,2,3,False,8,1,1,0.0,3,0,0,2,0,4.0,0,0.0,0,4,0,3,1,1,True,boxed|cov4|vstr2|hot1|dom_last|perm2|double_mirror|set_chain3,007,007,309,700,True,False,True
Combined,Set1,Draw3,3,007,straight,24.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,4,700,2,3,False,4,4,0,0.0,5,0,0,1,0,0.0,0,0.0,2,4,3,3,4,1,True,straight|cov2|hp_repeat4|vstr2|hot1|double_mirror|vtrac_straight|set_chain3|draw_chain4,007,007,309,700,True,True,True
Combined,Set1,Draw4,2,007,straight,24.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,3,700,2,3,False,4,3,0,0.0,5,0,0,2,0,0.0,0,0.0,2,4,3,3,4,1,True,straight|cov2|hp_repeat3|vstr2|hot2|double_mirror|vtrac_straight|set_chain3|draw_chain4,007,007,309,700,True,True,True
Evening,Set1,Draw2,2,057,straight,24.0,R6,True,False,False,False,False,False,False,False,False,2,1,0,5,705,1,3,False,2,5,0,0.0,3,0,0,2,1,0.0,0,0.0,2,4,5,3,6,0,False,straight|cov1|hp_repeat5|mirror|hot2|vtrac_straight|set_chain3|draw_chain6,057,007,309,700,False,False,True
Combined,Set1,Draw5,2,007,straight,23.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,2,700,2,3,False,4,2,0,0.0,5,0,0,2,0,0.0,0,0.0,2,4,3,3,4,1,True,straight|cov2|hp_repeat2|vstr2|hot2|double_mirror|vtrac_straight|set_chain3|draw_chain4,007,007,309,700,True,True,True
Evening,Set1,Draw2,3,057,straight,23.0,R6,True,False,False,False,False,False,False,False,False,1,1,0,5,705,1,3,False,2,5,0,0.0,3,0,0,1,1,0.0,0,0.0,2,4,5,3,6,0,False,straight|cov1|hp_repeat5|mirror|hot1|vtrac_straight|set_chain3|draw_chain6,057,007,309,700,False,False,True
