Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,DRAW_DATA,987,214,798,845,301,332,952
Set3,Draw1,R2,559224401386,559240386,5524036,52036*,526*,56*,6*
Set3,Draw1,R4,225590683441,255906834,2550634,25063*,256*,56*,6*
Set3,Draw1,R6,681055932244,680559324,6055324,60532*,652*,65*,6*
Set3,Draw1,R8,019836224455,098362455,0362455,03625*,625*,65*,6*
Set2,Draw1,DRAW_DATA,214,798,845,301,332,952,954
Set2,Draw1,R2,55924033866,552403366,5203366,52366*,566*,66*,66*
Set2,Draw1,R4,25590668334,255066334,2506633,25663*,566*,66*,66*
Set2,Draw1,R6,66805593324,660553324,6605332,66532*,665*,66*,66*
Set2,Draw1,R8,09833662455,033662455,0336625,36625*,665*,66*,66*
Set1,Draw1,DRAW_DATA,798,845,301,332,952,954,937
Set1,Draw1,R2,55240013366,520013366,520366*,5066*,066**,066**,066**
Set1,Draw1,R4,25500663341,250066331,250663*,5066*,066**,066**,066**
Set1,Draw1,R6,66100553324,661005332,660532*,6605*,660**,660**,660**
Set1,Draw1,R8,00133662455,001336625,036625*,0665*,066**,066**,066**
Set1,Draw2,R2,N/A,59200133667,59203667,590667*,0667*,0667**,066**
Set1,Draw2,R4,N/A,25900663371,25906637,590667*,0667*,0667**,066**
Set1,Draw2,R6,N/A,66170059332,66705932,667059*,6670*,6670**,660**
Set1,Draw2,R8,N/A,70019336625,70936625,709665*,7066*,7066**,066**
Set1,Draw3,R2,N/A,N/A,59224013667,592401667,401667*,01667**,0166**
Set1,Draw3,R4,N/A,N/A,22590663471,259066471,066471*,06671**,0661**
Set1,Draw3,R6,N/A,N/A,66170593224,661705924,661704*,66170**,6610**
Set1,Draw3,R8,N/A,N/A,70193662245,701966245,701664*,70166**,0166**
Set1,Draw4,R2,N/A,N/A,N/A,599240186677,940186677,0186677**,018667**
Set1,Draw4,R4,N/A,N/A,N/A,259906684771,906684771,0668771**,066871**
Set1,Draw4,R6,N/A,N/A,N/A,668177059924,668177094,6681770**,668170**
Set1,Draw4,R8,N/A,N/A,N/A,770199866245,770198664,7701866**,701866**
Set1,Draw5,R2,N/A,N/A,N/A,N/A,594401886677,401886677**,40188667**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,590668844771,066884771**,06688471**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,668817705944,668817704**,66881704**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,770198866445,770188664**,70188664**
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,40011886677,4001188667*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,00668847711,0066884711*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66881177004,6688117004*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77001188664,7001188664*
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,240011388667
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,200668834711
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,668811700324
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,700118836624
