section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why
Combined,Set1,Draw1,3,113,boxed,23.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2.0,0.0,5.0,113,3.0,boxed|cov4|span5|vstr2|vstr3|hot2|perm2
Combined,Set2,Draw1,4,344,straight,22.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,1,1.0,0.0,6.0,344,3.0,straight|cov3|span6|vstr2|vstr3|hot1
Combined,Set1,Draw3,1,3677,boxed,22.0,"R2,R4,R8",False,False,False,False,False,False,False,True,False,2,3.0,0.0,5.0,3677,1.0,boxed|cov3|span5|hot2|dom_last|perm3
Combined,Set1,Draw1,3,559,straight,22.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1.0,0.0,5.0,559,3.0,straight|cov3|span5|vstr2|vstr3|hot2
Combined,Set1,Draw3,1,1337,boxed,22.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,4.0,0.0,5.0,1337,1.0,boxed|cov4|span5|hot2|perm4
Combined,Set3,Draw1,7,5599,straight,21.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1.0,0.0,1.0,5599,3.0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,3,3447,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3.0,0.0,6.0,7344,2.0,boxed|cov4|span6|vstr2|hot1|perm3
Combined,Set2,Draw1,2,3447,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3.0,0.0,6.0,7344,2.0,boxed|cov4|span6|vstr2|hot1|perm3
Combined,Set2,Draw1,1,347,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,1,3.0,0.0,3.0,734,2.0,boxed|cov4|span3|vstr2|hot1|dom_last|perm3
Combined,Set2,Draw1,5,344,straight,21.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,0,1.0,0.0,6.0,344,3.0,straight|cov3|span6|vstr2|vstr3
Combined,Set1,Draw4,1,0356,boxed,21.0,"R2,R4,R8",True,False,False,False,False,False,False,True,False,2,3.0,0.0,3.0,5036,1.0,boxed|cov3|span3|mirror|hot2|dom_last|perm3
Combined,Set1,Draw1,5,559,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,1.0,0.0,5.0,559,3.0,straight|cov3|span5|vstr2|vstr3|hot1
