Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,982,790,974,199,323,008,922
Set3,Draw1,R2,55940038667,55403866,5503866,5503866*,550866*,5566*,5566*
Set3,Draw1,R4,55900668347,55066834,5506683,5506683*,550668*,5566*,5566*
Set3,Draw1,R6,66870055934,66805534,6680553,6680553*,668055*,6655*,6655*
Set3,Draw1,R8,70098366455,08366455,0836655,0836655*,086655*,6655*,6655*
Set2,Draw1,draw_data,790,974,199,323,008,922,491
Set2,Draw1,R2,55240133866,5520133866,552033866,550866*,5566*,5566*,5566*
Set2,Draw1,R4,25506683341,2550668331,255066833,550668*,5566*,5566*,5566*
Set2,Draw1,R6,66810553324,6681055332,668055332,668055*,6655*,6655*,6655*
Set2,Draw1,R8,01833662455,0183366255,083366255,086655*,6655*,6655*,6655*
Set1,Draw1,draw_data,974,199,323,008,922,491,148
Set1,Draw1,R2,552401133866,55240133866,55401866*,554166*,554166**,5566**,5566**
Set1,Draw1,R4,255066833411,25506683341,55066841*,556641*,556641**,5566**,5566**
Set1,Draw1,R6,668110553324,66810553324,66810554*,661554*,661554**,6655**,6655**
Set1,Draw1,R8,011833662455,01833662455,01866455*,166455*,166455**,6655**,6655**
Set1,Draw2,draw_data,N/A,199,323,008,922,491,148
Set1,Draw2,R2,N/A,5522401338866,5524018866,55241866*,5541866*,55866**,5566**
Set1,Draw2,R4,N/A,2255066883341,2550668841,25566841*,5566841*,55668**,5566**
Set1,Draw2,R6,N/A,6688105533224,6688105524,66815524*,6681554*,66855**,6655**
Set1,Draw2,R8,N/A,0188336622455,0188662455,18662455*,1866455*,86655**,6655**
Set1,Draw3,draw_data,N/A,N/A,323,008,922,491,148
Set1,Draw3,R2,N/A,N/A,552400188667,552418667,55418667*,558667**,55667**
Set1,Draw3,R4,N/A,N/A,255006688471,255668471,55668471*,556687**,55667**
Set1,Draw3,R6,N/A,N/A,668817005524,668175524,66817554*,668755**,66755**
Set1,Draw3,R8,N/A,N/A,700188662455,718662455,71866455*,786655**,76655**
Set1,Draw4,draw_data,N/A,N/A,N/A,008,922,491,148
Set1,Draw4,R2,N/A,N/A,N/A,55244186677,5544186677,55486677**,556677**
Set1,Draw4,R4,N/A,N/A,N/A,25566844771,5566844771,55668477**,556677**
Set1,Draw4,R6,N/A,N/A,N/A,66817755244,6681775544,66877554**,667755**
Set1,Draw4,R8,N/A,N/A,N/A,77186624455,7718664455,77866455**,776655**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,922,491,148
Set1,Draw5,R2,N/A,N/A,N/A,N/A,559441186677,554186677**,556677**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,559668447711,556684771**,556677**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,668117755944,668177554**,667755**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,771198664455,771866455**,776655**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,491,148
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,55413386677,55336677*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,55668334771,55663377*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66817755334,66775533*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77183366455,77336655*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,148
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,55003386677
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,55006683377
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,66877005533
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,77008336655
