section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw1,4,033,straight,23.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,3,033,3,13,False,6,3,0,0.0,9,0,0,1,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|draw_chain4,033,588,885,587,False,False,True
Midday,Set1,Draw2,4,033,straight,23.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,3,033,3,13,False,6,3,0,0.0,9,0,0,1,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|draw_chain4,033,588,885,587,False,False,True
Midday,Set1,Draw1,5,033,straight,17.0,"R2,R8",False,True,False,False,False,False,False,False,False,1,1,0,3,033,2,13,False,4,3,0,0.0,5,0,0,1,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov2|hp_repeat3|vstr2|hot1|double_mirror|draw_chain4,033,588,885,587,False,False,True
Midday,Set1,Draw1,6,033,straight,16.0,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,033,2,13,False,4,3,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov2|hp_repeat3|vstr2|double_mirror|draw_chain4,033,588,885,587,False,False,True
Midday,Set1,Draw2,5,033,straight,16.0,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,033,2,13,False,4,3,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov2|hp_repeat3|vstr2|double_mirror|draw_chain4,033,588,885,587,False,False,True
Midday,Set1,Draw1,4,0337,straight,15.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,3,7033,2,11,False,4,3,0,0.0,5,0,0,1,0,0.0,1,0.0,0,0,1,1,2,0,False,straight|cov2|hp_repeat3|vstr2|hot1|draw_chain2,0337,578,885,587,False,False,True
Midday,Set1,Draw1,4,037,straight,14.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,3,703,2,11,False,4,3,0,0.0,5,0,0,1,0,0.0,0,0.0,0,0,1,1,2,0,False,straight|cov2|hp_repeat3|vstr2|hot1|draw_chain2,037,578,885,587,False,False,True
Midday,Set1,Draw2,4,0337,straight,14.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,2,7033,2,11,False,4,2,0,0.0,5,0,0,1,0,0.0,1,0.0,0,0,1,1,2,0,False,straight|cov2|hp_repeat2|vstr2|hot1|draw_chain2,0337,578,885,587,False,False,True
Evening,Set2,Draw1,6,038,boxed,13.0,"R2,R8",True,False,False,False,False,False,False,False,False,0,2,0,2,038,1,13,False,4,2,1,0.0,1,0,0,0,1,0.0,0,0.0,0,4,0,3,1,0,False,boxed|cov2|hp_repeat2|mirror|perm2|set_chain3,038,588,885,587,False,False,True
Evening,Set2,Draw1,7,055778,straight,13.0,R6,True,False,False,False,False,False,False,False,False,0,1,0,2,877055,1,11,False,2,2,0,0.0,3,0,0,0,1,0.0,3,0.0,0,2,0,2,1,0,False,straight|cov1|hp_repeat2|mirror|set_chain2,055778,578,885,587,False,False,True
