section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,11,4,3,0.0,5,1.0,True,False,False,True,False,False,False,3,3,3,3,0,0,1,0,578:1,587:2,8,5,2,0.0,0,1,2,0,0,0,0.0,0,6,0,1,0.0,25.0,67.0,1,True,False
Combined,Set1,Draw1,2,11,4,3,0.0,5,1.0,True,False,False,False,False,False,False,3,3,3,3,0,0,1,0,578:1,587:2,8,5,2,0.0,0,1,2,0,0,0,0.0,0,6,0,1,0.0,25.0,67.0,1,True,False
Combined,Set1,Draw1,3,15,3,2,0.0,5,1.0,True,False,False,False,False,False,True,3,5,3,5,1,0,1,0,445:1,544:2,6,5,1,0.0,0,1,2,0,0,0,0.5,1,8,0,1,0.0,25.5,75.0,1,True,False
Combined,Set1,Draw1,3,34,3,2,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,1,0,1,0,448:1,844:2,6,4,1,0.0,0,1,2,0,0,0,0.5,1,7,0,1,0.0,23.5,54.0,1,True,False
Combined,Set1,Draw1,3,30,3,3,0.0,4,1.0,False,False,False,False,False,False,False,3,4,3,4,0,0,2,0,4478:1;478:1,4487:1;487:1,6,4,2,0.0,0,1,0,0,0,0,0.0,0,7,0,1,0.0,21.0,38.5,1,True,False
Combined,Set1,Draw1,3,14,3,3,0.0,2,1.0,False,False,False,False,False,True,False,3,3,3,3,0,0,2,0,4458:1;458:1,5448:1;584:1,6,2,2,0.0,0,1,0,0,0,1,0.0,0,6,1,1,0.0,20.0,45.0,2,True,False
Combined,Set1,Draw1,3,31,1,1,0.0,5,1.0,False,False,False,False,False,True,False,3,5,3,5,0,0,1,0,447:1,447:1,2,5,0,0.0,0,1,0,0,0,1,0.0,1,8,0,1,0.0,19.0,70.5,1,True,False
Combined,Set1,Draw1,3,11,1,1,0.0,5,1.0,False,False,False,False,False,True,False,3,3,3,3,0,0,1,0,578:1,875:1,2,5,0,0.0,0,1,0,0,0,1,0.0,0,6,0,1,0.0,16.0,67.0,1,True,False
Combined,Set1,Draw1,3,12,1,1,0.0,1,1.0,False,False,False,False,False,True,False,2,2,2,2,0,0,2,0,4457:1;457:1,7544:1;754:1,2,1,0,0.0,0,1,0,0,0,1,0.0,0,3,0,1,0.0,9.0,39.0,1,True,False
Combined,Set1,Draw1,4,15,3,2,0.0,5,1.0,True,False,False,False,False,False,True,3,5,3,5,2,2,0,0,445:1;4455:1,544:2;5544:2,6,5,1,0.0,0,1,2,0,0,0,0.5,1,8,1,1,0.0,26.5,75.0,2,True,False
