Draw
898
267
632
722
270
480
928
379
638
775
793
564
317
010
692
668
236
692
741
816
739
015
928
073
617
097
067
357
971
377
202
804
232
488
990
819
102
987
942
334
486
958
844
565
820
618
352
617
613
666
795
886
457
536
853
041
384
262
957
313
360
059
815
036
958
350
047
303
624
036
313
005
549
546
465
651
125
259
215
811
007
855
500
958
995
866
189
459
132
617
966
292
296
900
078
126
594
329
704
968
211
232
280
747
124
266
000
753
109
065
795
056
122
959
142
142
289
106
408
881
687
703
422
211
260
299
633
658
403
557
470
179
053
486
663
143
137
361
966
060
752
809
568
757
434
748
333
527
467
171
408
972
574
381
605
353
689
526
114
616
356
806
744
955
878
480
252
213
096
864
536
660
728
247
703
930
806
565
615
922
348
766
864
439
961
509
172
469
688
269
664
588
257
585
539
238
639
096
918
306
744
924
340
373
168
881
109
320
326
922
556
723
958
636
898
795
019
073
095
730
760
076
608
387
913
096
936
738
851
356
804
551
181
431
150
774
633
015
581
537
023
575
043
749
051
109
602
700
963
696
898
817
499
398
799
060
314
722
239
925
735
399
683
096
869
719
058
841
053
366
859
057
691
923
119
283
943
619
024
507
033
657
924
402
555
057
515
480
135
324
766
160
592
002
860
707
485
758
772
438
893
303
347
939
576
783
139
791
410
586
528
312
852
374
314
455
242
663
775
821
534
201
158
853
030
394
693
273
110
090
470
830
975
378
017
396
952
995
294
898
878
846
035
135
300
249
682
276
407
783
508
025
214
954
150
085
891
695
095
320
938
585
179
345
380
336
593
681
294
208
586
093
597
923
265
706
232
713
280
091
062
354
117
760
398
858
034
679
152
872
250
389
803
704
624
316
077
208
672
222
561
113
868
697
443
240
844
296
729
952
360
606
679
635
073
758
086
518
483
204
889
522
892
700
353
771
824
509
951
293
740
921
406
260
988
050
193
321
789
371
976
208
565
041
796
961
723
080
727
150
755
570
626
849
018
682
112
452
896
727
954
261
032
138
623
176
420
396
487
124
223
315
486
825
064
883
509
097
880
176
174
796
165
417
611
118
493
471
654
881
206
339
639
193
209
307
449
522
971
279
269
952
534
737
111
362
960
281
095
053
042
326
146
460
552
043
911
010
501
337
554
271
721
180
749
009
666
190
482
231
033
463
628
238
769
037
843
506
507
869
817
975
902
757
253
159
555
716
379
111
794
694
416
072
823
373
474
550
676
549
758
031
674
624
901
753
571
449
056
954
375
118
509
677
545
418
103
987
884
414
168
013
119
810
142
780
599
604
151
096
409
912
548
449
948
877
750
927
677
328
701
115
662
010
490
907
452
371
548
832
397
866
133
336
828
734
847
246
983
878
508
004
930
628
385
599
045
631
717
911
013
901
690
563
704
030
727
475
907
710
694
752
479
269
372
132
188
620
433
120
252
583
540
506
464
407
929
396
723
411
531
671
421
964
542
224
637
472
594
180
515
585
214
092
481
280
497
371
289
898
303
423
807
234
052
058
613
708
324
634
967
116
194
746
628
709
144
759
325
630
920
238
805
236
871
123
048
275
331
589
330
752
638
689
997
657
150
973
903
691
938
321
688
555
352
479
879
660
296
170
010
252
353
562
947
580
795
819
163
616
516
176
599
410
161
084
663
709
946
299
707
817
704
715
423
087
646
057
402
275
184
413
370
100
519
693
745
556
237
936
120
284
780
735
148
098
374
344
986
889
639
679
846
797
702
642
044
447
795
505
982
215
269
323
189
607
381
546
105
377
598
691
978
749
262
949
032
773
304
524
399
398
976
226
527
699
526
162
368
337
041
203
650
147
597
118
802
935
752
601
187
257
090
852
867
894
429
609
441
789
127
923
977
776
133
247
770
802
716
152
063
515
673
561
864
937
247
100
038
886
449
677
666
598
319
738
438
671
060
055
941
214
940
051
546
083
504
464
207
233
014
082
158
191
642
221
502
212
810
026
091
261
632
499
025
741
871
731
637
570
558
064
132
189
015
677
617
036
906
342
150
579
828
056
524
917
613
283
328
167
691
993
198
318
811
896
321
223
467
176
952
012
114
608
667
347
029
608
070
661
892
478
619
240
508
204
824
693
985
370
246
060
365
526
508
269
480
717
604
028
410
846
544
602
000
053
910
728
747
537
333
321
417
226
880
867
968
697
903
972
224
907
640
871
921
067
075
941
945
156
559
544
630
516
290
034
755
618
065
221
