best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
440,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",044,0.5407427963089437,0,1.0,combined,1,20.577143,0.9971722323750787,20.577143,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.538672605206508,0,1.0,combined,2,18.187143,0.9913585329601762,18.187143,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
400,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",004,0.47751517520819986,0,1.0,combined,3,18.060476,0.9922680405188752,18.060476,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
033,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",033,0.494166931312752,0,1.0,combined,4,16.34381,0.9925824156903685,16.34381,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
440,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",044,0.5654555217038132,0,1.0,own,5,15.777143,0.9906421780272986,15.777143,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
540,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",045,0.5531319780689512,0,1.0,combined,6,14.627143,0.9860718216444758,14.627143,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
544,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.48785952956327,1,1.0,combined,7,14.258571,0.9895671643859875,14.258571,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
554,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.551071269307342,0,1.0,combined,8,13.387143,0.9808693626558166,13.387143,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
554,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5634067862621936,0,1.0,own,9,13.387143,0.9715940772546178,13.387143,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
400,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",004,0.502499979166875,0,1.0,own,10,13.260476,0.9745572003091854,13.260476,Delaware4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
