section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Evening,Set1,Draw4,1,177,boxed,22.5,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,4,771,2,20,True,6,4,1,0.0,3,0,0,4,0,0.0,0,0.5,0,0,3,1,4,1,True,boxed|cov3|hp_repeat4|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain4,177,677,638,767,False,False,True
Midday,Set1,Draw1,5,336,boxed,21.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2,0,4,336,2,23,True,6,4,1,0.0,3,0,0,1,0,0.0,0,0.5,0,2,3,2,4,1,True,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain2|draw_chain4,336,368,638,767,False,False,True
Midday,Set1,Draw1,5,3366,boxed,21.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2,0,4,3366,2,23,True,6,4,1,0.0,3,0,0,1,0,0.0,1,0.5,0,2,3,2,4,0,False,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|set_chain2|draw_chain4,3366,368,638,767,False,False,True
Midday,Set1,Draw1,4,336,boxed,21.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2,0,4,336,2,23,True,6,4,1,0.0,3,0,0,1,0,0.0,0,0.5,0,2,3,2,4,1,True,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain2|draw_chain4,336,368,638,767,False,False,True
Midday,Set1,Draw1,4,3366,boxed,21.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2,0,4,3366,2,23,True,6,4,1,0.0,3,0,0,1,0,0.0,1,0.5,0,2,3,2,4,0,False,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|set_chain2|draw_chain4,3366,368,638,767,False,False,True
Midday,Set1,Draw6,1,3668,boxed,21.5,"R2,R4,R8",True,False,False,False,False,False,False,True,False,1,3,0,2,3866,1,23,True,6,2,2,0.0,1,0,0,2,1,3.0,1,0.5,0,2,1,2,2,0,False,boxed|cov3|hp_repeat2|mirror|hot1|dom_last|perm3|hidden3v|set_chain2|draw_chain2,3668,368,638,767,False,False,True
Evening,Set1,Draw5,1,177,boxed,21.5,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,3,771,2,20,True,6,3,1,0.0,3,0,0,4,0,0.0,0,0.5,0,0,3,1,4,1,True,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain4,177,677,638,767,False,False,True
Combined,Set1,Draw5,1,177,boxed,20.5,"R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,3,771,2,20,True,6,3,1,0.0,3,0,0,4,0,0.0,0,0.5,0,0,2,1,3,1,True,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain3,177,677,638,767,False,False,True
Midday,Set1,Draw1,7,336,boxed,20.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2,0,4,336,2,23,True,6,4,1,0.0,3,0,0,0,0,0.0,0,0.5,0,2,3,2,4,1,True,boxed|cov3|hp_repeat4|vstr2|perm2|hidden3v|double_mirror|set_chain2|draw_chain4,336,368,638,767,False,False,True
Midday,Set1,Draw1,7,3366,boxed,20.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2,0,4,3366,2,23,True,6,4,1,0.0,3,0,0,0,0,0.0,1,0.5,0,2,3,2,4,0,False,boxed|cov3|hp_repeat4|vstr2|perm2|hidden3v|set_chain2|draw_chain4,3366,368,638,767,False,False,True
Midday,Set1,Draw1,6,336,boxed,20.5,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2,0,4,336,2,23,True,6,4,1,0.0,3,0,0,0,0,0.0,0,0.5,0,2,3,2,4,1,True,boxed|cov3|hp_repeat4|vstr2|perm2|hidden3v|double_mirror|set_chain2|draw_chain4,336,368,638,767,False,False,True
