section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,33,4,2,0.0,1,1.0,True,True,False,True,False,False,True,1,7,1,7,1,0,1,0,488:1,884:3,8,1,1,0.0,0,1,2,4,0,0,0.5,1,6,0,1,0.0,25.5,66.5,1,True,False
Combined,Set1,Draw1,2,23,3,3,0.0,6,1.0,False,False,False,False,False,False,True,3,7,3,7,3,0,3,0,1388:1;188:1;138:1,1388:1;881:1;138:1,6,6,2,0.0,0,1,0,0,0,0,0.5,1,10,0,1,0.0,27.5,67.5,1,True,False
Combined,Set1,Draw1,2,24,4,4,0.0,4,1.0,False,False,False,False,False,False,True,3,6,3,6,3,0,3,0,13488:1;134:1;1348:1,41388:1;413:1;4138:1,8,4,3,0.0,0,1,0,0,0,0,0.5,0,9,0,1,0.0,26.5,60.5,1,True,False
Combined,Set1,Draw1,2,32,3,2,0.0,6,1.0,True,False,False,False,False,False,False,2,6,2,6,0,0,1,0,388:1,883:2,6,6,1,0.0,0,1,2,0,0,0,0.0,1,7,0,1,0.0,25.0,64.0,1,True,False
Combined,Set1,Draw1,2,33,2,1,0.0,2,1.0,True,False,False,False,False,True,True,3,6,3,6,2,0,2,0,348:1;3488:1,834:2;8834:2,4,2,0,0.0,0,1,2,0,0,1,0.5,0,9,0,1,0.0,20.5,66.5,1,True,False
Combined,Set1,Draw1,3,23,4,3,0.0,6,1.0,True,False,False,False,False,True,True,3,7,3,7,7,0,7,0,688:1;3688:1;1388:1,688:2;3886:1;1388:1,8,6,2,0.0,0,1,2,0,0,1,0.5,1,10,0,1,0.0,32.5,67.5,1,True,False
Combined,Set1,Draw1,3,24,3,3,0.0,4,1.0,False,False,False,False,False,True,True,3,6,3,6,7,0,7,0,134688:1;134:1;1348:1,413886:1;413:1;4138:1,6,4,2,0.0,0,1,0,0,0,1,0.5,0,9,1,1,0.0,25.5,60.5,2,True,False
Combined,Set1,Draw1,3,32,3,2,0.0,6,1.0,True,False,False,False,False,False,False,2,6,2,6,0,0,1,0,388:1,883:2,6,6,1,0.0,0,1,2,0,0,0,0.0,1,7,0,1,0.0,25.0,64.0,1,True,False
Combined,Set1,Draw1,3,18,1,1,0.0,5,1.0,False,False,False,False,False,True,False,2,7,2,7,0,0,1,0,1688:1,6881:1,2,5,0,0.0,0,1,0,0,0,1,0.0,0,8,0,1,0.0,18.0,46.5,1,True,False
Combined,Set1,Draw1,3,33,1,1,0.0,2,1.0,False,False,False,False,False,True,True,3,6,3,6,2,0,2,0,348:1;3488:1,834:1;8834:1,2,2,0,0.0,0,1,0,0,0,1,0.5,0,9,0,1,0.0,16.5,66.5,1,True,False
Combined,Set1,Draw1,3,8,2,1,0.0,4,1.0,False,False,False,False,False,True,False,2,3,2,3,0,0,10,0,35688:1;15688:1;135688:1,56883:1;68815:1;688153:1,4,4,0,0.0,0,1,0,0,0,1,0.0,0,4,0,0,0.0,14.0,38.0,1,False,False
Combined,Set1,Draw1,3,9,2,1,0.0,2,1.0,False,False,False,False,False,True,True,1,5,1,5,2,0,2,0,456:1;145:1,645:1;541:1,4,2,0,0.0,0,1,0,0,0,1,0.5,0,4,1,0,0.0,13.5,58.0,2,False,False
Combined,Set1,Draw1,3,14,1,1,0.0,1,1.0,False,False,False,False,False,True,False,1,5,1,5,0,0,1,0,345:1,534:1,2,1,0,0.0,0,1,0,0,0,1,0.0,0,4,0,0,0.0,9.0,52.0,1,False,False
Combined,Set1,Draw1,4,23,4,3,0.0,6,1.0,True,False,False,False,False,False,True,3,7,3,7,11,11,0,0,688:1;33688:1;188:1,688:2;33886:1;881:1,8,6,2,0.0,0,1,2,0,0,0,0.5,1,10,0,1,0.0,31.5,67.5,1,True,False
Combined,Set1,Draw1,4,32,3,2,0.0,6,1.0,True,False,False,False,False,False,False,3,6,3,6,0,3,0,0,388:1;338:1;3388:1,883:2;833:2;8833:2,6,6,1,0.0,0,1,2,0,0,0,0.0,1,9,0,1,0.0,27.0,64.0,1,True,False
Combined,Set1,Draw1,4,24,3,3,0.0,4,1.0,False,False,False,False,False,False,True,3,6,3,6,9,9,0,0,1334688:1;134:1;334688:1,4133886:1;413:1;688334:1,6,4,2,0.0,0,1,0,0,0,0,0.5,0,9,1,1,0.0,24.5,60.5,2,True,False
Combined,Set1,Draw1,4,33,2,1,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,3,3,0,0,334:1;3348:1;33488:1,334:2;8334:1;88334:1,4,4,0,0.0,0,1,2,0,0,0,0.5,1,7,0,1,0.0,20.5,66.5,1,True,False
Combined,Set1,Draw1,4,18,1,1,0.0,5,1.0,False,False,False,False,False,False,False,2,7,2,7,0,1,0,0,1688:1,6881:1,2,5,0,0.0,0,1,0,0,0,0,0.0,0,8,0,1,0.0,17.0,46.5,1,True,False
