section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,2,4,4,1,0.0,2,1.0,True,True,True,True,True,True,False,2,1,2,1,0,0,1,1,008:1,008:4,8,2,0,0.0,2,1,2,4,1,1,0.0,1,2,1,0,0.0,25.0,64.5,2,False,False
Combined,Set1,Draw1,3,8,4,3,0.0,5,1.0,True,False,False,False,False,False,True,3,3,3,3,1,0,1,0,068:1,086:2,8,5,2,0.0,0,1,2,0,0,0,0.5,0,6,0,1,0.0,25.5,47.5,1,True,False
Combined,Set1,Draw1,4,15,4,2,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,1,1,0,0,099:1,990:2,8,4,1,0.0,0,1,2,0,0,0,0.5,1,7,1,1,0.0,26.5,48.5,2,True,False
Combined,Set1,Draw1,4,23,4,2,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,1,1,0,0,688:1,886:2,8,4,1,0.0,0,1,2,0,0,0,0.5,1,7,1,1,0.0,26.5,49.5,2,True,False
Combined,Set1,Draw1,4,8,3,3,0.0,5,1.0,False,False,False,False,False,False,True,3,3,3,3,2,2,0,0,0688:1;068:1,0886:1;068:1,6,5,2,0.0,0,1,0,0,0,0,0.5,0,6,4,1,0.0,25.5,47.5,3,True,False
Combined,Set1,Draw1,4,14,3,3,0.0,3,1.0,False,False,False,False,False,False,False,3,4,3,4,0,4,0,0,08899:1;0899:1;0889:1,99088:1;9908:1;9088:1,6,3,2,0.0,0,1,0,0,0,0,0.0,0,7,4,1,0.0,24.0,56.0,3,True,False
Combined,Set1,Draw1,4,13,2,2,0.0,3,1.0,False,False,False,False,False,False,False,3,3,3,3,0,1,0,0,088:1,088:1,4,3,1,0.0,0,1,0,0,0,0,0.0,1,6,1,1,0.0,18.0,65.0,2,True,False
Combined,Set1,Draw1,4,34,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,4,3,4,0,1,0,0,899:1,998:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,7,1,1,0.0,17.0,49.0,2,True,False
Combined,Set1,Draw1,4,33,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,4,3,4,0,2,0,0,8899:1;889:1,9988:1;988:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,7,1,1,0.0,17.0,51.5,2,True,False
Combined,Set1,Draw1,4,24,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,1,3,1,0,2,0,0,68899:1;6889:1,99886:1;9886:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,4,4,1,0.0,16.0,39.5,3,True,False
Combined,Set1,Draw1,4,9,1,1,0.0,1,1.0,False,False,False,False,False,False,False,3,4,3,4,0,2,0,0,0699:1;069:1,9906:1;906:1,2,1,0,0.0,0,1,0,0,0,0,0.0,0,7,4,1,0.0,16.0,39.5,3,True,False
