section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why
Evening,Set1,Draw2,1,899,boxed,36.5,"R2,R4,R6,R8",False,True,True,False,False,False,False,True,False,2,2,0,6,998,3,34.0,True,8,6,1,0.0,7,0,0,4,0,4.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|vstr3|hot2|dom_last|perm2|hidden3v|double_mirror|draw_chain6
Evening,Set1,Draw3,1,899,boxed,35.5,"R2,R4,R6,R8",False,True,True,False,False,False,False,True,False,2,2,0,5,998,3,34.0,True,8,5,1,0.0,7,0,0,4,0,4.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat5|vstr2|vstr3|hot2|dom_last|perm2|hidden3v|double_mirror|draw_chain6
Midday,Set1,Draw1,1,11358,boxed,35.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,4,51138,1,8.0,True,8,4,3,0.0,1,0,0,4,1,3.0,2,0.5,0,4,5,3,6,0,False,boxed|cov4|hp_repeat4|mirror|hot2|dom_last|perm4|hidden3v|set_chain3|draw_chain6
Midday,Set1,Draw2,1,11358,boxed,35.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,4,51138,1,8.0,True,8,4,3,0.0,1,0,0,4,1,3.0,2,0.5,0,4,5,3,6,0,False,boxed|cov4|hp_repeat4|mirror|hot2|dom_last|perm4|hidden3v|set_chain3|draw_chain6
Evening,Set1,Draw2,2,899,straight,31.5,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,1,0,6,998,3,34.0,True,6,6,0,0.0,9,0,0,2,0,0.0,0,0.5,2,0,5,1,6,1,True,straight|cov3|hp_repeat6|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain6
Midday,Set2,Draw1,1,11358,boxed,31.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,1,4,0,7,51138,1,8.0,True,8,7,3,0.0,1,0,0,2,1,3.0,2,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat7|mirror|hot1|dom_last|perm4|hidden3v|set_chain3
Combined,Set1,Draw4,1,1389,boxed,30.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,3,9138,1,24.0,True,8,3,3,0.0,1,0,0,4,1,3.0,1,0.5,0,0,6,1,7,0,False,boxed|cov4|hp_repeat3|mirror|hot2|dom_last|perm4|hidden3v|draw_chain7
Midday,Set1,Draw1,2,11358,boxed,30.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,4,51138,1,8.0,True,8,4,3,0.0,1,0,0,2,1,0.0,2,0.5,0,4,5,3,6,0,False,boxed|cov4|hp_repeat4|mirror|hot2|perm4|hidden3v|set_chain3|draw_chain6
Midday,Set1,Draw2,2,11358,boxed,30.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,4,51138,1,8.0,True,8,4,3,0.0,1,0,0,2,1,0.0,2,0.5,0,4,5,3,6,0,False,boxed|cov4|hp_repeat4|mirror|hot2|perm4|hidden3v|set_chain3|draw_chain6
Evening,Set3,Draw1,3,449,straight,30.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,1,1,0,2,944,4,35.0,False,8,2,0,0.0,9,0,4,1,1,0.0,0,0.0,2,2,0,2,1,1,True,straight|cov4|hp_repeat2|vstr2|vstr3|mirror|cons_full|hot1|cons_3v|double_mirror|vtrac_straight|set_chain2
