best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
513,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",135,0.6255875599432235,0,1.0,combined,1,15.047143,0.9847701337512217,15.047143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
551,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",155,0.5523079095743253,1,1.0,combined,2,12.827143,0.9747656786413226,12.827143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
511,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",115,0.5516896693427,0,1.0,combined,3,12.377143,0.968498773322067,12.377143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
551,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",155,0.5793242521487495,1,1.0,own,4,12.027143,0.9692645888694489,12.027143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
513,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",135,0.6487008049890769,0,1.0,own,5,11.847143,0.9664187038263723,11.847143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
511,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",115,0.5793242521487495,0,1.0,own,6,11.577143,0.9616580221163843,11.577143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
599,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5199893401555817,1,1.0,own,7,11.327143,0.9753810469886989,11.327143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5531319780689512,1,1.0,combined,8,11.127143,0.9825880221410839,11.127143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5199893401555817,0,1.0,own,9,10.877143,0.9692645888694489,10.877143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5043748883497735,0,1.0,own,10,10.827143,0.9741351301220716,10.827143,SouthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
