Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,DRAW_DATA,943.0,640.0,648,289,205,439,352
Set3,Draw1,R2,559224003866.0,559220386.0,5592203,55203,53,5,
Set3,Draw1,R4,225590066834.0,225590683.0,2255903,25503,53,5,
Set3,Draw1,R6,668005593224.0,680559322.0,0559322,05532,53,5,
Set3,Draw1,R8,9836622455.0,98362255.0,0932255,03255,35,5,
Set2,Draw1,DRAW_DATA,640.0,648.0,289,205,439,352,990
Set2,Draw1,R2,55922038677.0,559220377.0,5520377,5377,577,77,77
Set2,Draw1,R4,22559068377.0,225590377.0,2550377,5377,577,77,77
Set2,Draw1,R6,68770559322.0,770559322.0,7705532,7753,775,77,77
Set2,Draw1,R8,77098362255.0,770932255.0,7703255,7735,775,77,77
Set1,Draw1,DRAW_DATA,648.0,289.0,205,439,352,990,990
Set1,Draw1,R2,559220113877.0,552011377.0,511377*,51177*,1177*,1177*,1177*
Set1,Draw1,R4,225590837711.0,255037711.0,537711*,57711*,7711*,7711*,7711*
Set1,Draw1,R6,811770559322.0,117705532.0,117753*,11775*,1177*,1177*,1177*
Set1,Draw1,R8,770119832255.0,770113255.0,771135*,77115*,7711*,7711*,7711*
Set1,Draw2,R2,,55920113377.0,59113377*,511377*,1177*,1177*,1177*
Set1,Draw2,R4,,25590337711.0,59337711*,537711*,7711*,7711*,7711*
Set1,Draw2,R6,,11770559332.0,11775933*,117753*,1177*,1177*,1177*
Set1,Draw2,R8,,77011933255.0,77119335*,771135*,7711*,7711*,7711*
Set1,Draw3,R2,,,59401133677*,50113677*,011677*,11677*,11677*
Set1,Draw3,R4,,,59063347711*,50637711*,067711*,67711*,67711*
Set1,Draw3,R6,,,61177059334*,61177053*,611770*,61177*,61177*
Set1,Draw3,R8,,,77011933645*,77011365*,770116*,77116*,77116*
Set1,Draw4,R2,,,,54011386677*,401186677*,41186677*,41186677*
Set1,Draw4,R4,,,,50668347711*,066847711*,66847711*,66847711*
Set1,Draw4,R6,,,,66811770534*,668117704*,66811774*,66811774*
Set1,Draw4,R8,,,,77011836645*,770118664*,77118664*,77118664*
Set1,Draw5,R2,,,,,94011886677,411886677*,411886677*
Set1,Draw5,R4,,,,,90668847711,668847711*,668847711*
Set1,Draw5,R6,,,,,66881177094,668811774*,668811774*
Set1,Draw5,R8,,,,,77011988664,771188664*,771188664*
Set1,Draw6,R2,,,,,,524011886677,52411886677
Set1,Draw6,R4,,,,,,250668847711,25668847711
Set1,Draw6,R6,,,,,,668811770524,66881177524
Set1,Draw6,R8,,,,,,770118866245,77118866245
Set1,Draw7,R2,,,,,,,5244113886677
Set1,Draw7,R4,,,,,,,2566883447711
Set1,Draw7,R6,,,,,,,6688117753244
Set1,Draw7,R8,,,,,,,7711883662445
