Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,230,815,248,133,900,618,408
Set3,Draw1,R2,559901138667,599013667,599013667,5990667*,59667*,5967*,5967*
Set3,Draw1,R4,559906683711,599066371,599066371,5990667*,59667*,5967*,5967*
Set3,Draw1,R6,668117055993,661705993,661705993,6670599*,66759*,6759*,6759*
Set3,Draw1,R8,701199836655,701993665,701993665,7099665*,79665*,7965*,7965*
Set2,Draw1,draw_data,815,248,133,900,618,408,516
Set2,Draw1,R2,59901386677,5990136677,59906677,596677*,59677*,59677*,977*
Set2,Draw1,R4,59906683771,5990663771,59906677,596677*,59677*,59677*,977*
Set2,Draw1,R6,66817705993,6617705993,66770599,667759*,67759*,67759*,779*
Set2,Draw1,R8,77019983665,7701993665,77099665,779665*,77965*,77965*,779*
Set1,Draw1,draw_data,248,133,900,618,408,516,139
Set1,Draw1,R2,59940136677,599406677,5946677*,594677*,59677**,977**,077**
Set1,Draw1,R4,59906634771,599066477,5966477*,596477*,59677**,977**,077**
Set1,Draw1,R6,66177059934,667705994,6677594*,677594*,67759**,779**,077**
Set1,Draw1,R8,77019936645,770996645,7796645*,779645*,77965**,779**,077**
Set1,Draw2,draw_data,N/A,133,900,618,408,516,139
Set1,Draw2,R2,N/A,59924006677,59246677,5924677*,592677*,9277**,277**
Set1,Draw2,R4,N/A,25990066477,25966477,2596477*,259677*,2977**,277**
Set1,Draw2,R6,N/A,66770059924,66775924,6775924*,677592*,7792**,772**
Set1,Draw2,R8,N/A,77009966245,77966245,7796245*,779625*,7792**,772**
Set1,Draw3,draw_data,N/A,N/A,900,618,408,516,139
Set1,Draw3,R2,N/A,N/A,55924186677,55924677,5592677*,59277**,5277**
Set1,Draw3,R4,N/A,N/A,25596684771,25596477,2559677*,25977**,2577**
Set1,Draw3,R6,N/A,N/A,66817755924,67755924,6775592*,77592**,7752**
Set1,Draw3,R8,N/A,N/A,77198662455,77962455,7796255*,77925**,7725**
Set1,Draw4,draw_data,N/A,N/A,N/A,618,408,516,139
Set1,Draw4,R2,N/A,N/A,N/A,55922448677,559224677,5922477**,522477**
Set1,Draw4,R4,N/A,N/A,N/A,22559684477,225596477,2259477**,225477**
Set1,Draw4,R6,N/A,N/A,N/A,68775592244,677559224,7759224**,775224**
Set1,Draw4,R8,N/A,N/A,N/A,77986224455,779622455,7792245**,772245**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,408,516,139
Set1,Draw5,R2,N/A,N/A,N/A,N/A,559224133677,592243377**,5224377**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,225596334771,225933477**,2253477**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,617755933224,775933224**,7753224**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,771933622455,779332245**,7732245**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,516,139
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,59922403377,592240377*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,22599033477,225903477*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,77059933224,770593224*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77099332245,770932245*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,139
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59224038677
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,22590683477
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68770593224
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,77098362245
