section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw5,5,4,3,0.0,3,1.0,True,True,False,True,004:3;00459:2;0059:2,5599:3;559:3;400:3,23.0
Combined,Set1,1,Draw3,5,4,4,0.0,5,1.0,True,False,False,True,0045:2;004:2;045:2,004:4;5400:2;540:2,22.0
Midday,Set1,1,Draw5,5,4,2,0.0,3,1.0,True,True,False,True,5599:1;559:1;05599:1,5599:3;559:3;55990:2,22.0
Combined,Set1,2,Draw5,5,4,3,0.0,3,1.0,True,True,False,False,004:3;00459:2;0059:2,5599:3;559:3;400:3,20.0
Combined,Set1,2,Draw3,5,4,4,0.0,5,1.0,True,False,False,False,0045:2;004:2;045:2,004:4;5400:2;540:2,19.0
Combined,Set1,6,Draw1,5,4,2,0.0,4,0.0,True,True,False,False,559:2;0559:2;059:2,559:6;5590:2;590:2,19.0
Combined,Set3,7,Draw1,5,4,2,0.0,4,0.0,True,True,False,False,0099:4;009:4;0599:3,9900:7;900:7;5990:6,19.0
Midday,Set1,2,Draw5,5,4,2,0.0,3,1.0,True,True,False,False,5599:1;559:1;05599:1,5599:3;559:3;55990:1,19.0
Combined,Set2,5,Draw1,5,4,2,0.0,4,0.0,True,True,False,False,559:2;0459:2;0559:2,559:6;5940:2;5590:2,19.0
Combined,Set2,6,Draw1,5,4,2,0.0,4,0.0,True,True,False,False,455:3;559:2;0459:2,559:6;5940:2;5590:2,19.0
Combined,Set1,7,Draw1,5,4,2,0.0,4,0.0,True,True,False,False,455:3;559:2;0559:2,559:6;455:3;5590:2,19.0
Combined,Set1,1,Draw6,5,4,3,0.0,2,1.0,True,True,False,False,559:3;0559:3;004:3,559:9;5599:3;400:3,19.0
Combined,Set1,6,Draw2,5,4,2,0.0,3,0.0,True,True,False,False,559:2;0559:2;059:2,559:6;5590:2;590:2,18.0
Combined,Set2,7,Draw1,5,4,2,0.0,3,0.0,True,True,False,False,559:3;0559:3;455:3,559:9;5599:6;455:3,18.0
Combined,Set1,3,Draw1,34,3,1,0.0,5,1.0,True,True,False,False,344:2,344:6,18.0
Combined,Set1,3,Draw5,5,4,2,0.0,3,0.0,True,True,False,False,0059:3;059:3;0044:3,5599:3;559:3;5900:3,18.0
