triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
468,245,34,34,9,3,24,0,2,3,3,0,0,3,3,7,13.903,21.85,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
179,235,24,24,6,1,19,2,4,1,0,0,0,3,3,7,14.233,21.75,"col1,funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vt_straight"
159,125,14,14,6,1,14,2,4,0,0,0,0,2,1,6,14.186,21.75,"col1,funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1"
457,135,22,22,0,1,12,0,1,2,2,0,0,3,3,5,16.777,21.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vt_only_lane,vt_straight"
355,14,30,30,10,3,25,4,7,4,1,0,0,3,3,7,16.462,21.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
099,15,35,35,0,2,23,0,2,3,3,0,0,3,3,5,16.391,21.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,straight_lane,vertical1,vertical2,vt_only_lane,vt_straight"
479,355,24,24,2,1,18,0,1,3,3,0,0,2,3,6,16.385,21.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
299,35,26,26,0,3,15,0,3,3,2,0,0,3,3,5,16.154,21.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
058,114,16,16,3,3,12,1,2,3,2,0,0,3,3,7,15.862,21.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_only_lane,vt_straight"
034,145,39,39,10,2,30,0,1,3,2,0,0,2,3,7,15.814,21.55,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
035,114,16,16,3,3,12,1,2,3,3,0,0,3,3,7,15.806,21.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
047,135,15,15,0,1,14,0,1,2,2,0,0,2,2,5,15.62,21.55,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,vertical1,vt_only_lane,vt_straight"
045,115,15,15,1,3,11,0,1,1,1,0,0,3,3,6,15.403,21.55,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,superhot_set1,vertical3,vt_only_lane,vt_straight"
025,113,16,16,3,3,13,1,2,3,3,0,0,3,3,7,15.384,21.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
379,345,23,23,6,1,23,0,1,2,2,0,0,2,1,7,14.672,21.55,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
356,124,21,21,11,3,20,4,6,4,2,0,0,3,2,7,14.121,21.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
048,145,31,31,9,3,27,0,1,2,2,0,0,3,3,7,14.01,21.55,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
014,125,36,36,10,1,25,0,1,2,2,0,0,3,3,7,14.007,21.55,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
077,13,13,13,0,2,9,0,2,0,0,0,0,3,3,5,16.504,21.25,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical2"
677,23,20,20,5,2,17,0,10,1,0,0,0,3,3,6,15.422,21.25,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_straight"
377,34,20,20,6,1,18,0,7,0,0,0,0,3,2,6,15.355,21.25,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1"
779,35,20,20,4,1,16,0,4,1,1,0,0,3,3,6,15.178,21.25,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
199,25,22,22,2,2,12,1,2,1,1,0,0,3,3,7,14.384,21.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
778,34,24,24,7,1,20,0,6,1,1,0,0,3,3,6,14.304,21.25,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
228,34,20,20,6,1,18,0,0,0,0,0,0,3,2,6,13.77,21.25,"hot12,hot16,hot20,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1"
122,23,20,20,5,1,17,0,0,1,1,0,0,3,3,6,12.762,21.25,"hot12,hot16,hot20,hot4,hot8,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
177,23,14,14,5,3,13,0,8,1,0,0,0,3,2,6,16.018,21.0,"funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_straight"
155,12,21,21,10,3,17,4,4,3,3,0,0,3,3,6,14.638,20.6,"col1,funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
577,13,17,17,7,2,16,0,10,1,0,0,0,3,2,5,14.418,19.8,"funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_straight"
229,35,12,12,3,2,11,0,0,1,1,0,0,3,2,6,13.179,19.55,"hot12,hot16,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
017,123,11,11,3,4,8,1,5,4,1,0,0,3,3,6,15.505,19.25,"col1,funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
006,12,21,21,10,3,17,1,2,3,2,0,0,3,3,6,13.986,19.25,"col1,funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
119,25,5,5,4,3,5,1,2,1,0,0,0,3,1,3,13.52,19.25,"col1,funnel_precol1,hot16,hot4,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_straight"
011,12,8,8,5,3,7,1,3,3,0,0,0,3,2,4,13.356,19.2,"col1,funnel_precol1,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_straight"
247,335,3,3,0,1,3,0,1,2,2,0,0,2,1,2,14.983,19.1,"funnel_precol1,hot12,hot8,ls2_lane,set1_bonus,vertical1,vt_only_lane,vt_straight"
279,335,3,3,0,1,3,0,1,2,2,0,0,2,1,2,14.983,19.1,"funnel_precol1,hot12,hot8,ls2_lane,set1_bonus,vertical1,vt_only_lane,vt_straight"
129,235,2,2,0,1,1,0,0,1,1,0,0,2,2,2,18.3,19.05,"hot16,set1_bonus,vertical1,vt_only_lane,vt_straight"
467,235,2,2,0,1,1,0,0,1,1,0,0,2,2,2,18.3,19.05,"hot16,set1_bonus,vertical1,vt_only_lane,vt_straight"
226,23,14,14,5,1,13,0,0,1,1,0,0,3,2,6,12.404,18.95,"hot12,hot16,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
007,13,9,9,1,4,6,0,1,1,0,0,0,3,3,4,14.844,18.6,"funnel_precol1,hot12,hot16,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical4,vt_straight"
255,13,9,9,1,3,6,0,1,1,1,0,0,3,3,4,14.789,18.0,"funnel_precol1,hot12,hot16,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
167,223,17,17,5,3,15,0,2,3,3,0,0,3,3,7,13.985,18.0,"funnel_precol1,hot12,hot16,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
256,123,11,11,3,3,8,1,2,4,4,0,0,3,3,6,13.914,18.0,"col1,funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
136,224,26,26,8,3,20,0,2,3,3,0,0,3,3,7,13.31,17.75,"funnel_precol1,hot12,hot16,hot4,hot8,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
566,12,8,8,5,3,7,2,3,3,3,0,0,3,2,4,13.256,17.75,"col1,funnel_precol1,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
128,234,15,15,6,3,13,0,2,3,3,0,0,3,3,7,12.9,17.75,"funnel_precol1,hot12,hot16,hot4,hot8,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
166,22,6,6,4,3,6,0,2,2,2,0,0,3,1,4,12.467,17.75,"funnel_precol1,hot16,hot4,hot8,ls_col_42,set1_bonus,superhot_set1,vertical2,vertical3,vt_only_lane,vt_straight"
016,122,8,8,2,1,5,0,0,0,0,0,0,2,3,6,15.056,17.7,"hot16,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical1"
477,35,12,12,3,2,11,0,5,1,0,0,0,3,2,6,14.971,17.7,"funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_straight"
246,235,24,24,6,1,19,0,2,1,0,0,0,3,3,7,13.596,17.7,"funnel_precol1,hot12,hot16,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vt_straight"
466,25,5,5,4,3,5,0,2,1,1,0,0,3,1,3,11.92,17.55,"funnel_precol1,hot16,hot4,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
146,225,3,3,0,0,3,0,0,0,0,0,0,1,1,3,17.25,17.25,"hot16,set1_bonus"
169,225,3,3,0,0,3,0,0,0,0,0,0,1,1,3,17.25,17.25,"hot16,set1_bonus"
149,255,4,4,1,1,4,0,1,1,1,0,0,2,1,3,15.575,17.25,"funnel_precol1,hot12,hot16,hot4,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
156,122,8,8,2,0,5,0,0,0,0,0,0,2,3,6,14.844,17.25,"hot16,hot4,hot8,set1_bonus,superhot_set1"
012,123,6,6,2,0,5,0,0,0,0,0,0,2,2,4,13.792,17.25,"hot16,hot8,set1_bonus,superhot_set1"
567,123,6,6,2,0,5,0,0,0,0,0,0,2,2,4,13.792,17.25,"hot16,hot8,set1_bonus,superhot_set1"
046,125,14,14,6,0,14,0,0,0,0,0,0,2,1,6,11.929,17.25,"hot12,hot16,hot4,hot8,set1_bonus,superhot_set1"
022,13,17,17,7,1,16,0,0,1,1,0,0,3,2,5,11.441,16.0,"hot12,hot16,hot4,hot8,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
