state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
SouthCarolina4,2025-06-22,478,345,47,47,16,3,35,12,4,16,4,1,12,3,3,7,18.178,34.95,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,069,125,50,50,13,3,33,7,11,27,9,1,18,3,3,7,19.869,34.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,024,135,55,55,13,5,38,2,14,19,3,0,14,2,3,7,18.282,34.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical5,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,244,35,46,46,13,4,32,1,13,18,0,0,13,3,3,7,20.171,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_straight"
SouthCarolina4,2025-06-22,135,124,67,67,20,4,48,7,18,26,5,0,12,3,3,7,18.984,33.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,089,145,42,42,4,4,29,2,3,14,12,0,0,3,3,7,18.254,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,689,245,67,67,11,3,43,5,17,23,11,0,11,3,3,7,18.463,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,488,45,42,42,8,4,28,0,11,10,6,0,0,3,3,7,18.571,31.55,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,889,45,43,43,8,3,31,0,14,7,3,0,0,3,3,6,19.184,30.95,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,005,11,16,16,4,4,12,2,2,3,2,0,0,3,3,7,17.941,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,237,334,13,13,0,3,9,0,2,10,2,0,8,2,3,6,23.119,30.3,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-22,578,134,55,55,19,4,36,5,9,5,3,0,0,3,3,7,17.111,30.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
