state,area,section,set,draw,col,method,mode,earliest_exact_step,earliest_vtrac_step,earliest_drop_exact_step,earliest_drop_vtrac_step,earliest_family_exact_step,earliest_family_vtrac_step,final_value,final_vt_boxed,final_vt_straight,final_exact_match,final_vtrac_match,final_drop_exact_match,final_drop_vtrac_match,final_family_exact_match,final_family_vtrac_match,final_drop_digit,final_vtrac_local_index,match_types
NewYork4,LS1,Midday,Set3,Draw1,7,A,own,-1,2,-1,1,-1,-1,41,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,vtrac"
NewYork4,LS1,Midday,Set3,Draw1,7,A,combined,-1,-1,-1,1,-1,-1,4,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set3,Draw1,7,B,own,-1,2,-1,1,-1,-1,4,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,vtrac"
NewYork4,LS1,Midday,Set3,Draw1,7,B,combined,-1,-1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set3,Draw1,7,E,own,-1,-1,-1,1,-1,-1,4,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set3,Draw1,7,E,combined,-1,-1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set3,Draw1,6,E,own,2,2,2,2,-1,-1,4,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,vtrac"
NewYork4,LS1,Midday,Set3,Draw1,5,E,own,2,2,2,2,-1,-1,4,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,vtrac"
NewYork4,LS1,Midday,Set2,Draw1,7,B,own,-1,-1,-1,1,-1,-1,4,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set2,Draw1,7,B,combined,-1,-1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set2,Draw1,7,E,own,2,2,-1,3,-1,-1,4,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
NewYork4,LS1,Midday,Set2,Draw1,7,E,combined,3,3,-1,2,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,exact,vtrac"
NewYork4,LS1,Midday,Set2,Draw1,6,B,own,-1,-1,-1,1,-1,-1,4,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set2,Draw1,6,B,combined,-1,-1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set2,Draw1,6,E,own,2,2,-1,-1,-1,-1,4,1,0,0,0,0,0,0,0,,-1,"exact,vtrac"
NewYork4,LS1,Midday,Set2,Draw1,6,E,combined,-1,-1,-1,2,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
NewYork4,LS1,Midday,Set1,Draw1,7,E,own,2,2,-1,-1,-1,-1,94,1,0,0,0,0,0,0,0,,-1,"exact,vtrac"
NewYork4,LS1,Midday,Set1,Draw1,6,E,own,2,2,-1,-1,-1,-1,94,1,0,0,0,0,0,0,0,,-1,"exact,vtrac"
NewYork4,LS1,Midday,Set1,Draw2,6,E,own,2,2,-1,-1,-1,-1,9944,1,0,0,0,0,0,0,0,,124,"exact,vtrac"
