best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
533,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",335,0.5440521498447213,0,1.0,combined,1,17.977143,0.9921386054311632,17.977143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.4762678458734389,1,1.0,combined,2,14.037143,0.9894553755461026,14.037143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
533,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",335,0.5687288241300607,0,1.0,own,3,13.177143,0.9741351301220716,13.177143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
503,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",035,0.5440521498447213,0,1.0,combined,4,12.827143,0.9419419283273185,12.827143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
990,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5448788923735801,0,1.0,combined,5,12.477143,0.9821511695831373,12.477143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,84,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5817593768418363,0,1.0,combined,6,12.277143,0.9880002655450322,12.277143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6381861133090055,1,1.0,own,7,12.077143,0.9842319273092319,12.077143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.617747874769249,1,1.0,combined,8,12.077143,0.9842319273092319,12.077143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
552,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5494214355207865,1,1.0,combined,9,11.937143,0.9760999521718933,11.937143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
990,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.569546223939229,0,1.0,own,10,11.677143,0.9782423799658522,11.677143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
552,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5760714244567121,1,1.0,own,11,11.527143,0.9677141892505896,11.527143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,84,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6058736684317607,0,1.0,own,12,11.477143,0.9853629349287075,11.477143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
552,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5629967770624005,0,1.0,combined,13,11.227143,0.9625869800912907,11.227143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
992,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5736274542763555,0,1.0,combined,14,10.927143,0.9765676601183906,10.927143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5012499973958399,1,1.0,own,15,10.837143,0.9766831668903337,10.837143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.4918757150937392,0,1.0,combined,16,10.777143,0.9677141892505896,10.777143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
992,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5918616423862878,0,1.0,own,17,10.087143,0.9708854460252453,10.087143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
520,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",025,0.4933337283669705,1,1.0,combined,18,10.077143,0.9721487193869992,10.077143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
503,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",035,0.5687288241300607,0,1.0,own,19,10.027143,0.929540561588157,10.027143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.538672605206508,0,1.0,combined,20,9.987143,0.9488384233759846,9.987143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5168685956913849,0,1.0,own,21,9.977143,0.9607064601046226,9.977143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
520,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",025,0.5183251216999564,1,1.0,own,22,9.927143,0.970012070553968,9.927143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5541616527636486,0,1.0,combined,23,9.877143,0.9510345451294691,9.877143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
552,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5862133583315147,0,1.0,own,24,9.787143,0.9535941237087118,9.787143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
590,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",059,0.48750260351578967,0,1.0,combined,25,9.11381,0.9401299197450954,9.11381,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5634067862621936,0,1.0,own,26,9.087143,0.9558073556932596,9.087143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5274723043445938,0,1.0,own,27,9.027143,0.9684987733220671,9.027143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
943,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",349,0.5817593768418363,0,1.0,combined,28,8.777143,0.9082609959414665,8.777143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
990,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5074994375506203,0,1.0,combined,29,8.577143,0.9677141892505896,8.577143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
