section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,why
Evening,Set1,Draw1,2,066,straight,21.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span7|vstr2|vstr3|hot2
Evening,Set1,Draw1,2,6677,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw1,2,667,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span7|vstr2|vstr3|hot2
Evening,Set1,Draw2,2,0066,straight,21.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw3,1,006,straight,21.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,1,066,straight,21.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,1,667,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Midday,Set1,Draw1,2,088,straight,21.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,straight|cov4|vstr2|vstr3|cons_full|hot2|cons_3v
Midday,Set1,Draw2,2,088,straight,21.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,straight|cov4|vstr2|vstr3|cons_full|hot2|cons_3v
Midday,Set1,Draw7,1,599,straight,20.5,"R2,R4,R6",False,True,True,True,False,False,False,True,False,0,straight|cov3|vstr2|vstr3|single_left|dom_last
Combined,Set1,Draw1,4,006,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span7|vstr2|vstr3|hot1
Evening,Set1,Draw1,5,066,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span7|vstr2|vstr3|hot1
Evening,Set1,Draw1,5,667,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span7|vstr2|vstr3|hot1
Evening,Set1,Draw1,5,6677,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw1,4,066,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span7|vstr2|vstr3|hot1
Evening,Set1,Draw1,4,667,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span7|vstr2|vstr3|hot1
Evening,Set1,Draw1,4,6677,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw1,3,677,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw1,2,677,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw2,4,0066,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,3,0066,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,2,006,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw2,2,066,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw2,2,667,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span6|vstr2|vstr3|hot2
Evening,Set1,Draw2,2,6677,straight,20.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,2,0066,straight,20.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw4,1,003,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span4|vstr2|vstr3|hot2
Evening,Set1,Draw5,1,0033,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Combined,Set3,Draw1,2,067,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span5|cons_full|hot1|cons_3v
Combined,Set2,Draw1,2,067,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span5|cons_full|hot1|cons_3v
Combined,Set1,Draw2,1,009,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span6|hot2
Combined,Set1,Draw3,1,0039,boxed,19.0,"R2,R6,R8",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span5|hot2|dom_last
Combined,Set1,Draw4,1,00399,boxed,19.0,"R2,R6,R8",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span4|hot2|dom_last
Evening,Set1,Draw1,5,677,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw1,4,677,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw1,3,056677,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span4|mirror|hot2
Evening,Set1,Draw2,5,0066,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Evening,Set1,Draw2,4,006,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,4,066,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,3,006,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,3,066,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,3,667,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Evening,Set1,Draw2,3,6677,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Evening,Set1,Draw2,2,677,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,3,0066,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Evening,Set1,Draw3,2,006,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,2,066,straight,19.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,2,667,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Evening,Set1,Draw3,2,6677,straight,19.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span4|vstr2|vstr3|hot2
Evening,Set1,Draw4,1,00366,boxed,19.0,"R2,R4,R8",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span4|hot2|dom_last
Evening,Set1,Draw5,1,003,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Evening,Set1,Draw5,1,003366,boxed,19.0,"R2,R4,R8",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span3|hot2|dom_last
Evening,Set1,Draw5,1,033,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set1,Draw5,1,099,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,True,False,2,boxed|cov4|span3|hot2|dom_last
Combined,Set1,Draw2,6,2244,straight,18.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw3,1,009,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Combined,Set1,Draw4,1,0099,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span4|hot2
Combined,Set1,Draw5,1,00399,boxed,18.0,"R2,R6,R8",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span3|hot2|dom_last
Evening,Set1,Draw1,5,0556677,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Evening,Set1,Draw1,5,056677,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span4|mirror|hot1
Evening,Set1,Draw1,4,0556677,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Evening,Set1,Draw1,4,056677,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span4|mirror|hot1
Evening,Set1,Draw1,3,06677,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Evening,Set1,Draw1,2,06677,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Evening,Set1,Draw2,5,006,straight,18.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Evening,Set1,Draw2,5,066,straight,18.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Evening,Set1,Draw2,3,677,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Evening,Set1,Draw2,3,0056677,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Evening,Set1,Draw2,2,006677,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span4|hot2
Evening,Set1,Draw3,5,0066,straight,18.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Evening,Set1,Draw3,4,0066,straight,18.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Evening,Set1,Draw3,3,006,straight,18.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Evening,Set1,Draw3,3,066,straight,18.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Evening,Set1,Draw3,2,677,straight,18.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span4|vstr2|vstr3|hot2
Evening,Set1,Draw3,2,006677,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span4|hot2
Evening,Set1,Draw4,2,003,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span4|vstr2|vstr3|hot2
Evening,Set1,Draw5,2,0033,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set1,Draw1,7,5599,straight,18.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,3,0067,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Combined,Set1,Draw1,2,0067,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Combined,Set1,Draw2,6,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw2,2,009,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span6|hot2
Combined,Set1,Draw2,1,006,boxed,17.0,"R2,R4,R6",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span6|hot2
Combined,Set1,Draw3,5,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw4,1,009,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span4|hot2
Combined,Set1,Draw4,1,099,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span4|hot2
Combined,Set1,Draw5,1,0099,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Combined,Set1,Draw7,1,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw1,7,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw1,5,06677,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span5|hot1
Evening,Set1,Draw1,4,06677,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span5|hot1
Evening,Set1,Draw2,6,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw2,3,006677,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span4|hot1
Evening,Set1,Draw2,1,0667,boxed,17.0,"R2,R4,R6",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span5|hot2
Evening,Set1,Draw2,1,007,straight,17.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span6|vstr2|hot2
Evening,Set1,Draw3,5,006,straight,17.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Evening,Set1,Draw3,5,066,straight,17.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Evening,Set1,Draw3,4,006,straight,17.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Evening,Set1,Draw3,4,066,straight,17.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Evening,Set1,Draw3,1,0667,boxed,17.0,"R2,R4,R6",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span5|hot2
Evening,Set1,Draw4,4,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw5,3,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw5,2,003,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Evening,Set1,Draw5,2,033,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set3,Draw1,2,068,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span3|cons_full|hot1|cons_3v
Midday,Set1,Draw1,7,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw1,7,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw2,6,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw5,3,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,5,003,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw1,5,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw1,4,0067,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span5|hot1
Combined,Set1,Draw2,3,009,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span6|hot1
Combined,Set1,Draw2,2,0069,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span6|hot2
Combined,Set1,Draw3,2,009,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Combined,Set1,Draw3,1,039,straight,16.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span5|vstr2|hot2
Combined,Set1,Draw4,1,0399,straight,16.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span4|vstr2|hot2
Combined,Set1,Draw5,1,009,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Combined,Set1,Draw5,1,099,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Combined,Set1,Draw5,1,00799,straight,16.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span3|vstr2|hot2
Combined,Set1,Draw6,1,599,straight,16.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,1,straight|cov3|span2|vstr2|vstr3|hot1
Combined,Set1,Draw6,1,00599,boxed,16.0,"R2,R4,R6",True,False,False,False,False,False,False,True,False,1,boxed|cov3|span2|mirror|hot1|dom_last
Evening,Set2,Draw1,4,0567,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span4|mirror|hot1
Evening,Set2,Draw1,4,067,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span6|hot1
Evening,Set2,Draw1,4,05567,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Evening,Set2,Draw1,3,0567,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span4|mirror|hot1
Evening,Set2,Draw1,3,067,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span6|hot1
Evening,Set2,Draw1,3,05567,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Evening,Set2,Draw1,2,0567,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span4|mirror|hot1
Evening,Set2,Draw1,2,067,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span6|hot1
Evening,Set1,Draw1,3,05667,boxed,16.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov3|span4|mirror|hot2
Evening,Set1,Draw1,3,0667,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span6|hot2
Evening,Set1,Draw1,2,0667,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span6|hot2
Evening,Set1,Draw2,2,00667,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span5|hot2
Evening,Set1,Draw3,2,00667,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span5|hot2
Evening,Set1,Draw3,1,007,straight,16.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span5|vstr2|hot2
Evening,Set1,Draw4,1,0366,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span4|hot2
Evening,Set1,Draw4,1,0036,straight,16.0,"R2,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span4|vstr2|hot2
Evening,Set1,Draw4,1,0037,straight,16.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span4|vstr2|hot2
Evening,Set1,Draw5,1,00336,straight,16.0,"R2,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span3|vstr2|hot2
Evening,Set1,Draw5,1,03366,boxed,16.0,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov3|span3|hot2
Evening,Set1,Draw5,1,00337,straight,16.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,straight|cov2|span3|vstr2|hot2
Midday,Set2,Draw1,2,028,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span2|cons_full|hot1|cons_3v
Midday,Set1,Draw3,3,244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Midday,Set1,Draw4,1,678,boxed,16.0,"R2,R4,R6",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span3|hot2|dom_last
Midday,Set1,Draw5,1,678,boxed,16.0,"R2,R4,R6",False,False,False,False,False,False,False,True,False,2,boxed|cov3|span3|hot2|dom_last
Combined,Set3,Draw1,5,066,straight,15.0,"R2,R4,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set2,Draw1,7,244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set2,Draw1,6,244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set2,Draw1,5,244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set2,Draw1,3,067,boxed,15.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span5|hot1
Combined,Set1,Draw1,7,2244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3
Combined,Set1,Draw1,7,224,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
