best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
886,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",688,0.6130141761393355,0,1.0,combined,1,19.027143,0.9940230553290457,19.027143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
558,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",558,0.5440521498447213,0,1.0,combined,2,18.577143,0.9928840542789424,18.577143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
886,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",688,0.6364525402815664,0,1.0,own,3,14.227143,0.9802924889535375,14.227143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
558,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",558,0.5687288241300607,0,1.0,own,4,13.777143,0.9765676601183906,13.777143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.569546223939229,1,1.0,combined,5,9.527143,0.9643791367189491,9.527143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6448933223526976,0,1.0,own,6,9.420476,0.9633741918765713,9.420476,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6216756663298777,0,1.0,combined,7,9.220476,0.9633741918765713,9.220476,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
003,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",003,0.494166931312752,0,1.0,combined,8,9.14381,0.9409949720686395,9.14381,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
503,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",035,0.5495589636977333,0,1.0,combined,9,8.964921,0.9308133630802026,8.964921,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5869639608473621,1,1.0,own,10,8.858571,0.950589033730949,8.858571,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5074994375506203,1,1.0,own,11,8.777143,0.9707416436590314,8.777143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.4762678458734389,1,1.0,combined,12,8.737143,0.9701594044154116,8.737143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
503,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",035,0.5760714244567121,0,1.0,own,13,8.727143,0.9224177310795278,8.727143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
001,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",001,0.5382584045560131,0,1.0,combined,14,8.677143,0.940515894540715,8.677143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5675020233593541,0,1.0,own,15,8.537143,0.9422231290637216,8.537143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
940,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.5495245823626468,0,1.0,combined,16,8.287143,0.9547139452847008,8.287143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
944,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",449,0.5675020233593541,0,1.0,own,17,8.287143,0.9462857624303807,8.287143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
944,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",449,0.5428115821403939,0,1.0,combined,18,8.287143,0.9462857624303807,8.287143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
592,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6737070994545215,0,1.0,own,19,8.257143,0.9454960984595678,8.257143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
592,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6513548646660542,0,1.0,combined,20,8.257143,0.9454960984595678,8.257143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
088,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",088,0.5440521498447213,0,1.0,combined,21,8.04381,0.9266526719908262,8.04381,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
940,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.5741369155246762,0,1.0,own,22,7.987143,0.9475772098867018,7.987143,Florida4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
