section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw1,3,236,boxed,20.5,"R4,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,5,263,1,21,True,6,5,2,0.0,1,0,0,2,0,0.0,0,0.5,0,2,2,2,3,0,False,boxed|cov3|hp_repeat5|hot2|perm3|hidden3v|set_chain2|draw_chain3,236,268,562,682,False,False,True
Midday,Set3,Draw1,4,026,boxed,20.0,"R4,R6,R8",False,False,False,False,False,False,False,False,False,1,3,0,6,206,1,7,False,6,6,2,0.0,1,0,0,1,0,0.0,0,0.0,0,4,0,3,1,0,False,boxed|cov3|hp_repeat6|hot1|perm3|set_chain3,026,256,562,682,False,False,True
Midday,Set3,Draw1,3,026,boxed,20.0,"R4,R6,R8",False,False,False,False,False,False,False,False,False,1,3,0,6,206,1,7,False,6,6,2,0.0,1,0,0,1,0,0.0,0,0.0,0,4,0,3,1,0,False,boxed|cov3|hp_repeat6|hot1|perm3|set_chain3,026,256,562,682,False,False,True
Midday,Set3,Draw1,2,026,boxed,20.0,"R4,R6,R8",False,False,False,False,False,False,False,False,False,1,3,0,6,206,1,7,False,6,6,2,0.0,1,0,0,1,0,0.0,0,0.0,0,4,0,3,1,0,False,boxed|cov3|hp_repeat6|hot1|perm3|set_chain3,026,256,562,682,False,False,True
Midday,Set2,Draw1,2,236,boxed,17.5,"R4,R6,R8",False,False,False,False,False,False,False,False,False,1,3,0,5,263,1,21,True,6,5,2,0.0,1,0,0,1,0,0.0,0,0.5,0,2,0,2,1,0,False,boxed|cov3|hp_repeat5|hot1|perm3|hidden3v|set_chain2,236,268,562,682,False,False,True
Midday,Set3,Draw1,4,0226,boxed,17.0,"R4,R6,R8",False,False,False,False,False,False,False,False,False,1,3,0,4,2206,1,7,False,6,4,2,0.0,1,0,0,1,0,0.0,1,0.0,0,2,0,2,1,0,False,boxed|cov3|hp_repeat4|hot1|perm3|set_chain2,0226,256,562,682,False,False,True
Midday,Set2,Draw1,3,026,straight,17.0,R4,False,False,False,False,False,False,False,False,False,1,1,0,5,206,1,7,False,2,5,0,0.0,3,0,0,1,0,0.0,0,0.0,2,4,0,3,1,0,False,straight|cov1|hp_repeat5|hot1|vtrac_straight|set_chain3,026,256,562,682,False,False,True
Combined,Set3,Draw1,6,233668,boxed,16.5,"R4,R8",True,False,False,False,False,False,False,False,False,0,2,0,2,266833,1,21,True,4,2,1,0.0,1,0,0,0,1,0.0,3,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain3,233668,268,562,682,False,False,True
Combined,Set1,Draw1,7,12336688,straight,16.5,R8,True,False,False,False,False,False,False,False,False,0,1,0,2,18833662,1,21,True,2,2,0,0.0,3,0,0,0,1,0.0,5,0.5,0,2,1,2,2,0,False,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2|draw_chain2,12336688,268,562,682,False,False,True
Combined,Set1,Draw1,7,233668,straight,16.5,R8,True,False,False,False,False,False,False,False,False,0,1,0,2,833662,1,21,True,2,2,0,0.0,3,0,0,0,1,0.0,3,0.5,0,4,1,3,2,0,False,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3|draw_chain2,233668,268,562,682,False,False,True
