section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw1,3,077,boxed,26.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,5,770,2,10,True,6,5,1,0.0,3,0,0,2,0,0.0,0,0.5,0,4,4,3,5,1,True,boxed|cov3|hp_repeat5|vstr2|hot2|perm2|hidden3v|double_mirror|set_chain3|draw_chain5,077,577,188,775,False,False,True
Midday,Set1,Draw1,4,077,boxed,25.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,5,770,2,10,True,6,5,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,4,3,5,1,True,boxed|cov3|hp_repeat5|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3|draw_chain5,077,577,188,775,False,False,True
Midday,Set3,Draw1,1,077,boxed,24.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,7,770,2,10,True,6,7,1,0.0,3,0,0,2,0,0.0,0,0.5,0,4,0,3,1,1,True,boxed|cov3|hp_repeat7|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3,077,577,188,775,False,False,True
Midday,Set1,Draw1,5,077,straight,24.5,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,5,770,2,10,True,4,5,0,0.0,5,0,0,1,0,0.0,0,0.5,0,4,4,3,5,1,True,straight|cov2|hp_repeat5|vstr2|hot1|hidden3v|double_mirror|set_chain3|draw_chain5,077,577,188,775,False,False,True
Midday,Set1,Draw2,3,077,boxed,24.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,4,770,2,10,True,6,4,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,4,3,5,1,True,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3|draw_chain5,077,577,188,775,False,False,True
Midday,Set3,Draw1,4,077,boxed,23.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,7,770,2,10,True,6,7,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,0,3,1,1,True,boxed|cov3|hp_repeat7|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3,077,577,188,775,False,False,True
Midday,Set3,Draw1,3,077,boxed,23.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,7,770,2,10,True,6,7,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,0,3,1,1,True,boxed|cov3|hp_repeat7|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3,077,577,188,775,False,False,True
Midday,Set3,Draw1,2,077,boxed,23.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,7,770,2,10,True,6,7,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,0,3,1,1,True,boxed|cov3|hp_repeat7|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3,077,577,188,775,False,False,True
Midday,Set1,Draw1,7,077,straight,23.5,"R6,R8",False,True,False,False,False,False,False,False,False,0,1,0,5,770,2,10,True,4,5,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,4,3,5,1,True,straight|cov2|hp_repeat5|vstr2|hidden3v|double_mirror|set_chain3|draw_chain5,077,577,188,775,False,False,True
Midday,Set1,Draw1,6,077,straight,23.5,"R6,R8",False,True,False,False,False,False,False,False,False,0,1,0,5,770,2,10,True,4,5,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,4,3,5,1,True,straight|cov2|hp_repeat5|vstr2|hidden3v|double_mirror|set_chain3|draw_chain5,077,577,188,775,False,False,True
