Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,DRAW_DATA,507,604,701,881,178,615,861
Set3,Draw1,R2,522401133867,522113387,5221338,52233*,52233*,2233*,2233*
Set3,Draw1,R4,225068334711,225833711,2258331,22533*,22533*,2233*,2233*
Set3,Draw1,R6,681170533224,811753322,8153322,53322*,53322*,3322*,3322*
Set3,Draw1,R8,701183362245,711833225,1833225,33225*,33225*,3322*,3322*
Set2,Draw1,DRAW_DATA,604,701,881,178,615,861,890
Set2,Draw1,R2,52241133887,522413388,522433,522433*,22433*,22433*,22433*
Set2,Draw1,R4,22588334711,225883341,225334,225334*,22334*,22334*,22334*
Set2,Draw1,R6,88117533224,881533224,533224,533224*,33224*,33224*,33224*
Set2,Draw1,R8,71188332245,188332245,332245,332245*,33224*,33224*,33224*
Set1,Draw1,DRAW_DATA,701,881,178,615,861,890,531
Set1,Draw1,R2,599224133886,599224336,599224336*,9922433*,9922433**,922433**,92243**
Set1,Draw1,R4,225996883341,225996334,225996334*,2299334*,2299334**,229334**,22934**
Set1,Draw1,R6,688159933224,659933224,659933224*,9933224*,9933224**,933224**,93224**
Set1,Draw1,R8,199883362245,993362245,993362245*,9933224*,9933224**,933224**,93224**
Set1,Draw2,R2,N/A,55992243367,5599224336,59922433*,59922433*,5922433**,92243**
Set1,Draw2,R4,N/A,22559963347,2255996334,22599334*,22599334*,2259334**,22934**
Set1,Draw2,R6,N/A,67559933224,6559933224,59933224*,59933224*,5933224**,93224**
Set1,Draw2,R8,N/A,79933622455,9933622455,99332245*,99332245*,9332245**,93224**
Set1,Draw3,R2,N/A,N/A,5599224403366,59922440336,5992244033*,59224433**,922443**
Set1,Draw3,R4,N/A,N/A,2255990663344,22599063344,2259903344*,22593344**,229344**
Set1,Draw3,R6,N/A,N/A,6605599332244,60599332244,0599332244*,59332244**,932244**
Set1,Draw3,R8,N/A,N/A,0993366224455,09933622445,0993322445*,93322445**,932244**
Set1,Draw4,R2,N/A,N/A,N/A,5992244003367,599224400337,5922440337**,92244037**
Set1,Draw4,R4,N/A,N/A,N/A,2259900633447,225990033447,2259033447**,22903447**
Set1,Draw4,R6,N/A,N/A,N/A,6700599332244,700599332244,7059332244**,70932244**
Set1,Draw4,R8,N/A,N/A,N/A,7009933622445,700993322445,7093322445**,70932244**
Set1,Draw5,R2,N/A,N/A,N/A,N/A,599224400337,5922440337**,92244037**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,225990033447,2259033447**,22903447**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,700599332244,7059332244**,70932244**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,700993322445,7093322445**,70932244**
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,59224403377,922440377*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,22590334477,229034477*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,77059332244,770932244*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77093322445,770932244*
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59224403677
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,22590634477
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,67705932244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,77093622445
