section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw1,4,4,1,0.0,7,1.0,True,True,True,True,003:3,003:10,27.0
Combined,Set1,1,Draw1,3,4,2,0.0,7,1.0,True,False,False,True,002:3;0022:1,200:6;2200:2,22.0
Combined,Set1,1,Draw1,8,4,3,0.0,4,1.0,True,False,False,True,0036:2;036:2,0036:4;036:4,20.0
Combined,Set1,1,Draw1,10,4,2,0.0,5,1.0,True,False,False,False,022:1,220:2,17.0
Combined,Set1,1,Draw1,2,2,2,0.0,7,1.0,False,False,False,False,006:2,006:2,13.0
Combined,Set1,1,Draw1,7,1,1,0.0,7,1.0,False,False,False,False,0026:2,2006:2,10.0
Combined,Set1,1,Draw1,21,1,1,0.0,4,1.0,False,False,False,False,236:2,362:2,7.0
Combined,Set1,1,Draw1,11,2,2,0.0,1,1.0,False,False,False,False,0023:2;023:2,2003:2;032:2,7.0
Combined,Set1,1,Draw2,13,4,1,0.0,5,1.0,True,True,True,True,033:1,033:4,25.0
Combined,Set1,1,Draw2,8,4,3,0.0,4,1.0,True,False,False,True,0036:2;036:2,0036:4;036:4,20.0
Combined,Set1,1,Draw2,10,4,2,0.0,5,1.0,True,False,False,True,00227:1;022:1,22007:2;220:2,20.0
Combined,Set1,1,Draw2,3,4,2,0.0,6,1.0,True,False,False,False,002:3;0022:1;007:1,200:6;2200:2;007:2,18.0
Combined,Set1,1,Draw2,4,3,1,0.0,3,1.0,True,True,False,False,003:2,003:6,16.0
Combined,Set1,1,Draw2,2,2,2,0.0,6,1.0,False,False,False,False,006:2,006:2,12.0
Combined,Set1,1,Draw2,21,1,1,0.0,4,1.0,False,False,False,False,236:2,362:2,7.0
Combined,Set1,1,Draw2,11,2,2,0.0,1,1.0,False,False,False,False,0023:2;023:2,2003:2;032:2,7.0
Combined,Set1,1,Draw2,7,1,1,0.0,3,1.0,False,False,False,False,0026:2,2006:2,6.0
Combined,Set1,1,Draw3,13,4,1,0.0,5,1.0,True,True,True,True,033:1,033:4,25.0
Combined,Set1,1,Draw3,8,4,3,0.0,4,1.0,True,False,False,True,0036:2;036:2,0036:4;036:4,20.0
Combined,Set1,1,Draw3,10,4,2,0.0,4,1.0,True,False,False,True,00227:1;022:1,22007:2;220:2,19.0
Combined,Set1,1,Draw3,3,4,2,0.0,5,1.0,True,False,False,False,002:3;0022:1;007:1,200:6;2200:2;007:2,17.0
Combined,Set1,1,Draw3,4,3,1,0.0,2,1.0,True,True,False,False,003:2,003:6,15.0
Combined,Set1,1,Draw3,2,2,2,0.0,5,1.0,False,False,False,False,006:2,006:2,11.0
Combined,Set1,1,Draw3,21,1,1,0.0,4,1.0,False,False,False,False,236:2,362:2,7.0
Combined,Set1,1,Draw3,11,2,2,0.0,1,1.0,False,False,False,False,0023:2;023:2,2003:2;032:2,7.0
Combined,Set1,1,Draw3,7,1,1,0.0,2,1.0,False,False,False,False,0026:2,2006:2,5.0
Combined,Set1,1,Draw4,8,4,3,0.0,4,1.0,True,False,False,True,036:3;0036:2;00356:2,0036:4;036:4;0336:2,20.0
Combined,Set1,1,Draw4,2,4,2,0.0,4,1.0,True,True,False,False,006:3;0056:2,006:5;5006:2,20.0
Combined,Set1,1,Draw4,13,3,1,0.0,4,1.0,True,True,False,False,033:1,033:3,17.0
Combined,Set1,1,Draw4,7,4,3,0.0,4,1.0,True,False,False,False,00256:2;256:2;026:2,0067:2;22006:2;2006:2,17.0
Combined,Set1,1,Draw4,3,4,2,0.0,4,1.0,True,False,False,False,002:3;0025:2;025:2,200:4;2200:2;700:2,16.0
Combined,Set1,1,Draw4,10,3,2,0.0,4,1.0,True,False,False,False,022:1;00227:1,220:2;70022:1,14.0
Combined,Set1,1,Draw4,23,3,2,0.0,4,1.0,True,False,False,False,336:1,336:2,14.0
Combined,Set1,1,Draw4,4,3,1,0.0,2,1.0,True,False,False,False,003:2;0035:2;035:2,003:4;0053:2;053:2,11.0
Combined,Set1,1,Draw4,0,2,2,0.0,4,1.0,False,False,False,False,005:2,500:2,10.0
Combined,Set1,1,Draw4,11,2,2,0.0,4,1.0,False,False,False,False,00235:2;0235:2;0023:2,52003:2;0532:2;2003:2,10.0
Combined,Set1,1,Draw4,21,1,1,0.0,4,1.0,False,False,False,False,236:3;2336:1,362:3;3362:1,7.0
Combined,Set1,1,Draw4,20,1,1,0.0,4,1.0,False,False,False,False,226:1,622:1,7.0
Combined,Set1,1,Draw4,29,1,1,0.0,4,1.0,False,False,False,False,233:1,332:1,7.0
Combined,Set1,1,Draw5,8,4,2,0.0,3,1.0,True,False,False,True,0036:4;036:4;00356:3,0036:6;036:6;50063:3,18.0
Combined,Set1,1,Draw5,4,3,1,0.0,3,1.0,True,True,False,False,003:4;0035:3;035:3,003:9;0053:3;053:3,16.0
Combined,Set1,1,Draw5,3,4,2,0.0,3,1.0,True,False,False,False,002:4;0022:3;0025:3,200:5;2200:4;700:2,15.0
Combined,Set1,1,Draw5,10,3,2,0.0,3,1.0,True,False,False,False,022:3;225:2,225:4;220:4,13.0
Combined,Set1,1,Draw5,18,3,2,0.0,3,1.0,True,False,False,False,366:1,366:2,13.0
Combined,Set1,1,Draw5,23,3,2,0.0,3,1.0,True,False,False,False,336:1,336:2,13.0
Combined,Set1,1,Draw5,11,3,2,0.0,3,1.0,True,False,False,False,0023:4;00235:3;00223:3,2003:4;22003:3;7003:2,13.0
Combined,Set1,1,Draw5,17,3,1,0.0,3,1.0,True,False,False,False,667:1;266:1,667:2;662:1,12.0
Combined,Set1,1,Draw5,13,3,1,0.0,3,1.0,True,False,False,False,033:1;335:1,033:2;533:1,12.0
Combined,Set1,1,Draw5,21,3,2,0.0,3,1.0,False,False,False,False,236:3;2236:2;3667:1,362:3;3622:2;3667:1,11.0
Combined,Set1,1,Draw5,7,3,1,0.0,3,1.0,False,False,False,False,00256:3;002256:2;2256:2,25006:3;225006:2;6225:2,10.0
Combined,Set1,1,Draw5,0,2,2,0.0,3,1.0,False,False,False,False,005:3,500:3,9.0
Combined,Set1,1,Draw5,2,2,2,0.0,3,1.0,False,False,False,False,006:4;0056:3;0066:1,006:4;5006:3;0066:1,9.0
Combined,Set1,1,Draw5,20,1,1,0.0,3,1.0,False,False,False,False,226:3;2266:1,622:3;6622:1,6.0
Combined,Set1,1,Draw5,27,1,1,0.0,3,1.0,False,False,False,False,223:3,322:3,6.0
Combined,Set1,1,Draw5,6,1,1,0.0,3,1.0,False,False,False,False,066:1,066:1,6.0
Combined,Set1,1,Draw5,29,1,1,0.0,3,1.0,False,False,False,False,233:1,332:1,6.0
Combined,Set1,1,Draw6,8,4,3,0.0,2,1.0,True,False,False,True,001368:2;01368:2;0013568:2,0011336:2;001386:2;011336:2,18.0
Combined,Set1,1,Draw6,18,4,3,0.0,2,1.0,True,False,False,True,1368:2;168:2;366:1,366:2;11336:2;1133:2,18.0
Combined,Set1,1,Draw6,5,3,2,0.0,2,1.0,True,False,False,True,009:1,009:2,15.0
Combined,Set1,1,Draw6,2,4,2,0.0,2,1.0,True,False,False,False,006:4;001:3;0056:3,001:6;006:4;5006:3,14.0
Combined,Set1,1,Draw6,12,4,2,0.0,2,1.0,True,False,False,False,0079:1;00229:1;0229:1,7009:2;92200:1;9220:1,14.0
Combined,Set1,1,Draw6,3,4,2,0.0,2,1.0,True,False,False,False,002:4;0025:3;0022:3,200:4;2200:3;255:2,14.0
Combined,Set1,1,Draw6,6,4,2,0.0,2,1.0,True,False,False,False,011:1;00116:1;0116:1,011:2;61100:1;6110:1,14.0
Combined,Set1,1,Draw6,23,3,3,0.0,2,1.0,True,False,False,False,138:2;368:2;133:1,138:2;386:2;133:2,13.0
Combined,Set1,1,Draw6,10,3,2,0.0,2,1.0,True,False,False,False,022:3;225:2,225:4;220:3,12.0
Combined,Set1,1,Draw6,7,4,1,0.0,2,1.0,False,False,False,False,0012:3;001225:2;002256:2,2001:3;522001:2;225006:2,11.0
Combined,Set1,1,Draw6,17,3,1,0.0,2,1.0,True,False,False,False,667:1;266:1,667:2;662:1,11.0
Combined,Set1,1,Draw6,21,3,2,0.0,2,1.0,False,False,False,False,236:3;22368:2;2368:2,362:3;83622:2;8362:2,10.0
