section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw2,10,4,2,0.0,5,1.0,True,False,False,True,00227:1;022:1,22007:2;220:2,20.0
Evening,Set1,1,Draw2,10,4,2,0.0,5,1.0,True,False,False,True,00227:1;022:1,22007:2;220:2,20.0
Evening,Set1,1,Draw3,10,4,2,0.0,4,1.0,True,False,False,True,00227:1;022:1,22007:2;220:2,19.0
Combined,Set1,1,Draw3,10,4,2,0.0,4,1.0,True,False,False,True,00227:1;022:1,22007:2;220:2,19.0
Evening,Set1,3,Draw2,10,4,2,0.0,5,1.0,True,False,False,False,077:1;00227:1;022:1,077:2;22007:1;220:1,17.0
Combined,Set1,1,Draw1,10,4,2,0.0,5,1.0,True,False,False,False,022:1,220:2,17.0
Combined,Set1,3,Draw2,10,4,2,0.0,5,1.0,True,False,False,False,077:1;00227:1;022:1,077:2;22007:1;220:1,17.0
Combined,Set1,2,Draw1,10,4,2,0.0,5,1.0,True,False,False,False,022:1,220:2,17.0
Evening,Set1,1,Draw1,10,4,2,0.0,5,1.0,True,False,False,False,022:1,220:2,17.0
Evening,Set1,2,Draw1,10,4,2,0.0,5,1.0,True,False,False,False,022:1,220:2,17.0
Evening,Set1,2,Draw2,10,4,2,0.0,5,1.0,True,False,False,False,00227:1;022:1,22007:2;220:2,17.0
Combined,Set1,2,Draw2,10,4,2,0.0,5,1.0,True,False,False,False,00227:1;022:1,22007:2;220:2,17.0
Evening,Set2,1,Draw1,10,4,2,0.0,4,1.0,True,False,False,False,022:1,220:2,16.0
Combined,Set2,1,Draw1,10,4,2,0.0,4,1.0,True,False,False,False,022:1,220:2,16.0
Midday,Set1,2,Draw5,0,4,2,0.0,3,1.0,True,False,False,False,338:1;005:1,833:2;005:1,15.0
Combined,Set2,7,Draw1,0,4,2,0.0,4,0.0,True,False,False,False,338:2;3388:2;388:2,833:4;8833:4;883:4,15.0
Combined,Set2,6,Draw1,0,4,2,0.0,4,0.0,True,False,False,False,338:2;3388:2;388:2,833:4;8833:4;883:4,15.0
Combined,Set2,5,Draw1,0,4,2,0.0,4,0.0,True,False,False,False,338:2;4499:1;499:1,833:4;9944:1;994:1,15.0
Combined,Set1,4,Draw4,0,4,2,0.0,4,0.0,True,False,False,False,005:2;0055:2;055:2,833:2;005:2;0055:2,15.0
Combined,Set1,2,Draw5,0,4,2,0.0,3,1.0,True,False,False,False,005:3;338:1;166:1,833:2;500:2;005:1,15.0
Combined,Set1,1,Draw4,10,3,2,0.0,4,1.0,True,False,False,False,022:1;00227:1,220:2;70022:1,14.0
Evening,Set1,4,Draw2,10,3,1,0.0,5,1.0,True,False,False,False,077:1;022:1,770:2;220:1,14.0
Evening,Set1,1,Draw4,10,3,2,0.0,4,1.0,True,False,False,False,022:1;00227:1,220:2;70022:1,14.0
Combined,Set1,6,Draw1,0,4,2,0.0,3,0.0,True,False,False,False,338:2;4499:1;499:1,833:4;9944:1;994:1,14.0
Combined,Set1,6,Draw2,0,4,2,0.0,3,0.0,True,False,False,False,338:2;005:2;4499:1,833:4;005:2;9944:1,14.0
Combined,Set1,4,Draw2,10,3,1,0.0,5,1.0,True,False,False,False,077:1;022:1,770:2;220:1,14.0
Combined,Set1,3,Draw5,0,4,2,0.0,3,0.0,True,False,False,False,005:3;338:1;166:1,005:3;833:2;661:1,14.0
