section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,5,4,2,0.0,1,1.0,True,True,False,True,False,False,True,1,2,1,2,1,0,1,0,045:1,054:3,8,1,1,0.0,0,1,2,4,0,0,0.5,0,1,0,0,0.0,18.5,66.0,1,False,False
Combined,Set1,Draw1,2,24,3,3,0.0,3,1.0,False,False,False,False,False,False,True,2,6,2,6,1,0,1,0,346:1,436:1,6,3,2,0.0,0,1,0,0,0,0,0.5,0,7,1,0,0.0,20.5,53.5,2,False,False
Combined,Set1,Draw1,2,8,2,2,0.0,3,1.0,False,False,False,False,False,False,False,3,1,3,1,0,0,1,0,356:1,563:1,4,3,1,0.0,0,1,0,0,0,0,0.0,0,4,0,1,0.0,14.0,37.5,1,True,False
Combined,Set1,Draw1,2,9,1,1,0.0,5,1.0,False,False,False,False,False,True,False,2,2,2,2,0,0,1,0,456:1,645:1,2,5,0,0.0,0,1,0,0,0,1,0.0,0,3,0,0,0.0,12.0,34.0,1,False,False
Combined,Set1,Draw1,2,14,2,2,0.0,2,1.0,False,False,False,False,False,False,True,1,3,1,3,1,0,1,0,345:1,543:1,4,2,1,0.0,0,1,0,0,0,0,0.5,0,2,0,0,0.0,10.5,40.0,1,False,False
Combined,Set1,Draw1,3,24,3,3,0.0,5,1.0,False,False,False,False,False,True,True,2,6,2,6,2,0,2,0,3346:1;346:1,4336:1;364:1,6,5,2,0.0,0,1,0,0,0,1,0.5,0,7,1,0,0.0,23.5,53.5,2,False,False
Combined,Set1,Draw1,3,33,3,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,1,0,1,0,334:1,334:2,6,5,1,0.0,0,1,2,0,0,0,0.5,1,4,1,0,0.0,21.5,67.5,2,False,False
Combined,Set1,Draw1,3,23,3,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,1,0,1,0,336:1,336:2,6,5,1,0.0,0,1,2,0,0,0,0.5,1,4,1,0,0.0,21.5,77.0,2,False,False
Combined,Set1,Draw1,3,8,2,2,0.0,3,1.0,False,False,False,False,False,False,False,3,1,3,1,0,0,2,0,356:1;3356:1,563:1;5633:1,4,3,1,0.0,0,1,0,0,0,0,0.0,0,4,0,1,0.0,14.0,37.5,1,True,False
Combined,Set1,Draw1,3,14,2,2,0.0,4,1.0,False,False,False,False,False,True,True,1,3,1,3,2,0,2,0,3345:1;345:1,5433:1;543:1,4,4,1,0.0,0,1,0,0,0,1,0.5,0,2,0,0,0.0,13.5,40.0,1,False,False
