section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,21,4,3,0.0,7,1.0,True,False,False,True,False,False,True,3,4,3,4,1,0,1,0,678:1,687:2,8,7,2,0.0,0,1,2,0,0,0,0.5,0,7,1,0,0.0,28.5,67.5,2,False,False
Combined,Set1,Draw1,2,21,4,3,0.0,7,1.0,True,False,False,False,False,False,True,3,4,3,4,1,0,1,0,678:1,687:2,8,7,2,0.0,0,1,2,0,0,0,0.5,0,7,1,0,0.0,28.5,67.5,2,False,False
Combined,Set1,Draw1,3,21,4,4,0.0,7,1.0,False,False,False,False,False,True,True,3,7,3,7,5,0,5,0,178:1;16788:1;678:1,871:1;18867:1;867:1,8,7,3,0.0,0,1,0,0,0,1,0.5,0,10,1,0,0.0,31.5,67.5,2,False,False
Combined,Set1,Draw1,3,23,4,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,2,0,2,0,688:1;188:1,886:2;188:2,8,5,1,0.0,0,1,2,0,0,0,0.5,1,4,1,0,0.0,23.5,81.0,2,False,False
Combined,Set1,Draw1,3,18,3,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,1,0,1,0,1688:1,1886:2,6,5,1,0.0,0,1,2,0,0,0,0.5,0,4,1,1,0.0,21.5,71.0,2,True,False
Combined,Set1,Draw1,3,29,1,1,0.0,4,1.0,False,False,False,False,False,True,False,1,4,1,4,0,0,1,0,788:1,887:1,2,4,0,0.0,0,1,0,0,0,1,0.0,1,3,1,0,0.0,13.0,95.5,2,False,False
Combined,Set1,Draw1,4,21,4,4,0.0,7,1.0,False,False,False,False,False,False,True,3,7,3,7,5,5,0,0,178:1;16788:1;678:1,871:1;18867:1;867:1,8,7,3,0.0,0,1,0,0,0,0,0.5,0,10,1,0,0.0,30.5,67.5,2,False,False
Combined,Set1,Draw1,4,23,4,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,2,2,0,0,688:1;188:1,886:2;188:2,8,5,1,0.0,0,1,2,0,0,0,0.5,1,4,1,0,0.0,23.5,81.0,2,False,False
Combined,Set1,Draw1,4,18,3,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,1,1,0,0,1688:1,1886:2,6,5,1,0.0,0,1,2,0,0,0,0.5,0,4,1,1,0.0,21.5,71.0,2,True,False
Combined,Set1,Draw1,4,8,3,2,0.0,3,1.0,False,False,False,False,False,False,False,2,1,2,1,0,5,0,0,568:1;15688:1;5688:1,568:1;51886:1;5688:1,6,3,1,0.0,0,1,0,0,0,0,0.0,0,2,4,0,0.0,17.0,64.0,3,False,False
Combined,Set1,Draw1,4,29,1,1,0.0,4,1.0,False,False,False,False,False,False,False,1,4,1,4,0,1,0,0,788:1,887:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,3,1,0,0.0,12.0,95.5,2,False,False
Combined,Set1,Draw1,4,7,1,1,0.0,2,1.0,False,False,False,False,False,False,True,1,4,1,4,1,1,0,0,157:1,175:1,2,2,0,0.0,0,1,0,0,0,0,0.5,0,3,0,0,0.0,8.5,34.5,1,False,False
Combined,Set1,Draw1,5,21,3,3,0.0,7,1.0,False,False,False,False,False,False,True,3,7,3,7,5,5,0,0,178:1;16788:1;678:1,871:1;18867:1;867:1,6,7,2,0.0,0,1,0,0,0,0,0.5,0,10,4,1,0.0,31.5,67.5,3,True,False
Combined,Set1,Draw1,5,23,4,2,0.0,5,1.0,True,False,False,False,False,False,True,1,5,1,5,2,2,0,0,688:1;188:1,886:2;188:1,8,5,1,0.0,0,1,2,0,0,0,0.5,1,4,4,0,0.0,26.5,81.0,3,False,False
Combined,Set1,Draw1,5,24,3,2,0.0,3,1.0,False,False,False,False,False,False,True,3,3,3,3,5,5,0,0,189:1;16889:1;6889:1,918:1;91886:1;9688:1,6,3,1,0.0,0,1,0,0,0,0,0.5,0,6,1,1,0.0,19.5,40.5,2,True,False
Combined,Set1,Draw1,5,18,2,2,0.0,5,1.0,False,False,False,False,False,False,True,1,5,1,5,1,1,0,0,1688:1,1886:1,4,5,1,0.0,0,1,0,0,0,0,0.5,0,4,1,1,0.0,17.5,71.0,2,True,False
Combined,Set1,Draw1,5,8,1,1,0.0,3,1.0,False,False,False,False,False,False,False,2,1,2,1,0,2,0,0,568:1;5688:1,865:1;8865:1,2,3,0,0.0,0,1,0,0,0,0,0.0,0,2,4,1,0.0,13.0,64.0,3,True,False
Combined,Set1,Draw1,5,29,1,1,0.0,4,1.0,False,False,False,False,False,False,False,1,4,1,4,0,1,0,0,788:1,887:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,3,1,0,0.0,12.0,95.5,2,False,False
