section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Midday,Set1,Draw2,4,9,4,3,0.0,3,1.0,False,False,False,False,False,False,True,1,7,1,7,2,2,0,0,019:1;069:1,901:1;906:1,8,3,2,0.0,0,1,0,0,0,0,0.5,0,6,4,0,0.0,24.5,41.5,3,False,False,665,465,True,True,True
Midday,Set1,Draw3,4,9,4,2,0.0,4,0.0,False,False,False,False,False,False,True,1,7,1,7,6,0,0,0,069:1;014:1;0669:1,906:1;401:1;9066:1,8,4,1,0.0,0,0,0,0,0,0,0.5,0,6,4,0,0.0,23.5,41.5,3,False,False,665,465,True,True,True
Midday,Set1,Draw3,5,9,4,2,0.0,4,0.0,False,False,False,False,False,False,True,1,7,1,7,5,0,0,0,069:1;014:1;0669:1,906:1;401:1;9066:1,8,4,1,0.0,0,0,0,0,0,0,0.5,0,6,4,0,0.0,23.5,41.5,3,False,False,665,465,True,True,True
Midday,Set1,Draw1,3,9,4,4,0.0,3,1.0,False,False,False,False,False,True,True,1,7,1,7,3,0,3,0,0169:1;019:1;069:1,9016:1;901:1;906:1,8,3,3,0.0,0,1,0,0,0,1,0.5,0,6,0,0,0.0,22.5,41.5,1,False,False,665,465,True,True,True
Midday,Set1,Draw6,1,9,3,1,0.0,2,1.0,False,False,False,False,False,True,True,2,7,2,7,7,7,0,0,069:1;0149:1;0669:1,906:1;9401:1;9066:1,6,2,0,0.0,0,1,0,0,0,1,0.5,0,8,4,0,0.0,22.5,41.5,3,False,False,665,465,True,True,True
Midday,Set1,Draw2,3,9,4,3,0.0,3,1.0,False,False,False,False,False,True,True,1,7,1,7,2,2,0,0,019:1;069:1,901:1;906:1,8,3,2,0.0,0,1,0,0,0,1,0.5,0,6,1,0,0.0,22.5,41.5,2,False,False,665,465,True,True,True
Combined,Set1,Draw2,4,9,3,2,0.0,3,1.0,False,False,False,False,False,False,True,3,4,3,4,3,3,0,0,019:1;0019:1;0069:1,019:1;9001:1;9006:1,6,3,1,0.0,0,1,0,0,0,0,0.5,0,7,4,0,0.0,22.5,41.5,3,False,False,665,465,True,True,True
Midday,Set1,Draw3,3,9,4,2,0.0,4,1.0,False,False,False,False,False,True,True,1,7,1,7,5,5,0,0,069:1;014:1;0669:1,906:1;401:1;9066:1,8,4,1,0.0,0,1,0,0,0,1,0.5,0,6,1,0,0.0,22.5,41.5,2,False,False,665,465,True,True,True
Midday,Set1,Draw1,5,9,4,3,0.0,3,1.0,False,False,False,False,False,False,True,1,7,1,7,3,3,0,0,019:1;069:1;0169:1,901:1;906:1;6109:1,8,3,2,0.0,0,1,0,0,0,0,0.5,0,6,1,0,0.0,21.5,41.5,2,False,False,665,465,True,True,True
Midday,Set1,Draw4,2,9,4,2,0.0,3,1.0,False,False,False,False,False,True,True,1,7,1,7,5,0,5,0,069:1;0669:1;014:1,906:1;9066:1;401:1,8,3,1,0.0,0,1,0,0,0,1,0.5,0,6,1,0,0.0,21.5,41.5,2,False,False,665,465,True,True,True
