section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Midday,359,14.0,20.5,14.0,2,2,0,False,0,1,0,0,0,3,0,4,straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain2|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|hot2x1|vstrx3
Midday,01188,8.0,20.0,17.5,2,1,0,False,0,0,0,0,0,0,0,5,boxed|cov3|hp_repeat3|vstr2|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat3|perm2|hidden3v|set_chain2,set_chain2|draw_chain1
Midday,001368,8.0,20.0,17.5,1,3,0,False,1,0,0,0,0,0,0,3,boxed|cov3|mirror|hot1|perm3|hidden3v|draw_chain3;straight|cov1|mirror|hidden3v|draw_chain3,draw_chain3|hot1x1
Midday,0136,8.0,20.0,16.5,1,3,0,False,2,0,0,0,0,0,0,3,boxed|cov3|vstr2|mirror|hot1|perm2|hidden3v|draw_chain3;straight|cov1|mirror|hot1|hidden3v|draw_chain3,draw_chain3|hot1x2
Midday,22459,12.0,20.0,15.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,02249,12.0,20.0,15.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,02559,12.0,20.0,15.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,05579,12.0,20.0,15.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,36889,24.0,20.0,15.0,3,2,0,False,0,0,0,0,0,0,0,5,boxed|cov2|hp_repeat2|mirror|perm2|set_chain3;boxed|cov2|hp_repeat2|mirror|perm2|set_chain3,set_chain3|draw_chain2
Midday,34688,24.0,20.0,15.0,3,2,0,False,0,0,0,0,0,0,0,6,boxed|cov2|hp_repeat2|mirror|perm2|set_chain3;straight|cov1|hp_repeat2|mirror|set_chain3|draw_chain2,set_chain3|draw_chain2
Midday,11889,24.0,20.0,15.0,3,2,0,False,0,0,0,0,0,0,0,7,boxed|cov2|hp_repeat3|perm2|set_chain3;boxed|cov2|hp_repeat3|perm2|set_chain3,set_chain3|draw_chain2
Midday,136889,24.0,20.0,15.0,3,2,0,False,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|set_chain3;straight|cov1|hp_repeat2|mirror|set_chain3,set_chain3|draw_chain2
Midday,017,7.0,20.0,14.5,1,6,0,False,1,0,1,0,0,1,0,9,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain6;boxed|cov2|hp_repeat2|perm2|hidden3v|draw_chain6,draw_chain6|col1x1|hot1x1|vstrx1
Midday,147,22.0,20.0,14.0,1,6,0,False,0,0,1,0,0,4,0,8,straight|cov1|hp_repeat2|vtrac_straight|draw_chain6;straight|cov1|vtrac_straight|draw_chain6,draw_chain6|col1x1|vstrx4
Midday,055,1.0,20.0,14.0,1,2,0,False,0,1,0,0,0,3,3,3,straight|cov1|hp_repeat2|mirror|hot2|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|double_mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3|dblmirrorx3
Midday,004,5.0,20.0,12.0,1,4,0,False,1,0,1,0,0,1,7,7,straight|cov1|hp_repeat3|hot1|double_mirror|draw_chain3;straight|cov1|hp_repeat3|double_mirror|draw_chain3,draw_chain4|col1x1|hot1x1|vstrx1|dblmirrorx7
Midday,00113688,8.0,19.5,18.5,1,2,0,False,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|mirror|perm3|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Midday,338,32.0,19.5,17.5,1,1,0,False,0,0,1,0,0,0,1,1,boxed|cov3|vstr2|mirror|dom_last|perm2|hidden3v|double_mirror,draw_chain1|col1x1|dblmirrorx1
Midday,0113688,8.0,19.5,16.5,2,2,0,False,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,03359,14.0,19.5,15.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,03349,14.0,19.5,15.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,007,3.0,19.5,14.5,1,3,0,False,0,0,1,0,0,1,4,4,straight|cov2|vstr2|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov2|hp_repeat2|vstr2|hidden3v|double_mirror|draw_chain2,draw_chain3|col1x1|vstrx1|dblmirrorx4
Midday,255,3.0,19.5,13.5,1,2,0,False,0,1,0,0,0,3,3,3,straight|cov1|hp_repeat2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3|dblmirrorx3
Midday,346,24.0,19.5,13.0,2,3,0,False,3,0,0,0,0,0,0,6,boxed|cov2|hp_repeat2|hot1|perm2|set_chain2|draw_chain3;boxed|cov2|hp_repeat2|hot1|perm2|set_chain2|draw_chain3,set_chain2|draw_chain3|hot1x3
Midday,0118,8.0,19.0,16.5,2,1,0,False,0,0,0,0,0,0,0,5,boxed|cov3|hp_repeat3|vstr2|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat3|perm2|hidden3v|set_chain2,set_chain2|draw_chain1
Midday,11488,24.0,19.0,16.0,2,0,0,False,1,0,0,0,0,0,0,4,boxed|cov3|hp_repeat2|hot1|perm3|set_chain2;boxed|cov2|hp_repeat2|perm2|set_chain2,set_chain2|hot1x1
Midday,0557,3.0,19.0,14.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,22455,12.0,19.0,14.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,1189,24.0,19.0,14.0,3,2,0,False,0,0,0,0,0,0,0,7,boxed|cov2|hp_repeat3|perm2|set_chain3;boxed|cov2|hp_repeat3|perm2|set_chain3,set_chain3|draw_chain2
Midday,13889,24.0,19.0,14.0,3,2,0,False,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|set_chain3;straight|cov1|hp_repeat2|mirror|set_chain3,set_chain3|draw_chain2
Midday,1138,18.0,19.0,14.0,3,2,0,False,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat2|mirror|set_chain3|draw_chain2;straight|cov1|hp_repeat2|mirror|set_chain3|draw_chain2,set_chain3|draw_chain2
Midday,3488,33.0,19.0,14.0,3,2,0,False,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat2|mirror|set_chain3|draw_chain2;straight|cov1|hp_repeat2|mirror|set_chain3|draw_chain2,set_chain3|draw_chain2
Midday,455,5.0,19.0,13.0,1,2,0,False,0,1,0,0,0,3,3,3,straight|cov1|hp_repeat2|hot2|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|double_mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3|dblmirrorx3
Midday,0011388,8.0,18.5,17.5,1,2,0,False,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|mirror|perm3|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|draw_chain2,draw_chain2
Midday,011388,8.0,18.5,15.5,2,2,0,False,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2|draw_chain2,set_chain2|draw_chain2
Midday,3468,24.0,18.5,14.0,2,3,0,False,1,0,0,0,0,0,0,4,boxed|cov2|mirror|hot1|perm2|set_chain2|draw_chain3;boxed|cov2|mirror|perm2|set_chain2|draw_chain3,set_chain2|draw_chain3|hot1x1
Midday,0359,14.0,18.5,14.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,33559,14.0,18.5,14.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,189,24.0,18.5,13.0,3,3,0,False,0,0,0,0,0,0,0,9,straight|cov1|hp_repeat2|set_chain3|draw_chain3;straight|cov1|hp_repeat2|set_chain3|draw_chain3,set_chain3|draw_chain3
Midday,11344688,24.0,18.0,16.0,2,0,0,False,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|set_chain2,set_chain2
Midday,1148,24.0,18.0,15.0,2,0,0,False,1,0,0,0,0,0,0,4,boxed|cov3|hp_repeat2|hot1|perm3|set_chain2;boxed|cov2|hp_repeat2|perm2|set_chain2,set_chain2|hot1x1
Midday,033559,14.0,18.0,15.0,1,2,0,False,0,1,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|hot2|perm2|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2,draw_chain2|hot2x1
Midday,2349,30.0,18.0,13.5,3,1,0,False,0,0,0,0,0,0,0,4,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3,set_chain3|draw_chain1
Midday,2259,12.0,18.0,13.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,2255,10.0,18.0,13.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,057,3.0,18.0,13.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,2455,12.0,18.0,13.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,1889,24.0,18.0,13.0,3,2,0,False,0,0,0,0,0,0,0,7,straight|cov1|hp_repeat3|set_chain3;straight|cov1|hp_repeat3|set_chain3,set_chain3|draw_chain2
Midday,3889,33.0,18.0,13.0,3,2,0,False,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|set_chain3;straight|cov1|hp_repeat2|mirror|set_chain3,set_chain3|draw_chain2
Midday,006,2.0,18.0,12.5,1,3,0,False,1,0,0,0,0,0,6,6,straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|draw_chain3;straight|cov1|hp_repeat3|hidden3v|double_mirror|draw_chain3,draw_chain3|hot1x1|dblmirrorx6
Midday,134,24.0,18.0,11.0,1,3,0,False,4,0,1,0,0,1,0,6,straight|cov1|hp_repeat4|hot1|draw_chain2;straight|cov1|hp_repeat4|hot1|draw_chain2,draw_chain3|col1x1|hot1x4|vstrx1
Midday,144,25.0,17.5,14.0,2,0,0,False,0,0,0,0,0,0,3,3,straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain2;straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain2,set_chain2|dblmirrorx3
Midday,136,18.0,17.5,14.0,1,3,0,False,2,0,0,0,0,0,0,3,straight|cov2|vstr2|mirror|hot1|draw_chain3;straight|cov1|mirror|hot1|draw_chain3,draw_chain3|hot1x2
Midday,059,5.0,17.5,13.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,0339,14.0,17.5,13.0,1,3,0,False,0,1,0,0,0,2,0,4,boxed|cov2|hp_repeat2|hot2|perm2|draw_chain3;straight|cov1|hp_repeat2|vtrac_straight|draw_chain3,draw_chain3|hot2x1|vstrx2
Midday,3559,14.0,17.5,13.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,3359,14.0,17.5,13.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,1134488,24.0,17.0,15.0,2,0,0,False,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|set_chain2,set_chain2
Midday,14688,24.0,17.0,14.0,2,0,0,False,1,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|hot1|perm2|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|set_chain2,set_chain2|hot1x1
Midday,03559,14.0,17.0,14.0,1,2,0,False,0,1,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|hot2|perm2|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|draw_chain2,draw_chain2|hot2x1
Midday,049,15.0,17.0,13.0,2,2,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|set_chain2|draw_chain2;straight|cov1|hp_repeat3|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2|hot1x1
