section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set3,Draw1,1,001,straight,36.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,001,4,2,True,8,1,0,0.0,9,0,4,2,0,4.5,0,0.5,2,4,0,3,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|hidden3v|double_mirror|vtrac_straight|set_chain3,001,155,910,551,False,False,True
Midday,Set2,Draw1,2,001,straight,35.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,001,4,2,True,8,1,0,0.0,9,0,4,1,0,4.5,0,0.5,2,4,0,3,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|hidden3v|double_mirror|vtrac_straight|set_chain3,001,155,910,551,False,False,True
Midday,Set2,Draw1,3,014,boxed,22.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,5,041,2,9,False,8,5,1,0.0,3,0,0,1,0,0.0,0,0.0,0,4,0,3,1,0,False,boxed|cov4|hp_repeat5|vstr2|hot1|perm2|set_chain3,014,019,910,551,False,False,True
Midday,Set1,Draw1,5,001,boxed,21.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,3,001,2,2,True,6,3,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,2,3,3,1,True,boxed|cov3|hp_repeat3|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Midday,Set1,Draw1,7,001,boxed,20.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,0,2,0,3,001,2,2,True,6,3,1,0.0,3,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,boxed|cov3|hp_repeat3|vstr2|perm2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Midday,Set1,Draw1,6,001,boxed,20.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,0,2,0,3,001,2,2,True,6,3,1,0.0,3,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,boxed|cov3|hp_repeat3|vstr2|perm2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set1,Draw1,5,001,straight,20.5,"R2,R8",False,True,False,False,False,False,False,False,False,1,1,0,3,001,2,2,True,4,3,0,0.0,5,0,0,1,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat3|vstr2|hot1|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Midday,Set1,Draw6,1,014,straight,20.0,R2,False,False,False,False,False,False,False,False,False,1,1,0,2,401,1,9,False,2,2,0,0.0,3,0,0,2,0,0.0,0,0.0,2,4,5,3,6,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight|set_chain3|draw_chain6,014,019,910,551,False,False,True
Midday,Set1,Draw7,1,001,straight,19.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,1,001,2,2,True,4,1,0,0.0,5,0,0,0,0,0.0,0,0.5,2,4,2,3,3,1,True,straight|cov2|vstr2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set1,Draw1,7,001,straight,19.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,001,2,2,True,4,3,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat3|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set1,Draw1,6,001,straight,19.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,001,2,2,True,4,3,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat3|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set1,Draw7,1,001,straight,19.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,1,001,2,2,True,4,1,0,0.0,5,0,0,0,0,0.0,0,0.5,2,4,2,3,3,1,True,straight|cov2|vstr2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3,001,155,910,551,False,False,True
Midday,Set1,Draw2,6,001,straight,18.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,2,001,2,2,True,4,2,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat2|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Midday,Set1,Draw2,5,001,straight,18.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,2,001,2,2,True,4,2,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat2|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set3,Draw1,5,001,boxed,18.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,0,2,0,3,001,2,2,True,6,3,1,0.0,3,0,0,0,0,0.0,0,0.5,0,4,0,3,1,1,True,boxed|cov3|hp_repeat3|vstr2|perm2|hidden3v|double_mirror|set_chain3,001,155,910,551,False,False,True
Evening,Set1,Draw2,6,001,straight,18.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,2,001,2,2,True,4,2,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat2|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set1,Draw2,5,001,straight,18.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,2,001,2,2,True,4,2,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|hp_repeat2|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Midday,Set3,Draw1,2,014,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,1,041,2,9,False,8,1,1,0.0,3,0,0,1,0,0.0,0,0.0,0,4,0,3,1,0,False,boxed|cov4|vstr2|hot1|perm2|set_chain3,014,019,910,551,False,False,True
Midday,Set1,Draw4,3,014,straight,18.0,R2,False,False,False,False,False,False,False,False,False,0,1,0,2,401,1,9,False,2,2,0,0.0,3,0,0,0,0,0.0,0,0.0,2,4,5,3,6,0,False,straight|cov1|hp_repeat2|vtrac_straight|set_chain3|draw_chain6,014,019,910,551,False,False,True
Midday,Set1,Draw6,2,014,straight,18.0,R2,False,False,False,False,False,False,False,False,False,0,1,0,2,401,1,9,False,2,2,0,0.0,3,0,0,0,0,0.0,0,0.0,2,4,5,3,6,0,False,straight|cov1|hp_repeat2|vtrac_straight|set_chain3|draw_chain6,014,019,910,551,False,False,True
Combined,Set1,Draw6,1,001,straight,17.5,"R2,R8",False,True,False,False,False,False,False,False,False,1,1,0,2,001,2,2,True,4,2,0,0.0,5,0,0,2,0,0.0,0,0.5,2,0,1,1,2,1,True,straight|cov2|hp_repeat2|vstr2|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain2,001,155,910,551,False,False,True
Midday,Set1,Draw3,5,001,straight,17.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,1,001,2,2,True,4,1,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,2,3,3,1,True,straight|cov2|vstr2|hidden3v|double_mirror|set_chain3|draw_chain3,001,155,910,551,False,False,True
Evening,Set3,Draw1,7,001,straight,17.5,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,001,2,2,True,4,3,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,0,3,1,1,True,straight|cov2|hp_repeat3|vstr2|hidden3v|double_mirror|set_chain3,001,155,910,551,False,False,True
