section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,12,4,3,0.0,6,1.0,True,False,False,True,False,False,False,3,4,3,4,0,0,1,0,024:1,024:2,8,6,2,0.0,0,1,2,0,0,0,0.0,0,7,1,1,0.0,28.0,93.0,2,True,False
Combined,Set1,Draw1,2,12,4,3,0.0,6,1.0,True,False,False,False,False,False,False,3,4,3,4,0,0,1,0,024:1,024:2,8,6,2,0.0,0,1,2,0,0,0,0.0,0,7,1,1,0.0,28.0,93.0,2,True,False
Combined,Set1,Draw1,3,12,4,3,0.0,6,1.0,True,False,False,False,False,False,False,3,4,3,4,0,0,3,0,024:1;0247:1;047:1,024:2;7024:2;407:1,8,6,2,0.0,0,1,2,0,0,0,0.0,0,7,1,1,0.0,28.0,93.0,2,True,False
Combined,Set1,Draw1,3,10,2,1,0.0,3,1.0,True,False,False,False,False,True,False,3,2,3,2,0,0,1,0,027:1,702:2,4,3,0,0.0,0,1,2,0,0,1,0.0,0,5,0,1,0.0,17.0,52.5,1,True,False
Combined,Set1,Draw1,4,12,4,3,0.0,6,1.0,True,False,False,False,False,False,False,3,4,3,4,0,3,0,0,024:1;0247:1;047:1,024:2;7024:2;407:1,8,6,2,0.0,0,1,2,0,0,0,0.0,0,7,1,1,0.0,28.0,93.0,2,True,False
Combined,Set1,Draw1,4,10,2,1,0.0,3,1.0,True,False,False,False,False,False,False,3,2,3,2,0,1,0,0,027:1,702:2,4,3,0,0.0,0,1,2,0,0,0,0.0,0,5,1,1,0.0,17.0,52.5,2,True,False
Combined,Set1,Draw1,5,12,2,2,0.0,6,1.0,False,False,False,False,False,False,False,3,4,3,4,0,2,0,0,024:1;0247:1,240:1;7024:1,4,6,1,0.0,0,1,0,0,0,0,0.0,0,7,1,1,0.0,21.0,93.0,2,True,False
Combined,Set1,Draw1,5,11,4,3,0.0,2,1.0,False,False,False,False,False,False,False,1,5,1,5,0,3,0,0,078:1;0278:1;028:1,087:1;8702:1;208:1,8,2,2,0.0,0,1,0,0,0,0,0.0,0,4,1,1,0.0,19.0,37.0,2,True,False
Combined,Set1,Draw1,5,14,2,2,0.0,1,1.0,False,False,False,False,False,False,False,1,3,1,3,0,1,0,0,048:1,408:1,4,1,1,0.0,0,1,0,0,0,0,0.0,0,2,4,1,0.0,14.0,46.5,3,True,False
Combined,Set1,Draw1,5,10,1,1,0.0,3,1.0,False,False,False,False,False,False,False,3,2,3,2,0,1,0,0,027:1,702:1,2,3,0,0.0,0,1,0,0,0,0,0.0,0,5,1,1,0.0,13.0,52.5,2,True,False
Combined,Set1,Draw1,5,30,2,1,0.0,1,1.0,False,False,False,False,False,False,True,1,3,1,3,2,2,0,0,478:1;248:1,847:1;824:1,4,1,0,0.0,0,1,0,0,0,0,0.5,0,2,1,1,0.0,10.5,50.0,2,True,False
Combined,Set1,Draw1,6,28,3,1,0.0,2,0.0,True,True,False,False,False,False,True,3,2,3,2,1,0,0,0,224:1,224:3,6,2,0,0.0,0,0,2,4,0,0,0.5,1,5,1,1,0.0,22.5,57.5,2,True,False
Combined,Set1,Draw1,6,30,3,1,0.0,2,0.0,True,False,False,False,False,False,True,3,2,3,2,4,0,0,0,2234:1;347:1;3478:1,3224:2;347:1;8347:1,6,2,0,0.0,0,0,2,0,0,0,0.5,0,5,1,1,0.0,17.5,50.0,2,True,False
Combined,Set1,Draw1,6,12,1,1,0.0,6,0.0,False,False,False,False,False,False,False,3,4,3,4,0,0,0,0,024:1;0224:1,240:1;2240:1,2,6,0,0.0,0,0,0,0,0,0,0.0,0,7,1,1,0.0,17.0,93.0,2,True,False
Combined,Set1,Draw1,6,27,2,1,0.0,2,0.0,True,False,False,False,False,False,True,3,2,3,2,2,0,0,0,223:1;2238:1,322:2;8322:1,4,2,0,0.0,0,0,2,0,0,0,0.5,1,5,1,1,0.0,16.5,52.0,2,True,False
Combined,Set1,Draw1,6,8,2,2,0.0,2,0.0,False,False,False,False,False,False,False,2,2,2,2,0,0,0,0,0138:1;013:1;018:1,0138:1;013:1;018:1,4,2,1,0.0,0,0,0,0,0,0,0.0,0,3,4,0,0.0,14.0,41.0,3,False,False
Combined,Set1,Draw1,6,11,2,1,0.0,2,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,02237:1;0237:1;0223:1,70322:1;7032:1;0322:1,4,2,0,0.0,0,0,0,0,0,0,0.0,0,4,1,1,0.0,12.0,37.0,2,True,False
Combined,Set1,Draw1,6,7,2,2,0.0,2,0.0,False,False,False,False,False,False,True,2,2,2,2,1,0,0,0,017:1,170:1,4,2,1,0.0,0,0,0,0,0,0,0.5,0,3,1,0,0.0,11.5,26.0,2,False,False
Combined,Set1,Draw1,6,9,1,1,0.0,2,0.0,False,False,False,False,False,False,True,2,2,2,2,1,0,0,0,014:1,401:1,2,2,0,0.0,0,0,0,0,0,0,0.5,0,3,4,0,0.0,11.5,38.0,3,False,False
Combined,Set1,Draw1,6,21,3,1,0.0,2,0.0,False,False,False,False,False,False,False,1,2,1,2,0,0,0,0,12238:1;1378:1;178:1,18322:1;1387:1;817:1,6,2,0,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0.0,10.0,18.5,2,False,False
Combined,Set1,Draw1,6,29,2,1,0.0,1,0.0,False,False,False,False,False,False,False,2,3,2,3,0,0,0,0,378:1;238:1,387:1;832:1,4,1,0,0.0,0,0,0,0,0,0,0.0,0,4,0,0,0.0,9.0,48.0,1,False,False
Combined,Set1,Draw1,6,10,1,1,0.0,1,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,022:1,220:1,2,1,0,0.0,0,0,0,0,0,0,0.0,1,4,1,0,0.0,9.0,52.5,2,False,False
