section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Combined,Set2,Draw1,6,14,4,3,0.0,4,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,3445589:1;344589:1;344559:1,5594438:1;594438:1;559443:1,8,4,2,0.0,0,0,0,0,0,0,0.0,0,4,4,1,0.0,23.0,46.5,3,True,False,005,584,True,True,True
Combined,Set1,Draw5,1,14,3,2,0.0,3,1.0,False,False,False,False,False,True,False,3,7,3,7,0,0,5,0,359:1;3589:1;3359:1,593:1;5983:1;5933:1,6,3,1,0.0,0,1,0,0,0,1,0.0,0,10,0,0,0.0,22.0,46.5,1,False,False,005,584,True,True,True
Midday,Set1,Draw4,3,14,3,2,0.0,2,0.0,False,False,False,False,False,True,False,3,5,3,5,0,0,0,0,3458:1;345:1;3455:1,5834:1;534:1;5534:1,6,2,1,0.0,0,0,0,0,0,1,0.0,0,8,4,0,0.0,22.0,46.5,3,False,False,005,584,True,True,True
Midday,Set1,Draw2,4,14,3,2,0.0,2,1.0,False,False,False,False,False,False,False,3,5,3,5,0,3,0,0,34588:1;345:1;3458:1,58834:1;534:1;8345:1,6,2,1,0.0,0,1,0,0,0,0,0.0,0,8,4,0,0.0,22.0,46.5,3,False,False,005,584,True,True,True
Combined,Set2,Draw1,4,14,3,2,0.0,4,1.0,True,False,False,False,False,False,False,2,1,2,1,0,1,0,0,589:1,598:2,6,4,1,0.0,0,1,2,0,0,0,0.0,0,2,4,1,0.0,21.0,46.5,3,True,False,005,584,True,True,True
Combined,Set1,Draw2,4,14,1,1,0.0,3,1.0,False,False,False,False,False,False,False,3,7,3,7,0,1,0,0,359:1,593:1,2,3,0,0.0,0,1,0,0,0,0,0.0,0,10,4,0,0.0,20.0,46.5,3,False,False,005,584,True,True,True
Combined,Set1,Draw5,3,14,1,1,0.0,3,0.0,False,False,False,False,False,True,False,3,7,3,7,0,0,0,0,359:1;3559:1;3359:1,593:1;5593:1;5933:1,2,3,0,0.0,0,0,0,0,0,1,0.0,0,10,4,0,0.0,20.0,46.5,3,False,False,005,584,True,True,True
Evening,Set1,Draw2,2,14,4,3,0.0,4,1.0,True,False,False,False,False,False,False,2,2,2,2,0,0,2,0,5899:1;589:1,5998:2;859:1,8,4,2,0.0,0,1,2,0,0,0,0.0,0,3,0,0,0.0,20.0,46.5,1,False,False,005,584,True,True,True
Combined,Set1,Draw6,2,14,1,1,0.0,2,0.0,False,False,False,False,False,True,False,3,7,3,7,0,0,0,0,359:1;3559:1;3359:1,593:1;5593:1;5933:1,2,2,0,0.0,0,0,0,0,0,1,0.0,0,10,4,0,0.0,19.0,46.5,3,False,False,005,584,True,True,True
Combined,Set1,Draw4,3,14,1,1,0.0,2,0.0,False,False,False,False,False,True,False,3,7,3,7,0,0,0,0,359:1,593:1,2,2,0,0.0,0,0,0,0,0,1,0.0,0,10,4,0,0.0,19.0,46.5,3,False,False,005,584,True,True,True
Combined,Set2,Draw1,5,14,3,3,0.0,4,0.0,False,False,False,False,False,False,False,2,1,2,1,0,0,0,0,44589:1;589:1;4458:1,59448:1;598:1;8445:1,6,4,2,0.0,0,0,0,0,0,0,0.0,0,2,4,1,0.0,19.0,46.5,3,True,False,005,584,True,True,True
Midday,Set1,Draw1,3,14,3,2,0.0,2,1.0,False,False,False,False,False,False,False,3,5,3,5,0,0,2,0,3458:1;345:1,5834:1;534:1,6,2,1,0.0,0,1,0,0,0,0,0.0,0,8,0,1,0.0,19.0,46.5,1,True,False,005,584,True,True,True
Evening,Set2,Draw1,4,14,4,4,0.0,1,1.0,False,False,False,False,False,False,False,2,1,2,1,0,8,0,0,445889:1;45889:1;44589:1,594488:1;59884:1;59448:1,8,1,3,0.0,0,1,0,0,0,0,0.0,0,2,4,0,0.0,19.0,46.5,3,False,False,005,584,True,True,True
Evening,Set2,Draw1,5,14,4,2,0.0,3,0.0,False,False,False,False,False,False,False,2,1,2,1,0,0,0,0,005889:1;00445889:1;00589:1,590088:1;59008844:1;59008:1,8,3,1,0.0,0,0,0,0,0,0,0.0,0,2,4,1,0.0,19.0,46.5,3,True,False,005,584,True,True,True
Evening,Set2,Draw1,6,14,4,2,0.0,3,0.0,False,False,False,False,False,False,False,2,1,2,1,0,0,0,0,005889:1;00445889:1;00589:1,590088:1;59008844:1;59008:1,8,3,1,0.0,0,0,0,0,0,0,0.0,0,2,4,1,0.0,19.0,46.5,3,True,False,005,584,True,True,True
Midday,Set3,Draw1,4,14,3,2,0.0,5,1.0,False,False,False,False,False,False,False,3,1,3,1,0,3,0,0,34588:1;345:1;3458:1,58834:1;534:1;8345:1,6,5,1,0.0,0,1,0,0,0,0,0.0,0,4,1,1,0.0,19.0,46.5,2,True,False,005,584,True,True,True
Midday,Set3,Draw1,3,14,3,2,0.0,5,1.0,False,False,False,False,False,True,False,3,1,3,1,0,3,0,0,34588:1;3458:1;345:1,58834:1;8345:1;534:1,6,5,1,0.0,0,1,0,0,0,1,0.0,0,4,0,1,0.0,19.0,46.5,1,True,False,005,584,True,True,True
Midday,Set1,Draw3,3,14,3,2,0.0,2,1.0,False,False,False,False,False,False,False,3,5,3,5,0,4,0,0,3458:1;345:1;3455:1,5834:1;534:1;5534:1,6,2,1,0.0,0,1,0,0,0,0,0.0,0,8,1,0,0.0,19.0,46.5,2,False,False,005,584,True,True,True
Midday,Set1,Draw2,3,14,3,2,0.0,2,1.0,False,False,False,False,False,False,False,3,5,3,5,0,2,0,0,3458:1;345:1,5834:1;534:1,6,2,1,0.0,0,1,0,0,0,0,0.0,0,8,1,0,0.0,19.0,46.5,2,False,False,005,584,True,True,True
Midday,Set1,Draw1,4,14,3,2,0.0,2,1.0,False,False,False,False,False,False,False,3,5,3,5,0,3,0,0,34588:1;345:1;3458:1,58834:1;534:1;8345:1,6,2,1,0.0,0,1,0,0,0,0,0.0,0,8,0,1,0.0,19.0,46.5,1,True,False,005,584,True,True,True
Combined,Set1,Draw2,6,14,1,1,0.0,3,0.0,False,False,False,False,False,False,False,3,7,3,7,0,0,0,0,359:1,593:1,2,3,0,0.0,0,0,0,0,0,0,0.0,0,10,4,0,0.0,19.0,46.5,3,False,False,005,584,True,True,True
Combined,Set1,Draw6,1,14,2,1,0.0,2,1.0,False,False,False,False,False,True,False,3,7,3,7,0,5,0,0,359:1;3589:1;33589:1,593:1;5983:1;59833:1,4,2,0,0.0,0,1,0,0,0,1,0.0,0,10,1,0,0.0,19.0,46.5,2,False,False,005,584,True,True,True
Combined,Set1,Draw2,5,14,1,1,0.0,3,0.0,False,False,False,False,False,False,False,3,7,3,7,0,0,0,0,359:1,593:1,2,3,0,0.0,0,0,0,0,0,0,0.0,0,10,4,0,0.0,19.0,46.5,3,False,False,005,584,True,True,True
Combined,Set1,Draw3,5,14,1,1,0.0,2,0.0,False,False,False,False,False,False,False,3,7,3,7,0,0,0,0,359:1;00359:1;0359:1,593:1;00593:1;0593:1,2,2,0,0.0,0,0,0,0,0,0,0.0,0,10,4,0,0.0,18.0,46.5,3,False,False,005,584,True,True,True
Combined,Set1,Draw1,7,14,1,1,0.0,1,0.0,False,False,False,False,False,False,False,3,7,3,7,0,0,0,0,359:1;344559:1;34559:1,593:1;559344:1;55934:1,2,1,0,0.0,0,0,0,0,0,0,0.0,0,10,4,1,0.0,18.0,46.5,3,True,False,005,584,True,True,True
Combined,Set3,Draw1,7,14,3,2,0.0,2,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,344559:1;34559:1;34459:1,559344:1;55934:1;59344:1,6,2,1,0.0,0,0,0,0,0,0,0.0,0,4,4,1,0.0,18.0,46.5,3,True,False,005,584,True,True,True
Combined,Set1,Draw5,2,14,1,1,0.0,3,1.0,False,False,False,False,False,True,False,3,7,3,7,0,0,4,0,359:1;3559:1;3359:1,593:1;5593:1;5933:1,2,3,0,0.0,0,1,0,0,0,1,0.0,0,10,1,0,0.0,18.0,46.5,2,False,False,005,584,True,True,True
Midday,Set3,Draw1,5,14,3,2,0.0,5,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,34588:1;345:1;3458:1,58834:1;534:1;8345:1,6,5,1,0.0,0,0,0,0,0,0,0.0,0,4,1,1,0.0,18.0,46.5,2,True,False,005,584,True,True,True
Midday,Set1,Draw3,4,14,3,2,0.0,2,0.0,False,False,False,False,False,False,False,3,5,3,5,0,0,0,0,34588:1;345:1;3458:1,58834:1;534:1;8345:1,6,2,1,0.0,0,0,0,0,0,0,0.0,0,8,1,0,0.0,18.0,46.5,2,False,False,005,584,True,True,True
Evening,Set1,Draw2,3,14,3,3,0.0,4,1.0,False,False,False,False,False,True,False,2,2,2,2,0,7,0,0,458899:1;45889:1;5899:1,599488:1;98845:1;5998:1,6,4,2,0.0,0,1,0,0,0,1,0.0,0,3,1,0,0.0,18.0,46.5,2,False,False,005,584,True,True,True
Combined,Set1,Draw7,1,14,2,1,0.0,1,0.0,False,False,False,False,False,True,False,3,7,3,7,0,0,0,0,359:1;0334589:1;033589:1,593:1;5908334:1;590833:1,4,1,0,0.0,0,0,0,0,0,1,0.0,0,10,1,0,0.0,17.0,46.5,2,False,False,005,584,True,True,True
Midday,Set1,Draw6,1,1,3,2,0.0,2,1.0,True,False,False,True,False,False,False,2,3,2,3,0,1,0,0,055:1,550:2,6,2,1,0.0,0,1,2,0,0,0,0.0,1,4,0,0,0.0,17.0,37.0,1,False,False,005,584,True,True,True
Midday,Set1,Draw5,2,1,3,2,0.0,2,1.0,True,False,False,False,False,False,False,2,3,2,3,0,0,1,0,055:1,550:2,6,2,1,0.0,0,1,2,0,0,0,0.0,1,4,0,0,0.0,17.0,37.0,1,False,False,005,584,True,True,True
Midday,Set2,Draw1,3,14,3,2,0.0,2,1.0,False,False,False,False,False,True,False,3,1,3,1,0,3,0,0,3458:1;34588:1;345:1,8345:1;58834:1;534:1,6,2,1,0.0,0,1,0,0,0,1,0.0,0,4,1,1,0.0,17.0,46.5,2,True,False,005,584,True,True,True
