section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,137,21.0,28.0,16.0,1,5,0,False,0,4,0,0,0,3,0,5,boxed|cov3|hot2|perm3|draw_chain5;boxed|cov3|hot2|perm3|draw_chain5,draw_chain5|hot2x4|vstrx3
Combined,377,27.0,28.0,15.5,1,4,0,True,3,0,0,0,0,4,9,9,straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx9
Combined,388,32.0,27.5,19.5,3,2,0,False,0,0,0,0,0,0,6,6,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|double_mirror|set_chain3|draw_chain2;boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|double_mirror|set_chain3|draw_chain2,set_chain3|draw_chain2|dblmirrorx6
Combined,599,15.0,26.5,23.0,2,1,0,False,0,0,0,0,0,0,2,2,straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain2;straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain2,set_chain2|draw_chain1|dblmirrorx2
Combined,688,23.0,26.5,18.5,3,2,0,False,0,0,0,0,0,0,6,6,boxed|cov3|hp_repeat2|vstr2|perm2|hidden3v|double_mirror|set_chain3|draw_chain2;boxed|cov3|hp_repeat2|vstr2|perm2|hidden3v|double_mirror|set_chain3|draw_chain2,set_chain3|draw_chain2|dblmirrorx6
Combined,3689,24.0,26.5,17.5,1,6,0,False,1,2,0,0,0,2,0,9,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|draw_chain6;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain6,draw_chain6|hot1x1|hot2x2|vstrx2
Combined,5579,12.0,26.5,17.5,3,3,0,False,0,1,0,0,0,3,0,7,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|hot2x1|vstrx3
Combined,579,12.0,26.5,14.5,2,3,0,False,5,1,0,0,0,3,0,11,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain2;straight|cov1|hp_repeat3|hot1|hidden3v|vtrac_straight|set_chain2,set_chain2|draw_chain3|hot1x5|hot2x1|vstrx3
Combined,449,35.0,26.0,18.0,3,1,0,False,0,0,0,0,0,0,7,7,straight|cov2|hp_repeat3|vstr2|mirror|double_mirror|set_chain3;straight|cov2|hp_repeat2|vstr2|mirror|double_mirror|set_chain3,set_chain3|draw_chain1|dblmirrorx7
Combined,3678,21.0,26.0,17.0,1,6,0,False,1,2,0,0,0,2,0,9,boxed|cov2|hp_repeat3|mirror|hot1|perm2|draw_chain6;straight|cov1|mirror|hot2|vtrac_straight|draw_chain6,draw_chain6|hot1x1|hot2x2|vstrx2
Combined,3589,14.0,26.0,17.0,2,2,0,False,1,1,2,0,0,2,0,3,straight|cov1|mirror|hot2|vtrac_straight|set_chain2|draw_chain2;straight|cov1|mirror|hot1|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|col1x2|hot1x1|hot2x1|vstrx2
Combined,3559,14.0,26.0,17.0,3,3,0,False,0,1,0,0,0,3,0,7,straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|hot2x1|vstrx3
Combined,447,31.0,26.0,15.0,3,2,0,False,1,0,0,0,0,0,10,10,straight|cov1|hp_repeat4|hot1|double_mirror|set_chain3;straight|cov1|hp_repeat4|double_mirror|set_chain3,set_chain3|draw_chain2|hot1x1|dblmirrorx10
Combined,1678,21.0,25.5,18.0,1,4,0,False,3,1,0,0,0,1,0,9,boxed|cov3|hp_repeat3|mirror|hot1|perm3|draw_chain4;boxed|cov3|hp_repeat3|mirror|hot1|perm3|draw_chain4,draw_chain4|hot1x3|hot2x1|vstrx1
Combined,889,33.0,25.5,15.5,3,2,0,True,0,0,0,0,0,2,6,6,straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|vstrx2|dblmirrorx6
Combined,1159,9.0,25.0,15.5,1,2,0,False,1,2,2,0,0,3,0,4,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain2;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx3
Combined,3448,33.0,24.5,19.5,3,2,0,False,0,0,0,0,0,0,0,7,boxed|cov3|hp_repeat3|vstr2|mirror|perm2|hidden3v|set_chain3;boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|set_chain3,set_chain3|draw_chain2
Combined,34478,30.0,24.5,19.5,3,2,0,False,0,0,0,0,0,0,0,7,boxed|cov3|hp_repeat3|mirror|perm3|hidden3v|set_chain3;straight|cov1|hp_repeat3|mirror|hidden3v|set_chain3,set_chain3|draw_chain2
Combined,233,29.0,24.5,17.5,1,2,0,False,1,0,2,0,0,3,3,3,straight|cov2|hp_repeat2|vstr2|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov2|vstr2|hidden3v|double_mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx3|dblmirrorx3
Combined,448,34.0,24.0,17.0,3,1,0,False,1,0,0,0,0,0,3,3,boxed|cov3|vstr2|hot1|perm2|double_mirror|set_chain3;boxed|cov3|vstr2|perm2|double_mirror|set_chain3,set_chain3|draw_chain1|hot1x1|dblmirrorx3
Combined,1577,7.0,24.0,16.0,1,4,0,True,3,0,0,0,0,4,0,7,straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain4;straight|cov1|hp_repeat4|hot1|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,348,33.0,23.5,18.5,3,2,0,False,0,0,0,0,0,0,0,7,boxed|cov3|hp_repeat3|vstr2|mirror|perm2|hidden3v|set_chain3;boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|set_chain3,set_chain3|draw_chain2
Combined,3688,23.0,23.5,18.5,3,2,0,False,0,0,0,0,0,0,0,6,boxed|cov3|hp_repeat2|mirror|perm3|hidden3v|set_chain3|draw_chain2;boxed|cov3|hp_repeat2|mirror|perm3|hidden3v|set_chain3|draw_chain2,set_chain3|draw_chain2
Combined,3889,33.0,23.5,16.5,3,2,0,True,0,0,0,0,0,2,0,6,straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|vstrx2
Combined,11339,24.0,23.5,16.5,1,1,0,False,0,2,1,0,0,3,0,3,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x2|vstrx3
Combined,13778,21.0,23.0,18.0,1,3,0,False,3,0,0,0,0,1,0,8,boxed|cov3|hp_repeat3|mirror|hot1|perm3|draw_chain3;boxed|cov3|hp_repeat3|mirror|hot1|perm3|draw_chain3,draw_chain3|hot1x3|vstrx1
Combined,1377,21.0,23.0,15.0,1,4,0,True,3,0,0,0,0,4,0,9,straight|cov1|hp_repeat3|hot1|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot1|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,356,8.0,23.0,14.0,1,4,0,False,1,2,0,0,0,4,0,7,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain4,draw_chain4|hot1x1|hot2x2|vstrx4
Combined,1139,24.0,22.5,15.5,1,1,0,False,0,2,1,0,0,3,0,3,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x2|vstrx3
Combined,5569,9.0,22.5,15.5,2,3,0,False,0,1,0,0,0,3,0,5,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain3|hot2x1|vstrx3
Combined,115,6.0,22.5,14.5,1,2,0,False,1,1,2,0,0,2,2,2,straight|cov1|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx2|dblmirrorx2
Combined,244,31.0,22.0,21.0,1,1,0,False,0,0,0,0,0,0,1,1,straight|cov3|vstr2|vstr3|single_left|double_mirror,draw_chain1|dblmirrorx1
Combined,4478,30.0,22.0,16.5,3,1,0,False,1,0,0,0,0,0,0,3,boxed|cov3|hot1|perm3|hidden3v|set_chain3;boxed|cov2|perm2|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,36889,24.0,22.0,16.5,3,2,0,False,0,0,0,0,0,1,0,6,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain3|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|vstrx1
Combined,677,20.0,22.0,13.0,1,4,0,True,1,0,0,0,0,2,8,8,straight|cov1|hp_repeat3|hot1|double_mirror|draw_chain4;straight|cov1|hp_repeat2|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x1|vstrx2|dblmirrorx8
Combined,789,30.0,21.5,17.5,2,0,0,False,2,0,0,0,0,0,0,5,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|set_chain2;boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|set_chain2,set_chain2|hot1x2
Combined,4459,15.0,21.5,17.0,3,1,0,False,0,0,0,0,0,0,0,6,straight|cov2|hp_repeat2|vstr2|mirror|set_chain3;straight|cov2|hp_repeat2|vstr2|mirror|set_chain3,set_chain3|draw_chain1
Combined,13689,24.0,21.5,16.5,1,4,0,False,1,1,0,0,0,0,0,7,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|draw_chain4;boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|draw_chain4,draw_chain4|hot1x1|hot2x1
Combined,36788,21.0,21.5,16.0,3,2,0,False,0,0,0,0,0,1,0,6,boxed|cov2|hp_repeat2|mirror|perm2|set_chain3|draw_chain2;straight|cov1|mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|vstrx1
Combined,117,17.0,21.5,16.0,1,3,0,False,0,1,0,0,0,0,4,4,boxed|cov3|hp_repeat2|vstr2|hot2|perm2|double_mirror|draw_chain2;boxed|cov3|hp_repeat2|vstr2|perm2|double_mirror|draw_chain2,draw_chain3|hot2x1|dblmirrorx4
Combined,33589,14.0,21.5,15.0,1,2,0,False,1,1,2,0,0,1,0,2,boxed|cov2|mirror|hot2|perm2|draw_chain2;straight|cov1|mirror|hot1|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx1
Combined,6889,24.0,21.5,14.5,3,2,0,True,0,0,0,0,0,2,0,4,straight|cov1|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|vstrx2
Combined,455,5.0,21.5,14.0,3,1,0,False,0,0,0,0,0,0,6,6,boxed|cov2|hp_repeat3|perm2|double_mirror|set_chain3;straight|cov1|hp_repeat3|double_mirror|set_chain3,set_chain3|draw_chain1|dblmirrorx6
Combined,139,24.0,21.5,13.5,1,2,0,False,1,2,1,0,0,2,0,5,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight,draw_chain2|col1x1|hot1x1|hot2x2|vstrx2
Combined,5599,5.0,21.0,21.0,1,0,0,False,0,0,0,0,0,0,0,1,straight|cov3|vstr2|vstr3|single_left,
Combined,1368,18.0,21.0,15.5,1,4,0,False,1,1,0,0,0,1,0,7,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain4,draw_chain4|hot1x1|hot2x1|vstrx1
Combined,6788,21.0,21.0,14.0,3,2,0,True,0,0,0,0,0,2,0,5,straight|cov1|vtrac_straight|set_chain3|draw_chain2;straight|cov1|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|vstrx2
Combined,1158,8.0,21.0,14.0,1,2,0,False,1,1,2,0,0,2,0,2,straight|cov1|hot2|vtrac_straight|draw_chain2;straight|cov1|hot1|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx2
Combined,3446889,24.0,20.5,18.5,2,0,0,False,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|mirror|perm3|hidden3v|set_chain2;boxed|cov3|mirror|perm3|hidden3v|set_chain2,set_chain2
Combined,344559,14.0,20.5,16.0,3,1,0,False,0,0,0,0,0,0,0,4,boxed|cov2|hp_repeat2|mirror|perm2|set_chain3;straight|cov1|hp_repeat2|mirror|set_chain3,set_chain3|draw_chain1
Combined,459,15.0,20.5,16.0,3,1,0,False,0,0,0,0,0,0,0,6,straight|cov2|hp_repeat2|vstr2|mirror|set_chain3;straight|cov2|hp_repeat2|vstr2|mirror|set_chain3,set_chain3|draw_chain1
Combined,059,5.0,20.5,16.0,2,3,0,False,0,0,1,0,0,0,0,5,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|set_chain2|draw_chain2;boxed|cov2|hp_repeat2|mirror|perm2|set_chain2|draw_chain2,set_chain2|draw_chain3|col1x1
Combined,34468,24.0,20.5,15.5,3,2,0,False,0,0,0,0,0,0,0,5,boxed|cov2|mirror|perm2|hidden3v|set_chain3|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3,set_chain3|draw_chain2
Combined,3568,8.0,20.5,15.0,1,3,0,False,1,1,0,0,0,2,0,5,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain3,draw_chain3|hot1x1|hot2x1|vstrx2
Combined,3368,23.0,20.0,16.5,1,2,0,False,0,1,0,0,0,1,0,3,boxed|cov3|hp_repeat2|mirror|hot2|perm3|hidden3v|draw_chain2;boxed|cov3|mirror|perm3|hidden3v|draw_chain2,draw_chain2|hot2x1|vstrx1
