section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw5,1,359,straight,24.0,R6,False,False,False,False,False,False,False,False,False,2,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,4,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Midday,Set1,Draw6,1,055,boxed,24.0,"R2,R4,R6",True,True,False,False,False,False,False,True,False,1,2,0,2,550,2,1,False,6,2,1,0.0,3,0,0,2,1,4.0,0,0.0,0,2,2,2,3,1,True,boxed|cov3|hp_repeat2|vstr2|mirror|hot1|dom_last|perm2|double_mirror|set_chain2|draw_chain3,055,005,005,584,False,False,True
Combined,Set1,Draw5,2,359,straight,22.0,R6,False,False,False,False,False,False,False,False,False,2,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,2,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Combined,Set1,Draw4,2,359,straight,21.0,R6,False,False,False,False,False,False,False,False,False,2,1,0,2,593,1,14,False,2,2,0,0.0,3,0,0,2,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Combined,Set1,Draw6,1,359,straight,21.0,R6,False,False,False,False,False,False,False,False,False,1,1,0,2,593,1,14,False,2,2,0,0.0,3,0,0,2,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Evening,Set1,Draw2,2,5899,boxed,21.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,4,5998,2,14,False,8,4,2,0.0,3,0,0,2,0,0.0,1,0.0,0,0,1,1,2,0,False,boxed|cov4|hp_repeat4|vstr2|hot2|perm3|draw_chain2,5899,458,005,584,False,False,True
Evening,Set1,Draw4,2,3599,straight,21.0,"R2,R6",False,True,False,False,False,False,False,False,False,2,1,0,3,5993,2,14,False,4,3,0,0.0,5,0,0,2,0,0.0,1,0.0,2,0,4,1,5,0,False,straight|cov2|hp_repeat3|vstr2|hot2|vtrac_straight|draw_chain5,3599,458,005,584,False,False,True
Combined,Set1,Draw5,3,359,straight,20.0,R6,False,False,False,False,False,False,False,False,False,0,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat3|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Evening,Set2,Draw1,4,445889,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4,0,1,594488,1,14,False,8,1,3,0.0,1,0,0,1,1,0.0,3,0.0,0,2,0,2,1,0,False,boxed|cov4|mirror|hot1|perm4|set_chain2,445889,458,005,584,False,False,True
Midday,Set1,Draw5,2,055,boxed,20.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,2,2,0,2,550,2,1,False,6,2,1,0.0,3,0,0,2,1,0.0,0,0.0,0,2,2,2,3,1,True,boxed|cov3|hp_repeat2|vstr2|mirror|hot2|perm2|double_mirror|set_chain2|draw_chain3,055,005,005,584,False,False,True
Combined,Set1,Draw2,4,359,straight,19.0,R6,False,False,False,False,False,False,False,False,False,1,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,1,0,0.0,0,0.0,0,4,6,3,7,0,False,straight|cov1|hp_repeat3|hot1|set_chain3|draw_chain7,359,458,005,584,False,False,True
Combined,Set1,Draw4,3,359,straight,19.0,R6,False,False,False,False,False,False,False,False,False,0,1,0,2,593,1,14,False,2,2,0,0.0,3,0,0,0,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat2|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Combined,Set1,Draw6,2,359,straight,19.0,R6,False,False,False,False,False,False,False,False,False,0,1,0,2,593,1,14,False,2,2,0,0.0,3,0,0,0,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat2|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
Midday,Set1,Draw1,3,3458,boxed,19.0,"R4,R8",True,False,False,False,False,False,False,False,False,2,2,0,2,5834,1,14,False,4,2,1,0.0,1,0,0,2,1,0.0,1,0.0,0,4,3,3,4,0,False,boxed|cov2|hp_repeat2|mirror|hot2|perm2|set_chain3|draw_chain4,3458,458,005,584,False,False,True
Combined,Set1,Draw2,6,359,straight,18.0,R6,False,False,False,False,False,False,False,False,False,0,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,6,3,7,0,False,straight|cov1|hp_repeat3|set_chain3|draw_chain7,359,458,005,584,False,False,True
Combined,Set1,Draw2,5,359,straight,18.0,R6,False,False,False,False,False,False,False,False,False,0,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,6,3,7,0,False,straight|cov1|hp_repeat3|set_chain3|draw_chain7,359,458,005,584,False,False,True
Combined,Set1,Draw7,1,359,straight,18.0,R6,False,False,False,False,False,False,False,False,False,0,1,0,1,593,1,14,False,2,1,0,0.0,3,0,0,0,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|vtrac_straight|set_chain3|draw_chain7,359,458,005,584,False,False,True
