Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,631,165,766,838,531,488,669
Set3,Draw1,R2,55924401886,59244088,59244088,592440*,92440*,9240*,240*
Set3,Draw1,R4,25590688441,25908844,25908844,259044*,29044*,2904*,204*
Set3,Draw1,R6,68810559244,88059244,88059244,059244*,09244*,0924*,024*
Set3,Draw1,R8,01988624455,09882445,09882445,092445*,09244*,0924*,024*
Set2,Draw1,draw_data,165,766,838,531,488,669,339
Set2,Draw1,R2,59924400887,5992440088,59924400,9924400*,992400*,92400*,2400*
Set2,Draw1,R4,25990088447,2599008844,25990044,2990044*,299004*,29004*,2004*
Set2,Draw1,R6,88700599244,8800599244,00599244,0099244*,009924*,00924*,0024*
Set2,Draw1,R8,70099882445,0099882445,00992445,0099244*,009924*,00924*,0024*
Set1,Draw1,draw_data,766,838,531,488,669,339,079
Set1,Draw1,R2,5992244003887,5992244007,992244007*,99224007*,9224007**,224007**,2240**
Set1,Draw1,R4,2259900883447,2259900447,229900447*,22990047*,2290047**,220047**,2204**
Set1,Draw1,R6,8870059932244,7005992244,700992244*,70099224*,7009224**,700224**,0224**
Set1,Draw1,R8,7009988322445,7009922445,700992244*,70099224*,7009224**,700224**,0224**
Set1,Draw2,draw_data,N/A,838,531,488,669,339,079
Set1,Draw2,R2,N/A,599224400137,992244007,99224007*,9224007*,224007**,2240**
Set1,Draw2,R4,N/A,225990034471,229900447,22990047*,2290047*,220047**,2204**
Set1,Draw2,R6,N/A,170059932244,700992244,70099224*,7009224*,700224**,0224**
Set1,Draw2,R8,N/A,700199322445,700992244,70099224*,7009224*,700224**,0224**
Set1,Draw3,draw_data,N/A,N/A,531,488,669,339,079
Set1,Draw3,R2,N/A,N/A,59922440017,5992240017,592240017*,52240017**,522401**
Set1,Draw3,R4,N/A,N/A,22599004471,2259900471,225900471*,22500471**,225041**
Set1,Draw3,R6,N/A,N/A,17005992244,1700599224,170059224*,17005224**,105224**
Set1,Draw3,R8,N/A,N/A,70019922445,7001992245,700192245*,70012245**,012245**
Set1,Draw4,draw_data,N/A,N/A,N/A,488,669,339,079
Set1,Draw4,R2,N/A,N/A,N/A,5992240016677,5922400177,522400177**,5224017**
Set1,Draw4,R4,N/A,N/A,N/A,2259900664771,2259004771,225004771**,2250471**
Set1,Draw4,R6,N/A,N/A,N/A,6617700599224,1770059224,177005224**,1705224**
Set1,Draw4,R8,N/A,N/A,N/A,7700199662245,7700192245,770012245**,7012245**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,669,339,079
Set1,Draw5,R2,N/A,N/A,N/A,N/A,59224001377,522400177**,5224017**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,22590034771,225004771**,2250471**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,17700593224,177005224**,1705224**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,77001932245,770012245**,7012245**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,339,079
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,55224001177,552240117*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,22550047711,225504711*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,11770055224,117055224*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77001122455,701122455*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,079
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,552244011887
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,225508844711
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,881170552244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,701188224455
