section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,3,4,1,0.0,1,1.0,True,True,True,True,True,True,False,3,4,3,4,0,0,1,1,007:1,007:4,8,1,0,0.0,2,1,2,4,1,1,0.0,1,7,0,1,0.0,29.0,70.5,1,True,False
Combined,Set1,Draw1,2,11,4,3,0.0,5,1.0,True,False,False,False,False,False,False,1,7,1,7,0,0,1,0,078:1,087:2,8,5,2,0.0,0,1,2,0,0,0,0.0,0,6,0,0,0.0,24.0,63.0,1,False,False
Combined,Set1,Draw1,3,11,4,3,0.0,5,1.0,False,False,False,False,False,False,False,1,7,1,7,0,0,3,0,078:1;0278:1;028:1,087:1;8702:1;208:1,8,5,2,0.0,0,1,0,0,0,0,0.0,0,6,0,0,0.0,22.0,63.0,1,False,False
Combined,Set1,Draw1,3,12,2,2,0.0,5,1.0,False,False,False,False,False,True,True,3,3,3,3,2,0,2,0,024:1;0247:1,240:1;7024:1,4,5,1,0.0,0,1,0,0,0,1,0.5,0,6,1,1,0.0,20.5,63.5,2,True,False
Combined,Set1,Draw1,3,30,2,1,0.0,5,1.0,False,False,False,False,False,True,False,1,4,1,4,0,0,2,0,478:1;248:1,847:1;824:1,4,5,0,0.0,0,1,0,0,0,1,0.0,0,3,0,0,0.0,14.0,45.0,1,False,False
Combined,Set1,Draw1,3,14,2,2,0.0,4,1.0,False,False,False,False,False,False,True,1,4,1,4,1,0,1,0,048:1,408:1,4,4,1,0.0,0,1,0,0,0,0,0.5,0,3,0,0,0.0,13.5,53.0,1,False,False
Combined,Set1,Draw1,3,10,1,1,0.0,2,1.0,False,False,False,False,False,True,False,2,1,2,1,0,0,1,0,027:1,702:1,2,2,0,0.0,0,1,0,0,0,1,0.0,0,2,1,1,0.0,10.0,79.5,2,True,False
Combined,Set1,Draw1,4,10,2,1,0.0,4,1.0,True,False,False,False,False,False,False,3,4,3,4,0,3,0,0,077:1;0277:1;027:1,770:2;7702:1;702:1,4,4,0,0.0,0,1,2,0,0,0,0.0,1,7,4,1,0.0,24.0,79.5,3,True,False
Combined,Set1,Draw1,4,12,2,2,0.0,5,1.0,False,False,False,False,False,False,True,3,3,3,3,3,3,0,0,024:1;02477:1;0247:1,240:1;77024:1;7024:1,4,5,1,0.0,0,1,0,0,0,0,0.5,0,6,4,1,0.0,22.5,63.5,3,True,False
Combined,Set1,Draw1,4,11,4,3,0.0,5,1.0,False,False,False,False,False,False,False,1,7,1,7,0,5,0,0,078:1;0778:1;02778:1,087:1;0877:1;87702:1,8,5,2,0.0,0,1,0,0,0,0,0.0,0,6,0,0,0.0,22.0,63.0,1,False,False
Combined,Set1,Draw1,4,28,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,4,3,4,0,1,0,0,477:1,477:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,7,4,1,0.0,20.0,60.0,3,True,False
Combined,Set1,Draw1,4,27,2,1,0.0,3,1.0,True,False,False,False,False,False,False,1,4,1,4,0,1,0,0,778:1,877:2,4,3,0,0.0,0,1,2,0,0,0,0.0,1,3,0,0,0.0,14.0,33.0,1,False,False
Combined,Set1,Draw1,4,14,2,2,0.0,4,1.0,False,False,False,False,False,False,True,1,4,1,4,1,1,0,0,048:1,408:1,4,4,1,0.0,0,1,0,0,0,0,0.5,0,3,0,0,0.0,13.5,53.0,1,False,False
Combined,Set1,Draw1,4,30,2,1,0.0,5,1.0,False,False,False,False,False,False,False,1,4,1,4,0,3,0,0,478:1;4778:1;248:1,847:1;8477:1;824:1,4,5,0,0.0,0,1,0,0,0,0,0.0,0,3,0,0,0.0,13.0,45.0,1,False,False
Combined,Set1,Draw1,5,12,4,2,0.0,5,1.0,True,False,False,False,False,False,True,3,7,3,7,9,9,0,0,079:1;024:1;0249:1,709:2;7709:2;240:1,8,5,1,0.0,0,1,2,0,0,0,0.5,0,10,4,1,0.0,32.5,63.5,3,True,False
Combined,Set1,Draw1,5,10,2,1,0.0,4,1.0,True,False,False,False,False,False,False,3,4,3,4,0,1,0,0,077:1,770:2,4,4,0,0.0,0,1,2,0,0,0,0.0,1,7,4,1,0.0,24.0,79.5,3,True,False
Combined,Set1,Draw1,5,28,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,4,3,4,0,1,0,0,477:1,477:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,7,4,1,0.0,20.0,60.0,3,True,False
Combined,Set1,Draw1,5,31,2,1,0.0,3,1.0,True,False,False,False,False,False,True,2,6,2,6,1,1,0,0,249:1,924:2,4,3,0,0.0,0,1,2,0,0,0,0.5,0,7,1,1,0.0,19.5,59.0,2,True,False
Combined,Set1,Draw1,5,14,3,2,0.0,4,1.0,False,False,False,False,False,False,True,1,6,1,6,3,3,0,0,048:1;089:1;0489:1,408:1;908:1;9084:1,6,4,1,0.0,0,1,0,0,0,0,0.5,0,5,0,0,0.0,17.5,53.0,1,False,False
