section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,9,4,2,0.0,4,1.0,True,False,False,True,False,False,False,2,3,2,3,0,0,1,0,019:1,091:2,8,4,1,0.0,0,1,2,0,0,0,0.0,0,4,0,0,0.0,20.0,47.5,1,False,False
Combined,Set1,Draw1,2,9,4,2,0.0,4,1.0,True,False,False,False,False,False,False,2,3,2,3,0,0,1,0,019:1,091:2,8,4,1,0.0,0,1,2,0,0,0,0.0,0,4,0,0,0.0,20.0,47.5,1,False,False
Combined,Set1,Draw1,3,24,4,4,0.0,5,1.0,False,False,False,False,False,False,True,2,5,2,5,2,0,2,0,1899:1;189:1,9918:1;918:1,8,5,3,0.0,0,1,0,0,0,0,0.5,0,6,1,1,0.0,25.5,52.5,2,True,False
Combined,Set1,Draw1,3,25,3,2,0.0,5,1.0,True,False,False,False,False,False,False,1,5,1,5,0,0,1,0,199:1,199:2,6,5,1,0.0,0,1,2,0,0,0,0.0,1,4,0,0,0.0,20.0,41.5,1,False,False
Combined,Set1,Draw1,3,34,2,1,0.0,5,1.0,True,False,False,False,False,True,False,1,5,1,5,0,0,1,0,899:1,998:2,4,5,0,0.0,0,1,2,0,0,1,0.0,1,4,0,0,0.0,18.0,47.5,1,False,False
Combined,Set1,Draw1,4,15,3,2,0.0,4,1.0,True,False,False,False,False,False,True,1,5,1,5,1,1,0,0,099:1,990:2,6,4,1,0.0,0,1,2,0,0,0,0.5,1,4,0,0,0.0,19.5,47.0,1,False,False
Combined,Set1,Draw1,4,8,3,2,0.0,4,1.0,False,False,False,False,False,False,False,3,2,3,2,0,3,0,0,013:1;0138:1;018:1,013:1;0138:1;810:1,6,4,1,0.0,0,1,0,0,0,0,0.0,0,5,1,1,0.0,19.0,42.0,2,True,False
Combined,Set1,Draw1,4,9,3,3,0.0,4,1.0,False,False,False,False,False,False,False,2,3,2,3,0,2,0,0,019:1;0199:1,901:1;9901:1,6,4,2,0.0,0,1,0,0,0,0,0.0,0,4,0,1,0.0,18.0,47.5,1,True,False
Combined,Set1,Draw1,4,23,2,2,0.0,3,1.0,False,False,False,False,False,False,False,2,5,2,5,0,1,0,0,138:1,138:1,4,3,1,0.0,0,1,0,0,0,0,0.0,0,6,1,1,0.0,17.0,74.0,2,True,False
Combined,Set1,Draw1,4,14,2,1,0.0,4,1.0,False,False,False,False,False,False,False,2,6,2,6,0,5,0,0,089:1;0899:1;0389:1,908:1;9908:1;9083:1,4,4,0,0.0,0,1,0,0,0,0,0.0,0,7,0,1,0.0,17.0,42.5,1,True,False
Combined,Set1,Draw1,4,13,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,3,3,3,0,1,0,0,038:1,083:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,6,1,1,0.0,15.0,43.0,2,True,False
Combined,Set1,Draw1,4,34,2,1,0.0,5,1.0,False,False,False,False,False,False,False,1,5,1,5,0,2,0,0,899:1;399:1,998:1;993:1,4,5,0,0.0,0,1,0,0,0,0,0.0,1,4,0,0,0.0,15.0,47.5,1,False,False
Combined,Set1,Draw1,4,24,1,1,0.0,5,1.0,False,False,False,False,False,False,True,1,5,1,5,2,2,0,0,1899:1;13899:1,1998:1;19983:1,2,5,0,0.0,0,1,0,0,0,0,0.5,0,4,1,1,0.0,14.5,52.5,2,True,False
Combined,Set1,Draw1,4,25,1,1,0.0,5,1.0,False,False,False,False,False,False,False,1,5,1,5,0,1,0,0,199:1,199:1,2,5,0,0.0,0,1,0,0,0,0,0.0,1,4,0,0,0.0,13.0,41.5,1,False,False
Combined,Set1,Draw1,4,33,1,1,0.0,4,1.0,False,False,False,False,False,False,False,2,3,2,3,0,2,0,0,389:1;3899:1,983:1;9983:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,4,0,1,0.0,12.0,60.0,1,True,False
Combined,Set1,Draw1,5,21,3,2,0.0,3,1.0,False,False,False,False,False,False,True,2,6,2,6,3,3,0,0,178:1;1378:1;137:1,817:1;1387:1;371:1,6,3,1,0.0,0,1,0,0,0,0,0.5,0,7,4,1,0.0,23.5,49.0,3,True,False
Combined,Set1,Draw1,5,15,3,2,0.0,4,1.0,True,False,False,False,False,False,True,1,5,1,5,1,1,0,0,099:1,990:2,6,4,1,0.0,0,1,2,0,0,0,0.5,1,4,0,0,0.0,19.5,47.0,1,False,False
Combined,Set1,Draw1,5,9,2,2,0.0,4,1.0,False,False,False,False,False,False,False,2,3,2,3,0,2,0,0,019:1;0199:1,901:1;9901:1,4,4,1,0.0,0,1,0,0,0,0,0.0,0,4,4,1,0.0,19.0,47.5,3,True,False
Combined,Set1,Draw1,5,14,2,1,0.0,4,1.0,False,False,False,False,False,False,False,2,6,2,6,0,5,0,0,089:1;0899:1;0389:1,908:1;9908:1;9083:1,4,4,0,0.0,0,1,0,0,0,0,0.0,0,7,1,1,0.0,18.0,42.5,2,True,False
Combined,Set1,Draw1,5,7,2,2,0.0,3,1.0,False,False,False,False,False,False,False,2,6,2,6,0,1,0,0,017:1,170:1,4,3,1,0.0,0,1,0,0,0,0,0.0,0,7,1,1,0.0,18.0,57.0,2,True,False
Combined,Set1,Draw1,5,24,1,1,0.0,5,1.0,False,False,False,False,False,False,True,1,5,1,5,2,2,0,0,1899:1;13899:1,1998:1;19983:1,2,5,0,0.0,0,1,0,0,0,0,0.5,0,4,4,1,0.0,17.5,52.5,3,True,False
Combined,Set1,Draw1,5,8,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,2,3,2,0,2,0,0,013:1;0138:1,013:1;0138:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,5,4,1,0.0,17.0,42.0,3,True,False
Combined,Set1,Draw1,5,13,1,1,0.0,4,1.0,False,False,False,False,False,False,False,3,3,3,3,0,1,0,0,038:1,083:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,6,1,1,0.0,15.0,43.0,2,True,False
Combined,Set1,Draw1,5,34,2,1,0.0,5,1.0,False,False,False,False,False,False,False,1,5,1,5,0,2,0,0,899:1;399:1,998:1;993:1,4,5,0,0.0,0,1,0,0,0,0,0.0,1,4,0,0,0.0,15.0,47.5,1,False,False
Combined,Set1,Draw1,5,29,2,2,0.0,3,1.0,False,False,False,False,False,False,False,2,3,2,3,0,1,0,0,378:1,387:1,4,3,1,0.0,0,1,0,0,0,0,0.0,0,4,1,1,0.0,15.0,28.5,2,True,False
Combined,Set1,Draw1,5,23,1,1,0.0,3,1.0,False,False,False,False,False,False,False,2,5,2,5,0,1,0,0,138:1,138:1,2,3,0,0.0,0,1,0,0,0,0,0.0,0,6,1,1,0.0,14.0,74.0,2,True,False
Combined,Set1,Draw1,5,25,1,1,0.0,5,1.0,False,False,False,False,False,False,False,1,5,1,5,0,1,0,0,199:1,199:1,2,5,0,0.0,0,1,0,0,0,0,0.0,1,4,0,0,0.0,13.0,41.5,1,False,False
Combined,Set1,Draw1,5,33,1,1,0.0,4,1.0,False,False,False,False,False,False,False,2,3,2,3,0,2,0,0,389:1;3899:1,983:1;9983:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,4,1,1,0.0,13.0,60.0,2,True,False
Combined,Set1,Draw1,5,12,1,1,0.0,2,1.0,False,False,False,False,False,False,True,2,1,2,1,2,2,0,0,079:1;0799:1,709:1;7099:1,2,2,0,0.0,0,1,0,0,0,0,0.5,0,2,4,1,0.0,12.5,45.5,3,True,False
Combined,Set1,Draw1,5,11,1,1,0.0,2,1.0,False,False,False,False,False,False,False,2,3,2,3,0,1,0,0,0378:1,0837:1,2,2,0,0.0,0,1,0,0,0,0,0.0,0,4,1,1,0.0,11.0,35.5,2,True,False
Combined,Set1,Draw1,6,21,3,2,0.0,3,0.0,False,False,False,False,False,False,True,2,6,2,6,3,0,0,0,178:1;1378:1;137:1,817:1;1387:1;371:1,6,3,1,0.0,0,0,0,0,0,0,0.5,0,7,4,1,0.0,22.5,49.0,3,True,False
Combined,Set1,Draw1,6,7,3,2,0.0,3,0.0,False,False,False,False,False,False,False,2,6,2,6,0,0,0,0,017:1;0122:1;012:1,170:1;2201:1;201:1,6,3,1,0.0,0,0,0,0,0,0,0.0,0,7,4,1,0.0,22.0,57.0,3,True,False
Combined,Set1,Draw1,6,29,3,2,0.0,3,0.0,False,False,False,False,False,False,False,3,3,3,3,0,0,0,0,378:1;238:1,387:1;832:1,6,3,1,0.0,0,0,0,0,0,0,0.0,0,6,1,1,0.0,18.0,28.5,2,True,False
Combined,Set1,Draw1,6,12,3,2,0.0,2,0.0,False,False,False,False,False,False,True,2,2,2,2,5,0,0,0,02299:1;0229:1;079:1,99220:1;9220:1;709:1,6,2,1,0.0,0,0,0,0,0,0,0.5,0,3,4,1,0.0,17.5,45.5,3,True,False
Combined,Set1,Draw1,6,14,2,1,0.0,4,0.0,False,False,False,False,False,False,False,2,6,2,6,0,0,0,0,089:1;0899:1;0389:1,908:1;9908:1;9083:1,4,4,0,0.0,0,0,0,0,0,0,0.0,0,7,1,1,0.0,17.0,42.5,2,True,False
Combined,Set1,Draw1,6,8,1,1,0.0,4,0.0,False,False,False,False,False,False,False,3,2,3,2,0,0,0,0,013:1;0138:1,013:1;0138:1,2,4,0,0.0,0,0,0,0,0,0,0.0,0,5,4,1,0.0,16.0,42.0,3,True,False
Combined,Set1,Draw1,6,27,2,1,0.0,2,0.0,True,False,False,False,False,False,True,3,2,3,2,2,0,0,0,223:1;2238:1,322:2;8322:1,4,2,0,0.0,0,0,2,0,0,0,0.5,1,5,0,1,0.0,15.5,76.0,1,True,False
Combined,Set1,Draw1,6,15,2,2,0.0,4,0.0,False,False,False,False,False,False,True,1,5,1,5,1,0,0,0,099:1,990:1,4,4,1,0.0,0,0,0,0,0,0,0.5,1,4,1,0,0.0,15.5,47.0,2,False,False
Combined,Set1,Draw1,6,34,2,1,0.0,5,0.0,False,False,False,False,False,False,False,1,5,1,5,0,0,0,0,899:1;399:1,998:1;993:1,4,5,0,0.0,0,0,0,0,0,0,0.0,1,4,1,0,0.0,15.0,47.5,2,False,False
Combined,Set1,Draw1,6,9,1,1,0.0,4,0.0,False,False,False,False,False,False,False,2,3,2,3,0,0,0,0,019:1;0199:1,019:1;0199:1,2,4,0,0.0,0,0,0,0,0,0,0.0,0,4,4,1,0.0,15.0,47.5,3,True,False
Combined,Set1,Draw1,6,13,1,1,0.0,4,0.0,False,False,False,False,False,False,False,3,3,3,3,0,0,0,0,038:1,083:1,2,4,0,0.0,0,0,0,0,0,0,0.0,0,6,1,1,0.0,14.0,43.0,2,True,False
Combined,Set1,Draw1,6,24,1,1,0.0,5,0.0,False,False,False,False,False,False,True,1,5,1,5,2,0,0,0,1899:1;13899:1,1998:1;19983:1,2,5,0,0.0,0,0,0,0,0,0,0.5,0,4,1,1,0.0,13.5,52.5,2,True,False
Combined,Set1,Draw1,6,28,2,2,0.0,2,0.0,False,False,False,False,False,False,True,2,2,2,2,2,0,0,0,229:1;2299:1,922:1;9922:1,4,2,1,0.0,0,0,0,0,0,0,0.5,1,3,1,1,0.0,13.5,70.5,2,True,False
Combined,Set1,Draw1,6,23,1,1,0.0,3,0.0,False,False,False,False,False,False,False,2,5,2,5,0,0,0,0,138:1,138:1,2,3,0,0.0,0,0,0,0,0,0,0.0,0,6,1,1,0.0,13.0,74.0,2,True,False
