section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw3,1,119,boxed,30.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,2,0,5,911,2,19,True,8,5,1,0.0,3,0,0,4,0,4.0,0,0.5,0,0,4,1,5,1,True,boxed|cov4|hp_repeat5|vstr2|hot2|dom_last|perm2|hidden3v|double_mirror|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw4,1,119,straight,24.5,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,4,119,2,19,True,4,4,0,0.0,5,0,0,4,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov2|hp_repeat4|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw6,2,559,straight,24.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1,0,1,559,3,5,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,2,0,1,1,2,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|vtrac_straight|draw_chain2,559,004,164,040,False,False,True
Combined,Set1,Draw5,3,5599,straight,23.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1,0,1,5599,3,5,False,6,1,0,0.0,9,4,0,0,0,0.0,1,0.0,2,0,0,1,1,0,False,straight|cov3|vstr2|vstr3|single_left|vtrac_straight,5599,004,164,040,False,False,True
Combined,Set1,Draw5,2,559,straight,23.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,1,0,2,559,3,5,False,6,2,0,0.0,9,0,0,2,0,0.0,0,0.0,2,0,1,1,2,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|hot2|double_mirror|vtrac_straight|draw_chain2,559,004,164,040,False,False,True
Evening,Set1,Draw6,2,559,straight,23.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1,0,1,559,3,5,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,2,0,0,1,1,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|vtrac_straight,559,004,164,040,False,False,True
Evening,Set1,Draw6,2,5599,straight,23.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,1,0,1,5599,3,5,False,6,1,0,0.0,9,4,0,0,0,0.0,1,0.0,2,0,0,1,1,0,False,straight|cov3|vstr2|vstr3|single_left|vtrac_straight,5599,004,164,040,False,False,True
Combined,Set1,Draw3,2,059,boxed,22.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,2,2,0,4,590,2,5,False,6,4,1,0.0,3,0,0,2,1,0.0,0,0.0,0,0,5,1,6,0,False,boxed|cov3|hp_repeat4|vstr2|mirror|hot2|perm2|draw_chain6,059,004,164,040,False,False,True
Evening,Set1,Draw5,1,119,straight,21.5,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,3,119,2,19,True,4,3,0,0.0,5,0,0,4,0,0.0,0,0.5,2,0,2,1,3,1,True,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,119,146,164,040,False,False,True
Evening,Set1,Draw5,1,1199,straight,21.5,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,3,1199,2,19,True,4,3,0,0.0,5,0,0,4,0,0.0,1,0.5,2,0,2,1,3,0,False,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,1199,146,164,040,False,False,True
Combined,Set1,Draw5,3,559,straight,21.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,0,1,0,2,559,3,5,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,2,0,1,1,2,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|vtrac_straight|draw_chain2,559,004,164,040,False,False,True
Combined,Set1,Draw4,1,114,straight,20.5,"R2,R4",False,True,False,False,False,False,False,False,False,2,1,0,1,411,2,19,True,4,1,0,0.0,5,0,0,4,0,0.0,0,0.5,2,0,3,1,4,1,True,straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4,114,146,164,040,False,False,True
Combined,Set1,Draw5,1,114,straight,20.5,"R2,R4",False,True,False,False,False,False,False,False,False,2,1,0,1,411,2,19,True,4,1,0,0.0,5,0,0,4,0,0.0,0,0.5,2,0,3,1,4,1,True,straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4,114,146,164,040,False,False,True
Combined,Set1,Draw2,4,0599,boxed,20.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,1,2,0,3,5990,2,5,False,6,3,1,0.0,3,0,0,1,1,0.0,1,0.0,0,0,4,1,5,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|hot1|perm2|draw_chain5,0599,004,164,040,False,False,True
Combined,Set1,Draw3,3,0599,boxed,20.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,1,2,0,3,5990,2,5,False,6,3,1,0.0,3,0,0,1,1,0.0,1,0.0,0,0,4,1,5,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|hot1|perm2|draw_chain5,0599,004,164,040,False,False,True
Combined,Set1,Draw3,2,119,straight,19.5,R8,False,False,False,False,False,False,False,False,False,2,1,0,5,119,1,19,True,2,5,0,0.0,3,0,0,2,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat5|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw5,1,1144,straight,19.5,"R2,R4",False,True,False,False,False,False,False,False,False,2,1,0,1,4411,2,19,True,4,1,0,0.0,5,0,0,4,0,0.0,1,0.5,2,0,2,1,3,0,False,straight|cov2|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,1144,146,164,040,False,False,True
Combined,Set1,Draw5,1,119,straight,19.5,R8,False,False,False,False,False,False,False,False,False,2,1,0,3,119,1,19,True,2,3,0,0.0,3,0,0,4,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Evening,Set1,Draw5,1,114,straight,19.5,"R2,R4",False,True,False,False,False,False,False,False,False,2,1,0,1,411,2,19,True,4,1,0,0.0,5,0,0,4,0,0.0,0,0.5,2,0,2,1,3,1,True,straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,114,146,164,040,False,False,True
Combined,Set1,Draw2,5,0599,boxed,19.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,0,2,0,3,5990,2,5,False,6,3,1,0.0,3,0,0,0,1,0.0,1,0.0,0,0,4,1,5,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|perm2|draw_chain5,0599,004,164,040,False,False,True
Combined,Set1,Draw3,5,0599,boxed,19.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,0,2,0,3,5990,2,5,False,6,3,1,0.0,3,0,0,0,1,0.0,1,0.0,0,0,4,1,5,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|perm2|draw_chain5,0599,004,164,040,False,False,True
Combined,Set1,Draw3,4,0599,boxed,19.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,0,2,0,3,5990,2,5,False,6,3,1,0.0,3,0,0,0,1,0.0,1,0.0,0,0,4,1,5,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|perm2|draw_chain5,0599,004,164,040,False,False,True
Combined,Set1,Draw3,3,119,straight,18.5,R8,False,False,False,False,False,False,False,False,False,1,1,0,5,119,1,19,True,2,5,0,0.0,3,0,0,1,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat5|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw4,2,119,straight,18.5,R8,False,False,False,False,False,False,False,False,False,2,1,0,4,119,1,19,True,2,4,0,0.0,3,0,0,2,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat4|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw6,1,114,straight,18.5,"R2,R4",False,True,False,False,False,False,False,False,False,1,1,0,1,411,2,19,True,4,1,0,0.0,5,0,0,2,0,0.0,0,0.5,2,0,3,1,4,1,True,straight|cov2|vstr2|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,114,146,164,040,False,False,True
Combined,Set1,Draw3,3,059,straight,18.0,R6,True,False,False,False,False,False,False,False,False,1,1,0,4,059,1,5,False,2,4,0,0.0,3,0,0,1,1,0.0,0,0.0,2,0,5,1,6,0,False,straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight|draw_chain6,059,004,164,040,False,False,True
Combined,Set1,Draw5,2,119,straight,17.5,R8,False,False,False,False,False,False,False,False,False,2,1,0,3,119,1,19,True,2,3,0,0.0,3,0,0,2,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw6,1,1144,straight,17.5,"R2,R4",False,True,False,False,False,False,False,False,False,1,1,0,1,4411,2,19,True,4,1,0,0.0,5,0,0,2,0,0.0,1,0.5,2,0,2,1,3,0,False,straight|cov2|vstr2|hot1|hidden3v|vtrac_straight|draw_chain3,1144,146,164,040,False,False,True
Combined,Set1,Draw4,2,059,boxed,17.0,"R4,R6",True,False,False,False,False,False,False,False,False,2,2,0,3,590,1,5,False,4,3,1,0.0,1,0,0,2,1,0.0,0,0.0,0,0,5,1,6,0,False,boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain6,059,004,164,040,False,False,True
Combined,Set1,Draw4,3,119,straight,16.5,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,119,1,19,True,2,4,0,0.0,3,0,0,0,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat4|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw6,1,119,straight,16.5,R8,False,False,False,False,False,False,False,False,False,1,1,0,2,119,1,19,True,2,2,0,0.0,3,0,0,2,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain5,119,146,164,040,False,False,True
Combined,Set1,Draw3,5,00599,boxed,16.0,"R2,R4,R6",True,True,False,False,False,False,False,False,False,0,2,0,2,59900,2,5,False,6,2,1,0.0,3,0,0,0,1,0.0,2,0.0,0,0,1,1,2,0,False,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|draw_chain2,00599,004,164,040,False,False,True
