section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why
Midday,Set1,Draw1,1,022,straight,43.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1,0,1,022,4,10.0,True,8,1,0,0.0,9,0,4,4,0,4.5,0,0.5,2,4,5,3,6,1,True,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain6
Combined,Set2,Draw1,1,001,straight,35.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,001,4,2.0,False,8,1,0,0.0,9,0,4,2,0,4.5,0,0.0,2,4,0,3,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain3
Midday,Set1,Draw2,1,022,boxed,35.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,2,0,5,220,2,10.0,True,8,5,1,0.0,3,0,0,4,0,4.0,0,0.5,0,4,5,3,6,1,True,boxed|cov4|hp_repeat5|vstr2|hot2|dom_last|perm2|hidden3v|double_mirror|set_chain3|draw_chain6
Midday,Set1,Draw3,1,022,boxed,35.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,2,0,5,220,2,10.0,True,8,5,1,0.0,3,0,0,4,0,4.0,0,0.5,0,4,5,3,6,1,True,boxed|cov4|hp_repeat5|vstr2|hot2|dom_last|perm2|hidden3v|double_mirror|set_chain3|draw_chain6
Combined,Set3,Draw1,1,008,straight,33.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,008,4,4.0,False,8,1,0,0.0,9,0,4,2,0,4.5,0,0.0,2,2,0,2,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain2
Evening,Set2,Draw1,1,008,straight,33.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,008,4,4.0,False,8,1,0,0.0,9,0,4,2,0,4.5,0,0.0,2,2,0,2,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain2
Evening,Set3,Draw1,1,003,straight,32.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,2,003,4,4.0,False,8,2,0,0.0,9,0,4,2,0,4.5,0,0.0,2,0,0,1,1,1,True,straight|cov4|hp_repeat2|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight
Evening,Set1,Draw1,1,138,boxed,32.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,4,138,1,23.0,False,8,4,3,0.0,1,0,0,4,1,3.0,0,0.0,0,2,6,2,7,0,False,boxed|cov4|hp_repeat4|mirror|hot2|dom_last|perm4|set_chain2|draw_chain7
Evening,Set1,Draw7,1,599,straight,32.0,"R2,R4,R6",False,True,True,True,False,False,False,True,False,0,1,0,1,599,3,15.0,True,6,1,0,0.0,9,4,0,0,0,4.5,0,0.5,2,2,2,2,3,1,True,straight|cov3|vstr2|vstr3|single_left|dom_last|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3
Midday,Set1,Draw4,1,0122,boxed,31.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,4,2201,2,7.0,True,8,4,2,0.0,3,0,0,4,0,3.0,1,0.5,0,4,2,3,3,0,False,boxed|cov4|hp_repeat4|vstr2|hot2|dom_last|perm3|hidden3v|set_chain3|draw_chain3
Midday,Set1,Draw5,1,022,boxed,31.5,"R2,R4,R6",False,True,False,False,False,False,False,True,False,2,2,0,3,220,2,10.0,True,6,3,1,0.0,3,0,0,4,0,4.0,0,0.5,0,4,5,3,6,1,True,boxed|cov3|hp_repeat3|vstr2|hot2|dom_last|perm2|hidden3v|double_mirror|set_chain3|draw_chain6
