section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,23,3,3,0.0,6,1.0,False,False,False,False,False,False,True,2,6,2,6,1,0,1,0,368:1,386:1,6,6,2,0.0,0,1,0,0,0,0,0.5,0,7,0,0,0.0,22.5,64.5,1,False,False
Combined,Set1,Draw1,1,8,4,4,0.0,4,1.0,False,False,False,True,False,True,False,2,2,2,2,0,0,3,0,3568:1;568:1;356:1,5386:1;568:1;365:1,8,4,3,0.0,0,1,0,0,0,1,0.0,0,3,0,1,0.0,21.0,51.0,1,True,False
Combined,Set1,Draw1,1,13,2,2,0.0,3,1.0,False,False,False,False,False,False,False,2,2,2,2,0,0,1,0,358:1,538:1,4,3,1,0.0,0,1,0,0,0,0,0.0,0,3,0,0,0.0,12.0,38.0,1,False,False
Combined,Set1,Draw1,2,23,3,3,0.0,6,1.0,False,False,False,False,False,False,True,2,6,2,6,1,0,1,0,368:1,386:1,6,6,2,0.0,0,1,0,0,0,0,0.5,0,7,0,0,0.0,22.5,64.5,1,False,False
Combined,Set1,Draw1,2,4,2,1,0.0,6,1.0,True,False,False,False,False,True,False,2,4,2,4,0,0,2,0,355:1;558:1,553:2;855:1,4,6,0,0.0,0,1,2,0,0,1,0.0,1,5,0,1,0.0,21.0,51.0,1,True,False
Combined,Set1,Draw1,2,8,4,4,0.0,4,1.0,False,False,False,False,False,True,False,2,2,2,2,0,0,6,0,35568:1;3568:1;5568:1,55386:1;5386:1;5568:1,8,4,3,0.0,0,1,0,0,0,1,0.0,0,3,0,1,0.0,21.0,51.0,1,True,False
Combined,Set1,Draw1,2,2,2,2,0.0,3,1.0,False,False,False,False,False,False,True,2,5,2,5,1,0,1,0,556:1,556:1,4,3,1,0.0,0,1,0,0,0,0,0.5,1,6,0,1,0.0,17.5,55.0,1,True,False
Combined,Set1,Draw1,2,13,2,2,0.0,3,1.0,False,False,False,False,False,True,False,2,2,2,2,0,0,2,0,3558:1;358:1,5538:1;538:1,4,3,1,0.0,0,1,0,0,0,1,0.0,0,3,0,0,0.0,13.0,38.0,1,False,False
Combined,Set1,Draw1,3,23,3,3,0.0,6,1.0,False,False,False,False,False,False,True,2,6,2,6,1,0,1,0,368:1,386:1,6,6,2,0.0,0,1,0,0,0,0,0.5,0,7,1,0,0.0,23.5,64.5,2,False,False
Combined,Set1,Draw1,3,4,2,1,0.0,6,1.0,True,False,False,False,False,True,False,2,4,2,4,0,0,2,0,355:1;558:1,553:2;855:1,4,6,0,0.0,0,1,2,0,0,1,0.0,1,5,0,1,0.0,21.0,51.0,1,True,False
