Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,906,750,946,609,029,237,968
Set3,Draw1,R2,55440113886,544113886,5411388,5411388*,5411388*,541188*,54118*
Set3,Draw1,R4,55068834411,568834411,5883411,5883411*,5883411*,588411*,58411*
Set3,Draw1,R6,68811055344,688115344,8811534,8811534*,8811534*,881154*,81154*
Set3,Draw1,R8,01188364455,118836445,1188345,1188345*,1188345*,118845*,11845*
Set2,Draw1,draw_data,750,946,609,029,237,968,442
Set2,Draw1,R2,522441133886,5224113388,5224113388,524113388*,5411388*,541138*,51138*
Set2,Draw1,R4,225688334411,2258833411,2258833411,258833411*,5883411*,583411*,58311*
Set2,Draw1,R6,688115332244,8811533224,8811533224,881153324*,8811534*,811534*,81153*
Set2,Draw1,R8,118833622445,1188332245,1188332245,118833245*,1188345*,118345*,11835*
Set1,Draw1,draw_data,946,609,029,237,968,442,069
Set1,Draw1,R2,52241133887,52241133887,5241133887*,5411388*,541138**,51138**,51138**
Set1,Draw1,R4,22588334711,22588334711,2588334711*,5883411*,583411**,58311**,58311**
Set1,Draw1,R6,88117533224,88117533224,8811753324*,8811534*,811534**,81153**,81153**
Set1,Draw1,R8,71188332245,71188332245,7118833245*,1188345*,118345**,11835**,11835**
Set1,Draw2,draw_data,N/A,609,029,237,968,442,069
Set1,Draw2,R2,N/A,52241133887,5241133887,5411388*,541138*,51138**,51138**
Set1,Draw2,R4,N/A,22588334711,2588334711,5883411*,583411*,58311**,58311**
Set1,Draw2,R6,N/A,88117533224,8811753324,8811534*,811534*,81153**,81153**
Set1,Draw2,R8,N/A,71188332245,7118833245,1188345*,118345*,11835**,11835**
Set1,Draw3,draw_data,N/A,N/A,029,237,968,442,069
Set1,Draw3,R2,N/A,N/A,552411338877,554113887,55411387*,5511387**,5511387**
Set1,Draw3,R4,N/A,N/A,255883347711,558834711,55834711*,5583711**,5583711**
Set1,Draw3,R6,N/A,N/A,881177553324,881175534,81175534*,8117553**,8117553**
Set1,Draw3,R8,N/A,N/A,771188332455,711883455,71183455*,7118355**,7118355**
Set1,Draw4,draw_data,N/A,N/A,N/A,237,968,442,069
Set1,Draw4,R2,N/A,N/A,N/A,55441138867,554411387,5511387**,5511387**
Set1,Draw4,R4,N/A,N/A,N/A,55688344711,558344711,5583711**,5583711**
Set1,Draw4,R6,N/A,N/A,N/A,68811755344,811755344,8117553**,8117553**
Set1,Draw4,R8,N/A,N/A,N/A,71188364455,711834455,7118355**,7118355**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,968,442,069
Set1,Draw5,R2,N/A,N/A,N/A,N/A,55440113867,550113867**,5511387**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,55068344711,550683711**,5583711**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,68117055344,681170553**,8117553**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,70118364455,701183655**,7118355**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,442,069
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,55900113867,55011387*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,55900683711,55083711*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,68117005593,81170553*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,70011983655,70118355*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,069
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,55201133877
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,25508337711
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,81177055332
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,77011833255
