Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,126,759,367,311,116,002,351
Set3,Draw1,R2,92440013367,244001336,2440013,24400*,24400*,044*,044*
Set3,Draw1,R4,29006334471,200633441,2003441,20044*,20044*,044*,044*
Set3,Draw1,R6,61700933244,610033244,1003244,00244*,00244*,044*,044*
Set3,Draw1,R8,70019336244,001336244,0013244,00244*,00244*,044*,044*
Set2,Draw1,draw_data,759,367,311,116,002,351,402
Set2,Draw1,R2,92440013367,92440013,924400,924400*,944*,944*,094*
Set2,Draw1,R4,29006334471,29003441,290044,290044*,944*,944*,094*
Set2,Draw1,R6,61700933244,10093244,009244,009244*,944*,944*,094*
Set2,Draw1,R8,70019336244,00193244,009244,009244*,944*,944*,094*
Set1,Draw1,draw_data,367,311,116,002,351,402,847
Set1,Draw1,R2,59244001388,592440088,592440088*,594488*,94488**,9488**,098**
Set1,Draw1,R4,25900883441,259008844,259008844*,598844*,98844**,9884**,098**
Set1,Draw1,R6,88100593244,880059244,880059244*,885944*,88944**,8894**,089**
Set1,Draw1,R8,00198832445,009882445,009882445*,988445*,98844**,9884**,098**
Set1,Draw2,draw_data,N/A,311,116,002,351,402,847
Set1,Draw2,R2,N/A,59224400886,5922440088,5924488*,924488*,9488**,098**
Set1,Draw2,R4,N/A,22590068844,2259008844,2598844*,298844*,9884**,098**
Set1,Draw2,R6,N/A,68800592244,8800592244,8859244*,889244*,8894**,089**
Set1,Draw2,R8,N/A,00988622445,0098822445,9882445*,988244*,9884**,098**
Set1,Draw3,draw_data,N/A,N/A,116,002,351,402,847
Set1,Draw3,R2,N/A,N/A,5599224400887,5599244887,599244887*,5994887**,5998**
Set1,Draw3,R4,N/A,N/A,2255990088447,2559988447,259988447*,5998847**,5998**
Set1,Draw3,R6,N/A,N/A,8870055992244,8875599244,887599244*,8875994**,8599**
Set1,Draw3,R8,N/A,N/A,7009988224455,7998824455,799882445*,7998845**,9985**
Set1,Draw4,draw_data,N/A,N/A,N/A,002,351,402,847
Set1,Draw4,R2,N/A,N/A,N/A,5599244388677,59924488677,599488677**,599867**
Set1,Draw4,R4,N/A,N/A,N/A,2559968834477,25996884477,599688477**,599687**
Set1,Draw4,R6,N/A,N/A,N/A,6887755993244,68877599244,688775994**,687599**
Set1,Draw4,R8,N/A,N/A,N/A,7799883624455,77998862445,779988645**,799865**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,351,402,847
Set1,Draw5,R2,N/A,N/A,N/A,N/A,599244388677,5994388677**,5993867**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,259968834477,5996883477**,5996837**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,688775993244,6887759934**,6875993**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,779988362445,7799883645**,7998365**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,402,847
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,599413886677,599138667*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,599668834771,599668371*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,668817759934,668175993*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,771998836645,719983665*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,847
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59920138667
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,25990668371
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,66817059932
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70199836625
