state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Pennsylvania4,2025-06-21,226,23,56,56,21,4,43,16,8,20,6,1,12,3,3,7,19.555,35.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,345,145,49,49,22,4,40,11,6,22,8,1,13,3,3,7,17.969,34.75,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,014,125,49,49,13,3,40,4,13,20,1,0,13,3,3,7,19.774,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,567,123,49,49,9,4,41,0,8,14,3,0,11,3,3,7,17.412,33.5,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,468,245,34,34,16,3,28,6,12,19,5,0,14,3,3,7,18.39,33.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,459,155,17,17,2,2,10,3,6,14,1,0,11,3,3,7,22.718,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,179,235,38,38,8,4,28,2,2,14,5,0,9,3,3,7,17.092,31.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,003,14,15,15,6,4,13,4,1,3,2,0,0,3,3,6,20.633,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,228,34,45,45,15,4,36,3,7,9,1,0,0,3,3,7,18.624,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,223,34,52,52,13,4,39,2,23,4,1,0,0,3,3,7,18.31,29.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,034,145,38,38,7,4,29,3,3,10,6,0,0,3,3,7,17.616,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Pennsylvania4,2025-06-21,578,134,57,57,12,4,41,0,4,14,6,0,8,3,3,7,16.871,29.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
