triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
226,23,56,56,21,4,43,16,8,20,6,1,12,3,3,7,19.555,35.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
345,145,49,49,22,4,40,11,6,22,8,1,13,3,3,7,17.969,34.75,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
014,125,49,49,13,3,40,4,13,20,1,0,13,3,3,7,19.774,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
567,123,49,49,9,4,41,0,8,14,3,0,11,3,3,7,17.412,33.5,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
468,245,34,34,16,3,28,6,12,19,5,0,14,3,3,7,18.39,33.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
459,155,17,17,2,2,10,3,6,14,1,0,11,3,3,7,22.718,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
179,235,38,38,8,4,28,2,2,14,5,0,9,3,3,7,17.092,31.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
003,14,15,15,6,4,13,4,1,3,2,0,0,3,3,6,20.633,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
228,34,45,45,15,4,36,3,7,9,1,0,0,3,3,7,18.624,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
223,34,52,52,13,4,39,2,23,4,1,0,0,3,3,7,18.31,29.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
034,145,38,38,7,4,29,3,3,10,6,0,0,3,3,7,17.616,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
578,134,57,57,12,4,41,0,4,14,6,0,8,3,3,7,16.871,29.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
056,112,17,17,2,5,9,1,1,11,2,0,9,3,3,7,20.347,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical5,vt_only_lane,vt_straight"
134,245,47,47,15,3,40,4,6,13,4,0,5,3,3,7,16.687,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
335,14,30,30,2,4,21,1,1,10,3,0,4,3,3,7,17.572,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
245,135,42,42,13,4,30,2,1,10,4,0,3,3,3,7,15.47,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
699,25,16,16,1,2,11,0,0,4,0,0,4,3,3,6,16.881,28.6,"hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_straight"
589,145,38,38,7,4,29,3,2,10,10,0,0,3,3,7,17.121,28.6,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
233,34,43,43,5,4,35,0,13,8,1,0,0,3,3,6,18.749,28.15,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
018,124,53,53,16,4,49,6,11,11,4,0,0,3,3,7,17.266,28.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
038,144,59,59,21,4,45,9,15,14,4,0,0,3,3,7,17.683,28.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
789,345,52,52,18,4,42,4,3,11,7,0,0,3,3,7,16.053,28.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
022,13,58,58,15,4,46,4,20,2,2,0,0,3,3,7,17.591,27.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
229,35,42,42,15,4,36,5,17,6,1,0,0,3,3,7,18.185,27.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
289,345,40,40,10,4,30,2,3,11,9,0,0,3,3,7,17.574,27.45,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
338,44,39,39,9,4,33,4,11,11,0,0,0,3,3,7,19.055,27.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vertical4,vt_straight"
037,134,29,29,8,4,23,2,0,6,4,0,0,3,3,7,15.94,27.2,"col1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
358,144,59,59,21,4,45,9,2,14,14,0,0,3,3,7,16.003,27.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
012,123,42,42,9,2,37,1,11,4,3,0,0,3,3,7,16.819,26.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
347,345,40,40,10,4,30,2,2,11,5,0,0,3,3,7,17.914,26.6,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
279,335,20,20,10,2,18,2,2,6,2,0,0,2,3,6,16.75,26.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
028,134,60,60,10,4,42,3,13,7,3,0,0,3,3,7,17.941,26.35,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
258,134,29,29,8,4,23,2,0,6,6,0,0,3,3,7,15.647,26.3,"col1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
278,334,15,15,4,4,9,2,3,6,3,0,0,3,3,6,19.59,26.25,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
023,134,51,51,12,4,37,0,10,6,6,0,0,3,3,7,16.834,26.2,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
466,25,6,6,0,5,2,0,0,4,1,0,2,2,3,3,19.8,26.05,"hot16,hot8,literal_draw,set1_bonus,straight_lane,vertical1,vertical3,vertical5,vt_only_lane,vt_straight"
128,234,23,23,6,2,18,0,1,1,1,0,0,3,3,7,16.041,26.05,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
259,135,9,9,2,3,6,0,3,1,1,0,0,3,3,6,17.617,26.0,"funnel_precol1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
238,344,55,55,15,4,39,2,10,11,8,0,0,3,3,7,16.559,26.0,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
047,135,9,9,2,3,6,0,0,1,1,0,0,3,3,6,15.906,26.0,"hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,superhot_set1,vertical3,vt_only_lane,vt_straight"
237,334,15,15,4,2,9,2,2,6,6,0,0,3,3,6,19.117,25.95,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
377,34,45,45,15,2,36,3,5,9,9,0,0,3,3,7,18.089,25.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
234,345,52,52,18,4,42,4,4,11,6,0,0,3,3,7,16.374,25.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
477,35,42,42,15,3,36,2,2,6,4,0,0,3,3,7,15.601,25.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
388,44,39,39,9,4,33,4,5,11,7,0,0,3,3,7,17.678,25.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
788,34,43,43,5,4,35,0,2,8,4,0,0,3,3,6,17.295,25.7,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
378,344,55,55,15,4,39,4,11,11,8,0,0,3,3,7,16.659,25.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
227,33,6,6,4,1,6,2,2,4,4,0,0,1,1,4,22.783,25.65,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
277,33,6,6,4,1,6,2,2,4,4,0,0,1,1,4,22.783,25.65,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vt_only_lane,vt_straight"
247,335,20,20,10,1,18,2,2,6,5,0,0,2,3,6,16.585,25.65,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vt_only_lane,vt_straight"
778,34,52,52,13,2,39,1,2,4,3,0,0,3,3,7,15.508,25.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
177,23,46,46,11,4,33,2,3,8,2,1,0,3,3,7,17.187,25.1,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
089,145,43,43,17,4,35,7,9,9,5,1,0,3,3,7,16.243,25.1,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
288,34,26,26,1,4,18,0,1,7,5,0,1,3,3,6,17.373,24.85,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
224,35,25,25,3,3,19,0,5,2,1,0,0,3,3,6,19.168,24.75,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
188,24,25,25,1,3,23,0,3,3,0,0,0,3,2,6,18.09,24.75,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_straight"
118,24,11,11,3,3,9,0,0,2,1,0,0,3,2,6,16.282,24.75,"hot12,hot16,hot20,hot4,hot8,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_only_lane,vt_straight"
244,35,13,13,2,3,11,1,2,2,2,0,0,3,3,7,16.565,24.45,"col1,funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
011,12,6,6,0,3,4,0,0,2,0,0,0,2,2,3,20.667,24.15,"hot12,hot16,hot20,set1_bonus,straight_lane,vertical2,vertical3,vt_straight"
007,13,14,14,0,4,6,0,4,3,1,0,0,2,3,6,19.511,24.15,"funnel_precol1,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical2,vertical4,vt_only_lane,vt_straight"
