area,col,combined.core,combined.first3_step,draw,method,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,own.core,own.first3_step,section,set,state
LS1,5,49,2,Draw1,B,0,0,0,0,39,2,Midday,Set1,NorthCarolina4
LS1,5,49,2,Draw1,C,0,0,0,0,3,2,Midday,Set1,NorthCarolina4
LS1,5,49,2,Draw1,D,0,0,0,0,3,2,Midday,Set1,NorthCarolina4
LS1,5,49,2,Draw1,E,0,0,0,0,39,2,Midday,Set1,NorthCarolina4
LS1,5,49,2,Draw1,T,0,1,0,0,39,2,Midday,Set1,NorthCarolina4
LS1,7,2448,3,Draw1,A,0,0,0,0,448,3,Evening,Set3,NorthCarolina4
LS1,7,44,3,Draw1,B,0,0,0,1,2446,2,Evening,Set3,NorthCarolina4
LS1,7,4499,2,Draw1,C,0,0,0,0,,2,Evening,Set3,NorthCarolina4
LS1,7,4499,2,Draw1,D,0,0,0,0,4,2,Evening,Set3,NorthCarolina4
LS1,7,149,4,Draw1,E,0,0,0,1,4479,3,Evening,Set3,NorthCarolina4
LS1,7,4499,2,Draw1,T,0,0,0,0,244,2,Evening,Set3,NorthCarolina4
LS1,6,2448,3,Draw1,A,0,0,0,0,448,3,Evening,Set3,NorthCarolina4
LS1,6,44899,2,Draw1,B,0,0,0,0,446,2,Evening,Set3,NorthCarolina4
LS1,6,24499,1,Draw1,C,1,0,0,0,24499,1,Evening,Set3,NorthCarolina4
LS1,6,24499,1,Draw1,D,1,0,0,0,24499,1,Evening,Set3,NorthCarolina4
LS1,6,1449,3,Draw1,E,0,0,0,0,449,3,Evening,Set3,NorthCarolina4
LS1,6,24499,1,Draw1,T,1,0,0,0,24499,1,Evening,Set3,NorthCarolina4
LS1,5,2499,2,Draw1,A,0,0,0,0,246,2,Evening,Set3,NorthCarolina4
LS1,5,499,2,Draw1,B,0,0,0,0,46,2,Evening,Set3,NorthCarolina4
LS1,5,2499,1,Draw1,C,1,0,0,0,2499,1,Evening,Set3,NorthCarolina4
LS1,5,2499,1,Draw1,D,1,0,0,0,2499,1,Evening,Set3,NorthCarolina4
LS1,5,1499,2,Draw1,E,0,0,0,1,49,3,Evening,Set3,NorthCarolina4
LS1,5,2499,1,Draw1,T,1,0,0,0,2499,1,Evening,Set3,NorthCarolina4
LS1,7,2448,3,Draw1,A,0,0,0,0,448,3,Evening,Set2,NorthCarolina4
LS1,7,44899,2,Draw1,B,0,0,0,0,446,2,Evening,Set2,NorthCarolina4
LS1,7,24499,1,Draw1,C,1,0,0,0,24499,1,Evening,Set2,NorthCarolina4
LS1,7,24499,1,Draw1,D,1,0,0,0,24499,1,Evening,Set2,NorthCarolina4
LS1,7,1449,3,Draw1,E,0,0,0,0,4459,3,Evening,Set2,NorthCarolina4
LS1,7,24499,1,Draw1,T,1,0,0,0,24499,1,Evening,Set2,NorthCarolina4
LS1,6,2499,2,Draw1,A,0,0,0,0,246,2,Evening,Set2,NorthCarolina4
LS1,6,499,2,Draw1,B,0,0,0,0,46,2,Evening,Set2,NorthCarolina4
LS1,6,2499,1,Draw1,C,1,0,0,0,2499,1,Evening,Set2,NorthCarolina4
LS1,6,2499,1,Draw1,D,1,0,0,0,2499,1,Evening,Set2,NorthCarolina4
LS1,6,1499,2,Draw1,E,0,0,0,1,459,3,Evening,Set2,NorthCarolina4
LS1,6,2499,1,Draw1,T,1,0,0,0,2499,1,Evening,Set2,NorthCarolina4
LS1,5,2499,2,Draw1,A,0,0,0,0,246,2,Evening,Set2,NorthCarolina4
LS1,5,499,2,Draw1,B,0,0,0,0,46,2,Evening,Set2,NorthCarolina4
LS1,5,2499,1,Draw1,C,1,0,0,0,2499,1,Evening,Set2,NorthCarolina4
LS1,5,2499,1,Draw1,D,1,0,0,0,2499,1,Evening,Set2,NorthCarolina4
LS1,5,1499,2,Draw1,E,0,0,0,1,459,3,Evening,Set2,NorthCarolina4
LS1,5,2499,1,Draw1,T,1,0,0,0,2499,1,Evening,Set2,NorthCarolina4
LS1,7,2248,3,Draw1,A,0,0,0,0,48,3,Evening,Set1,NorthCarolina4
LS1,7,499,2,Draw1,B,0,0,0,0,466,2,Evening,Set1,NorthCarolina4
LS1,7,22499,1,Draw1,C,1,0,0,0,22499,1,Evening,Set1,NorthCarolina4
LS1,7,2499,2,Draw1,D,0,0,0,0,26,2,Evening,Set1,NorthCarolina4
LS1,7,169,4,Draw1,E,0,0,0,0,46,4,Evening,Set1,NorthCarolina4
LS1,7,22499,1,Draw1,T,1,0,0,0,22499,1,Evening,Set1,NorthCarolina4
LS1,6,22499,2,Draw1,A,0,0,0,0,22466,2,Evening,Set1,NorthCarolina4
LS1,6,499,2,Draw1,B,0,0,0,0,466,2,Evening,Set1,NorthCarolina4
LS1,6,22499,1,Draw1,C,1,0,0,0,22499,1,Evening,Set1,NorthCarolina4
LS1,6,2499,2,Draw1,D,0,0,0,0,26,2,Evening,Set1,NorthCarolina4
LS1,6,169,4,Draw1,E,0,0,0,0,46,4,Evening,Set1,NorthCarolina4
LS1,6,22499,1,Draw1,T,1,0,0,0,22499,1,Evening,Set1,NorthCarolina4
LS1,5,224,2,Draw1,A,0,0,0,1,4,3,Evening,Set1,NorthCarolina4
LS1,5,4,2,Draw1,B,0,0,0,0,66,2,Evening,Set1,NorthCarolina4
LS1,5,224,1,Draw1,C,1,0,0,0,224,1,Evening,Set1,NorthCarolina4
LS1,5,24,2,Draw1,D,0,0,0,0,26,2,Evening,Set1,NorthCarolina4
LS1,5,16,3,Draw1,E,0,0,0,0,56,3,Evening,Set1,NorthCarolina4
LS1,5,224,1,Draw1,T,1,0,0,0,224,1,Evening,Set1,NorthCarolina4
LS1,7,2448,3,Draw1,A,1,0,0,1,2448,2,Combined,Set3,NorthCarolina4
LS1,7,244,2,Draw1,B,0,0,0,0,448,2,Combined,Set3,NorthCarolina4
LS1,7,244,1,Draw1,C,1,0,0,0,244,1,Combined,Set3,NorthCarolina4
LS1,7,2446,1,Draw1,D,1,0,0,0,2446,1,Combined,Set3,NorthCarolina4
LS1,7,4468,3,Draw1,E,0,0,0,1,168,4,Combined,Set3,NorthCarolina4
LS1,7,244,1,Draw1,T,1,0,0,0,244,1,Combined,Set3,NorthCarolina4
LS1,6,2448,3,Draw1,A,1,0,0,1,2448,2,Combined,Set3,NorthCarolina4
LS1,6,244,2,Draw1,B,0,0,0,0,448,2,Combined,Set3,NorthCarolina4
LS1,6,244,1,Draw1,C,1,0,0,0,244,1,Combined,Set3,NorthCarolina4
LS1,6,2446,1,Draw1,D,1,0,0,0,2446,1,Combined,Set3,NorthCarolina4
LS1,6,4468,3,Draw1,E,0,0,0,1,168,4,Combined,Set3,NorthCarolina4
LS1,6,244,1,Draw1,T,1,0,0,0,244,1,Combined,Set3,NorthCarolina4
LS1,5,44668,1,Draw1,A,1,0,0,0,44668,1,Combined,Set3,NorthCarolina4
LS1,5,44668,1,Draw1,B,1,0,0,0,44668,1,Combined,Set3,NorthCarolina4
LS1,5,44,1,Draw1,C,1,0,0,0,44,1,Combined,Set3,NorthCarolina4
LS1,5,446,1,Draw1,D,1,0,0,0,446,1,Combined,Set3,NorthCarolina4
LS1,5,44668,2,Draw1,E,0,0,0,2,168,4,Combined,Set3,NorthCarolina4
LS1,5,448,1,Draw1,T,1,0,0,0,448,1,Combined,Set3,NorthCarolina4
LS1,7,0088,7,Draw1,A,1,0,0,3,0088,4,Combined,Set2,NorthCarolina4
LS1,7,244,2,Draw1,B,0,0,0,0,4488,2,Combined,Set2,NorthCarolina4
LS1,7,244,1,Draw1,C,1,0,0,0,244,1,Combined,Set2,NorthCarolina4
LS1,7,244,2,Draw1,D,0,0,0,0,448,2,Combined,Set2,NorthCarolina4
LS1,7,44688,3,Draw1,E,0,0,0,1,1688,4,Combined,Set2,NorthCarolina4
LS1,7,244,1,Draw1,T,1,0,0,0,244,1,Combined,Set2,NorthCarolina4
LS1,6,04488,3,Draw1,A,1,0,0,1,04488,2,Combined,Set2,NorthCarolina4
LS1,6,446688,1,Draw1,B,1,0,0,0,446688,1,Combined,Set2,NorthCarolina4
LS1,6,44,1,Draw1,C,1,0,0,0,44,1,Combined,Set2,NorthCarolina4
LS1,6,4468,1,Draw1,D,1,0,0,0,4468,1,Combined,Set2,NorthCarolina4
LS1,6,446688,2,Draw1,E,0,0,0,2,1688,4,Combined,Set2,NorthCarolina4
LS1,6,44,1,Draw1,T,1,0,0,0,44,1,Combined,Set2,NorthCarolina4
LS1,5,446688,1,Draw1,A,1,0,0,0,446688,1,Combined,Set2,NorthCarolina4
LS1,5,446688,1,Draw1,B,1,0,0,0,446688,1,Combined,Set2,NorthCarolina4
LS1,5,44,1,Draw1,C,1,0,0,0,44,1,Combined,Set2,NorthCarolina4
LS1,5,4468,1,Draw1,D,1,0,0,0,4468,1,Combined,Set2,NorthCarolina4
LS1,5,446688,2,Draw1,E,0,0,0,2,1688,4,Combined,Set2,NorthCarolina4
LS1,5,44,1,Draw1,T,1,0,0,0,44,1,Combined,Set2,NorthCarolina4
LS1,7,088,7,Draw1,A,1,0,0,3,088,4,Combined,Set1,NorthCarolina4
LS1,7,244,2,Draw1,B,0,0,0,0,4488,2,Combined,Set1,NorthCarolina4
LS1,7,244,1,Draw1,C,1,0,0,0,244,1,Combined,Set1,NorthCarolina4
LS1,7,244,2,Draw1,D,0,0,0,0,448,2,Combined,Set1,NorthCarolina4
LS1,7,44688,3,Draw1,E,0,0,0,1,1688,4,Combined,Set1,NorthCarolina4
LS1,7,244,1,Draw1,T,1,0,0,0,244,1,Combined,Set1,NorthCarolina4
LS1,6,24488,3,Draw1,A,1,0,0,1,24488,2,Combined,Set1,NorthCarolina4
LS1,6,244,2,Draw1,B,0,0,0,0,4488,2,Combined,Set1,NorthCarolina4
LS1,6,244,1,Draw1,C,1,0,0,0,244,1,Combined,Set1,NorthCarolina4
LS1,6,244,2,Draw1,D,0,0,0,0,448,2,Combined,Set1,NorthCarolina4
LS1,6,44688,3,Draw1,E,0,0,0,1,1688,4,Combined,Set1,NorthCarolina4
LS1,6,244,1,Draw1,T,1,0,0,0,244,1,Combined,Set1,NorthCarolina4
LS1,5,4488,3,Draw1,A,1,0,0,1,4488,2,Combined,Set1,NorthCarolina4
LS1,5,44,2,Draw1,B,0,0,0,0,4488,2,Combined,Set1,NorthCarolina4
LS1,5,44,1,Draw1,C,1,0,0,0,44,1,Combined,Set1,NorthCarolina4
LS1,5,448,1,Draw1,D,1,0,0,0,448,1,Combined,Set1,NorthCarolina4
LS1,5,4488,2,Draw1,E,0,0,0,1,488,3,Combined,Set1,NorthCarolina4
LS1,5,44,1,Draw1,T,1,0,0,0,44,1,Combined,Set1,NorthCarolina4
LS2,3,089,3,Draw4,A,0,2,0,1,1338,4,Midday,Set1,NorthCarolina4
LS2,3,4489,2,Draw4,B,0,0,0,2,1338,4,Midday,Set1,NorthCarolina4
LS2,3,449,2,Draw4,C,0,0,0,0,338,2,Midday,Set1,NorthCarolina4
LS2,3,449,2,Draw4,D,0,0,0,0,338,2,Midday,Set1,NorthCarolina4
LS2,3,468,4,Draw4,E,0,1,0,2,3346,6,Midday,Set1,NorthCarolina4
LS2,3,449,2,Draw4,T,0,2,0,0,338,2,Midday,Set1,NorthCarolina4
LS2,1,088,4,Draw6,A,0,2,0,2,33,6,Midday,Set1,NorthCarolina4
LS2,1,889,3,Draw6,B,0,0,0,3,33,6,Midday,Set1,NorthCarolina4
LS2,1,49,2,Draw6,C,0,0,0,0,3388,2,Midday,Set1,NorthCarolina4
LS2,1,8,3,Draw6,D,0,0,0,3,3,6,Midday,Set1,NorthCarolina4
LS2,1,188,4,Draw6,E,0,2,0,3,338,7,Midday,Set1,NorthCarolina4
LS2,1,49,2,Draw6,T,0,2,0,0,3388,2,Midday,Set1,NorthCarolina4
LS2,3,448,2,Draw4,A,0,0,0,0,4468,2,Evening,Set1,NorthCarolina4
LS2,3,448,2,Draw4,B,0,0,0,0,6,2,Evening,Set1,NorthCarolina4
LS2,3,447,1,Draw4,C,1,0,0,0,447,1,Evening,Set1,NorthCarolina4
LS2,3,447,1,Draw4,D,1,0,0,0,447,1,Evening,Set1,NorthCarolina4
LS2,3,3448,2,Draw4,E,0,0,0,1,458,3,Evening,Set1,NorthCarolina4
LS2,3,447,1,Draw4,T,1,0,0,0,447,1,Evening,Set1,NorthCarolina4
LS2,1,088,4,Draw6,A,0,0,0,0,4488,4,Evening,Set1,NorthCarolina4
LS2,1,44,2,Draw6,B,0,0,0,0,0,2,Evening,Set1,NorthCarolina4
LS2,1,447,1,Draw6,C,1,0,0,0,447,1,Evening,Set1,NorthCarolina4
LS2,1,448,2,Draw6,D,0,0,0,0,4,2,Evening,Set1,NorthCarolina4
LS2,1,448,2,Draw6,E,0,0,0,0,04,2,Evening,Set1,NorthCarolina4
LS2,1,447,1,Draw6,T,1,0,0,0,447,1,Evening,Set1,NorthCarolina4
LS2,3,0488,5,Draw4,A,1,0,0,2,0488,3,Combined,Set1,NorthCarolina4
LS2,3,49,2,Draw4,B,0,0,0,0,4889,2,Combined,Set1,NorthCarolina4
LS2,3,49,1,Draw4,C,1,0,0,0,49,1,Combined,Set1,NorthCarolina4
LS2,3,489,1,Draw4,D,1,0,0,0,489,1,Combined,Set1,NorthCarolina4
LS2,3,489,3,Draw4,E,0,0,0,0,048,3,Combined,Set1,NorthCarolina4
LS2,3,49,1,Draw4,T,1,0,0,0,49,1,Combined,Set1,NorthCarolina4
LS2,1,0088,7,Draw6,A,1,0,0,3,0088,4,Combined,Set1,NorthCarolina4
LS2,1,49,3,Draw6,B,1,0,0,1,49,2,Combined,Set1,NorthCarolina4
LS2,1,49,3,Draw6,C,1,0,0,1,49,2,Combined,Set1,NorthCarolina4
LS2,1,49,3,Draw6,D,0,0,0,0,,3,Combined,Set1,NorthCarolina4
LS2,1,49,3,Draw6,E,0,0,0,0,4,3,Combined,Set1,NorthCarolina4
LS2,1,49,3,Draw6,T,1,0,0,1,49,2,Combined,Set1,NorthCarolina4
