date,state,section,overlap,stable_cols_count,stable_cols,consensus_col1,consensus_col2,cross_section_echo,hot_count,superhot_count,mask_drop,mirror_supported,double_hits,confidence_score,tier,flags,top_tokens,recommended_tokens,top_straights,section_prior,state_prior,why,source
,Indiana4,Evening,2,2,"[2,1]",false,false,0,8,12,21,true,440,15.41,B,[],"[""V3x3_4x1_5x1"",""V3x3_5x1""]","[""V3x3_4x1_5x1"",""V3x3_5x1""]","[""240"",""548"",""024""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.889*0.80->0.71; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Indiana4,Combined,4,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,290,24.897,A,[],"[""V1x1_3x1_5x1"",""V1x4_3x2_5x2"",""V1x4_3x1_5x1"",""V1x2_3x1_5x1""]","[""V1x1_3x1_5x1"",""V1x2_3x1_5x1"",""V1x4_3x1_5x1""]","[""240"",""024"",""590""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Michigan4,Midday,3,3,"[3,2,1]",false,false,0,8,12,17,true,312,18.826,B+,[],"[""V3x3_5x1"",""V3x3"",""V3x2_1x1""]","[""V3x2_1x1"",""V3x3"",""V3x3_5x1""]","[""792"",""240"",""407""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Evening,2,3,"[3,2,1]",false,false,0,8,12,14,true,299,17.83,B,[],"[""V1x1_3x1_5x1"",""V3x2_1x1_5x1""]","[""V3x2_1x1_5x1"",""V1x1_3x1_5x1""]","[""792"",""240"",""407""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.250*0.80->0.20; mirror=1.000*0.60->0.60; doubles=0.729*0.40->0.29; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Combined,2,2,"[2,1]",false,false,0,8,12,13,true,264,16.443,B,[],"[""V1x1_3x1_4x1"",""V1x2_3x1""]","[""V1x1_3x1_4x1"",""V1x2_3x1""]","[""792"",""240"",""407""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewJersey4,Midday,2,4,"[4,3,2,1]",false,false,0,8,12,16,true,502,19.829,B,[],"[""V2x2_1x1_4x1"",""V2x2_1x1""]","[""V2x2_1x1"",""V2x2_1x1_4x1""]","[""867"",""687"",""586""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Evening,0,0,[],false,false,0,8,12,20,true,463,5.74,Z,"[""zero_overlap""]",[],[],"[""867"",""687"",""186""]",1.0,1.0,hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.350*0.40->0.14; vt_only=2.000*1.00->2.00; straight_lane=1.500*0.80->1.20; section_prior=1.00,validation_report.json
,NewJersey4,Combined,2,3,"[3,2,1]",false,false,0,8,12,17,true,442,20.169,B,[],"[""V2x1_3x1_4x1"",""V2x2_4x2_3x1""]","[""V2x1_3x1_4x1"",""V2x2_4x2_3x1""]","[""867"",""687"",""586""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.250*0.80->0.20; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewYork4,Midday,1,2,"[2,1]",false,false,0,8,12,12,true,576,19.253,C,[],"[""V2x2_4x1_5x1""]","[""V2x2_4x1_5x1""]","[""934"",""347"",""943""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Evening,1,2,"[2,1]",false,false,0,8,12,17,true,537,19.753,C,[],"[""V3x2_1x1_5x1""]","[""V3x2_1x1_5x1""]","[""934"",""347"",""943""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.250*0.40->0.10; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Combined,2,4,"[4,3,2,1]",false,false,0,8,12,15,true,524,22.895,B,[],"[""V5x4_2x1"",""V5x4_2x1_4x1""]","[""V5x4_2x1"",""V5x4_2x1_4x1""]","[""934"",""347"",""943""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.600*0.80->0.48; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NorthCarolina4,Midday,1,1,[1],false,false,0,8,12,14,true,495,15.315,C,[],"[""V1x1_2x1_4x1""]","[""V1x1_2x1_4x1""]","[""624"",""386"",""683""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.953*0.40->0.38; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Evening,2,3,"[3,2,1]",false,false,0,8,12,9,true,454,17.339,B,[],"[""V1x2_2x1_5x1"",""V2x3_1x2_5x1""]","[""V1x2_2x1_5x1"",""V2x3_1x2_5x1""]","[""624"",""386"",""683""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Combined,4,5,"[5,4,3,2,1]",false,false,0,8,12,10,true,497,25.541,A,[],"[""V2x4_4x3_5x2"",""V4x3_2x2_5x2"",""V4x3_2x2_5x1"",""V2x2_4x2_5x1""]","[""V2x2_4x2_5x1"",""V2x4_4x3_5x2"",""V4x3_2x2_5x1""]","[""624"",""386"",""683""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.200*0.80->0.16; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Ohio4,Midday,2,2,"[2,1]",false,false,1,8,12,13,true,528,16.459,B,[],"[""V1x1_4x1_5x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V1x1_4x1_5x1""]","[""590"",""059"",""095""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Ohio4,Evening,3,3,"[3,2,1]",false,false,1,8,12,16,true,687,20.986,B+,[],"[""V1x2_4x2_5x2"",""V1x2_4x1"",""V1x3""]","[""V1x2_4x1"",""V1x3"",""V1x2_4x2_5x2""]","[""590"",""059"",""095""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Ohio4,Combined,2,2,"[3,2]",false,false,1,8,12,16,true,649,18.104,B,[],"[""V1x1_2x1_4x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V1x1_2x1_4x1""]","[""590"",""059"",""095""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=3.600*1.90->6.84; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.761*0.40->0.30; recency_lane=1.000*1.50->1.50; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,OntarioCanada4,Midday,4,5,"[5,4,3,2,1]",false,false,0,8,12,18,true,377,22.849,A,[],"[""V5x2_2x1_3x1"",""V3x4_5x3_2x1"",""V3x3_5x2_2x1"",""V5x2_1x1""]","[""V3x3_5x2_2x1"",""V3x4_5x3_2x1"",""V5x2_1x1""]","[""934"",""943"",""590""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Evening,2,2,"[2,1]",false,false,0,8,12,16,true,317,14.299,B,[],"[""V3x2_1x1_5x1"",""V3x2_5x1""]","[""V3x2_1x1_5x1"",""V3x2_5x1""]","[""934"",""943"",""590""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,18,true,320,23.617,B+,[],"[""V1x3_5x1"",""V1x3_5x2_4x1"",""V1x2_5x1""]","[""V1x2_5x1"",""V1x3_5x1"",""V1x3_5x2_4x1""]","[""934"",""943"",""590""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.050*0.40->0.02; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Pennsylvania4,Midday,2,3,"[3,2,1]",false,false,0,8,12,14,true,376,17.889,B,[],"[""V3x3_4x1_5x1"",""V3x2_4x1_5x1""]","[""V3x2_4x1_5x1"",""V3x3_4x1_5x1""]","[""287"",""832"",""238""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; doubles=0.375*0.40->0.15; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Evening,3,3,"[3,2,1]",false,false,2,8,12,17,true,396,22.986,B+,[],"[""V4x2_1x1_3x1"",""V4x2_1x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V4x2_1x1"",""V4x2_1x1_3x1""]","[""287"",""832"",""238""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; echo=2.000*2.00->4.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Pennsylvania4,Combined,4,5,"[5,4,3,2,1]",false,false,2,8,12,11,true,364,29.681,A,[],"[""V4x2_1x1"",""V4x3_3x2_1x1"",""V3x2_4x2_1x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V4x2_1x1"",""V3x2_4x2_1x1""]","[""287"",""832"",""238""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; echo=2.000*2.00->4.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,SouthCarolina4,Midday,1,2,"[2,1]",false,false,0,8,12,19,true,505,20.053,C,[],"[""V2x2_4x2_1x1""]","[""V2x2_4x2_1x1""]","[""534"",""153"",""541""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Evening,4,4,"[4,3,2,1]",false,false,0,8,12,16,true,390,20.535,A,[],"[""V5x3_4x2_1x1"",""V5x3_4x2"",""V4x2_5x2"",""V1x1_4x1_5x1""]","[""V1x1_4x1_5x1"",""V4x2_5x2"",""V5x3_4x2""]","[""534"",""153"",""345""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.571*0.80->0.46; mirror=1.000*0.60->0.60; doubles=0.347*0.40->0.14; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Combined,2,2,"[2,1]",false,false,0,8,12,12,true,329,16.443,B,[],"[""V1x1_3x1_4x1"",""V1x3""]","[""V1x1_3x1_4x1"",""V1x3""]","[""534"",""345"",""024""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Virginia4,Midday,3,3,"[3,2,1]",false,false,0,8,12,14,true,632,18.055,B+,[],"[""V1x3_3x2_5x2"",""V1x3_3x2_5x1"",""V1x3_3x1""]","[""V1x3_3x1"",""V1x3_3x2_5x1"",""V1x3_3x2_5x2""]","[""540"",""504"",""045""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.400*0.80->0.32; mirror=1.000*0.60->0.60; doubles=0.273*0.40->0.11; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Evening,5,6,"[6,5,4,3,2,1]",false,false,0,8,12,12,true,611,23.162,A,[],"[""V1x2_2x2"",""V2x4_1x2_5x2"",""V2x3_1x2_5x1"",""V1x2_2x1"",""V1x3""]","[""V1x3"",""V1x2_2x1"",""V1x2_2x2""]","[""540"",""504"",""045""]",1.0,1.0,overlap=1.792*1.00->1.79; stable=8.700*1.90->16.53; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Combined,2,3,"[3,2,1]",false,false,0,8,12,17,true,688,21.319,B,[],"[""V1x2_5x1"",""V1x2_5x2_4x1""]","[""V1x2_5x1"",""V1x2_5x2_4x1""]","[""540"",""504"",""045""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
