section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw5,1,01168,boxed,24.5,"R2,R6,R8",True,True,False,False,False,False,False,True,False,2,2,0,2,01186,2,8,True,6,2,1,0.0,3,0,0,4,1,3.0,2,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat2|vstr2|mirror|hot2|dom_last|perm2|hidden3v|draw_chain3,01168,135,565,135,False,False,True
Combined,Set1,Draw5,1,0168,boxed,22.5,"R2,R6,R8",True,True,False,False,False,False,False,True,False,2,2,0,3,0186,2,8,True,6,3,1,0.0,3,0,0,4,1,3.0,1,0.5,0,0,0,1,1,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|hot2|dom_last|perm2|hidden3v,0168,135,565,135,False,False,True
Combined,Set1,Draw6,1,011668,boxed,22.5,"R2,R6,R8",True,True,False,False,False,False,False,True,False,1,2,0,2,011866,2,8,True,6,2,1,0.0,3,0,0,2,1,3.0,3,0.5,0,0,1,1,2,0,False,boxed|cov3|hp_repeat2|vstr2|mirror|hot1|dom_last|perm2|hidden3v|draw_chain2,011668,135,565,135,False,False,True
Midday,Set3,Draw1,2,5568,boxed,22.5,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4,0,4,5586,1,8,True,8,4,3,0.0,1,0,0,1,0,0.0,1,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat4|hot1|perm4|hidden3v|set_chain3,5568,135,565,135,False,False,True
Midday,Set1,Draw6,1,01168,boxed,22.5,"R2,R6,R8",True,True,False,False,False,False,False,True,False,1,2,0,2,01186,2,8,True,6,2,1,0.0,3,0,0,2,1,3.0,2,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat2|vstr2|mirror|hot1|dom_last|perm2|hidden3v|draw_chain3,01168,135,565,135,False,False,True
Midday,Set3,Draw1,2,568,boxed,21.5,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,4,0,4,586,1,8,True,8,4,3,0.0,1,0,0,1,0,0.0,0,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat4|hot1|perm4|hidden3v|set_chain3,568,135,565,135,False,False,True
Midday,Set1,Draw4,1,556,straight,20.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,556,1,2,True,2,3,0,0.0,3,0,0,4,0,0.0,0,0.5,2,4,1,3,2,1,True,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,556,556,565,135,True,True,True
Midday,Set1,Draw4,1,5568,straight,20.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,5568,1,8,True,2,3,0,0.0,3,0,0,4,0,0.0,1,0.5,2,4,1,3,2,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2,5568,135,565,135,False,False,True
Midday,Set1,Draw5,1,0118,boxed,20.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,3,0118,2,8,True,6,3,1,0.0,3,0,0,4,0,0.0,1,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|draw_chain3,0118,135,565,135,False,False,True
Midday,Set1,Draw4,1,568,straight,19.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,568,1,8,True,2,3,0,0.0,3,0,0,4,0,0.0,0,0.5,2,4,1,3,2,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2,568,135,565,135,False,False,True
Midday,Set1,Draw5,2,01168,boxed,19.5,"R2,R6,R8",True,True,False,False,False,False,False,False,False,2,2,0,2,01186,2,8,True,6,2,1,0.0,3,0,0,2,1,0.0,2,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat2|vstr2|mirror|hot2|perm2|hidden3v|draw_chain3,01168,135,565,135,False,False,True
Midday,Set1,Draw5,1,0115568,straight,19.5,R6,True,False,False,False,False,False,False,False,False,2,1,0,2,6811055,1,8,True,2,2,0,0.0,3,0,0,4,1,0.0,4,0.5,2,0,1,1,2,0,False,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,0115568,135,565,135,False,False,True
Combined,Set1,Draw5,1,018,boxed,18.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,3,018,2,8,True,6,3,1,0.0,3,0,0,4,0,0.0,0,0.5,0,0,1,1,2,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|draw_chain2,018,135,565,135,False,False,True
Combined,Set1,Draw6,1,01168,boxed,18.5,"R2,R6,R8",True,True,False,False,False,False,False,False,False,1,2,0,2,01186,2,8,True,6,2,1,0.0,3,0,0,2,1,0.0,2,0.5,0,0,1,1,2,0,False,boxed|cov3|hp_repeat2|vstr2|mirror|hot1|perm2|hidden3v|draw_chain2,01168,135,565,135,False,False,True
Midday,Set3,Draw1,3,556,straight,18.5,R4,False,False,False,False,False,False,False,False,False,1,1,0,5,556,1,2,True,2,5,0,0.0,3,0,0,1,0,0.0,0,0.5,2,4,0,3,1,1,True,straight|cov1|hp_repeat5|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3,556,556,565,135,True,True,True
Midday,Set2,Draw1,4,35568,boxed,18.5,"R4,R6",True,False,False,False,False,False,False,False,False,1,2,0,4,55683,1,8,True,4,4,1,0.0,1,0,0,1,1,0.0,2,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat4|mirror|hot1|perm2|hidden3v|set_chain3,35568,135,565,135,False,False,True
Midday,Set2,Draw1,3,556,straight,18.5,R4,False,False,False,False,False,False,False,False,False,1,1,0,5,556,1,2,True,2,5,0,0.0,3,0,0,1,0,0.0,0,0.5,2,4,0,3,1,1,True,straight|cov1|hp_repeat5|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3,556,556,565,135,True,True,True
Midday,Set2,Draw1,3,35568,boxed,18.5,"R4,R6",True,False,False,False,False,False,False,False,False,1,2,0,4,55683,1,8,True,4,4,1,0.0,1,0,0,1,1,0.0,2,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat4|mirror|hot1|perm2|hidden3v|set_chain3,35568,135,565,135,False,False,True
Midday,Set2,Draw1,3,3568,straight,18.5,R4,True,False,False,False,False,False,False,False,False,1,1,0,4,5683,1,8,True,2,4,0,0.0,3,0,0,1,1,0.0,1,0.5,2,4,0,3,1,0,False,straight|cov1|hp_repeat4|mirror|hot1|hidden3v|vtrac_straight|set_chain3,3568,135,565,135,False,False,True
Midday,Set1,Draw4,2,556,straight,18.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,556,1,2,True,2,3,0,0.0,3,0,0,2,0,0.0,0,0.5,2,4,1,3,2,1,True,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,556,556,565,135,True,True,True
Midday,Set1,Draw4,2,5568,straight,18.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,5568,1,8,True,2,3,0,0.0,3,0,0,2,0,0.0,1,0.5,2,4,1,3,2,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2,5568,135,565,135,False,False,True
Midday,Set1,Draw4,1,115568,straight,18.5,R6,True,False,False,False,False,False,False,False,False,2,1,0,3,681155,1,8,True,2,3,0,0.0,3,0,0,4,1,0.0,3,0.5,2,0,0,1,1,0,False,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight,115568,135,565,135,False,False,True
Midday,Set1,Draw5,2,0118,boxed,18.5,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,3,0118,2,8,True,6,3,1,0.0,3,0,0,2,0,0.0,1,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|draw_chain3,0118,135,565,135,False,False,True
Midday,Set1,Draw5,1,05568,straight,18.5,R4,True,False,False,False,False,False,False,False,False,2,1,0,3,55068,1,8,True,2,3,0,0.0,3,0,0,4,1,0.0,2,0.5,2,0,1,1,2,0,False,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,05568,135,565,135,False,False,True
Midday,Set1,Draw5,1,011568,straight,18.5,R6,True,False,False,False,False,False,False,False,False,2,1,0,2,681105,1,8,True,2,2,0,0.0,3,0,0,4,1,0.0,3,0.5,2,0,1,1,2,0,False,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,011568,135,565,135,False,False,True
Midday,Set1,Draw5,1,011558,straight,18.5,R6,True,False,False,False,False,False,False,False,False,2,1,0,2,811055,1,8,True,2,2,0,0.0,3,0,0,4,1,0.0,3,0.5,2,0,1,1,2,0,False,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,011558,135,565,135,False,False,True
