Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,268,030,770,438,800,799,902
Set3,Draw1,R2,99441133877,9944113877,99441138,99411*,99411*,411*,411*
Set3,Draw1,R4,99833447711,9983447711,99834411,99411*,99411*,411*,411*
Set3,Draw1,R6,81177993344,8117799344,81199344,11994*,11994*,114*,114*
Set3,Draw1,R8,77119983344,7711998344,11998344,11994*,11994*,114*,114*
Set2,Draw1,draw_data,030,770,438,800,799,902,261
Set2,Draw1,R2,5992441138677,59924411386,59924116,59924116*,524116*,54116*,541*
Set2,Draw1,R4,2599683447711,25996834411,25996411,25996411*,256411*,56411*,541*
Set2,Draw1,R6,6811775993244,68115993244,61159924,61159924*,611524*,61154*,154*
Set2,Draw1,R8,7711998362445,11998362445,11996245,11996245*,116245*,11645*,145*
Set1,Draw1,draw_data,770,438,800,799,902,261,397
Set1,Draw1,R2,559924411386,559924116,559924116*,5524116*,554116**,5541**,5541**
Set1,Draw1,R4,255996834411,255996411,255996411*,2556411*,556411**,5541**,5541**
Set1,Draw1,R6,681155993244,611559924,611559924*,6115524*,611554**,1554**,1554**
Set1,Draw1,R8,119983624455,119962455,119962455*,1162455*,116455**,1455**,1455**
Set1,Draw2,draw_data,N/A,438,800,799,902,261,397
Set1,Draw2,R2,N/A,559922411866,55992241166,552241166*,55241166*,55416**,55416**
Set1,Draw2,R4,N/A,225599668411,22559966411,225566411*,25566411*,55641**,55641**
Set1,Draw2,R6,N/A,668115599224,66115599224,661155224*,66115524*,61554**,61554**
Set1,Draw2,R8,N/A,119986622455,11996622455,116622455*,11662455*,16455**,16455**
Set1,Draw3,draw_data,N/A,N/A,800,799,902,261,397
Set1,Draw3,R2,N/A,N/A,559922411366,5522411366,552411366*,554136**,55416**
Set1,Draw3,R4,N/A,N/A,225599663411,2255663411,255663411*,556341**,55641**
Set1,Draw3,R6,N/A,N/A,661155993224,6611553224,661155324*,615534**,61554**
Set1,Draw3,R8,N/A,N/A,119936622455,1136622455,113662455*,136455**,16455**
Set1,Draw4,draw_data,N/A,N/A,N/A,799,902,261,397
Set1,Draw4,R2,N/A,N/A,N/A,55224113667,5524113667,5541367**,55416**
Set1,Draw4,R4,N/A,N/A,N/A,22556634711,2556634711,5563471**,55641**
Set1,Draw4,R6,N/A,N/A,N/A,66117553224,6611755324,6175534**,61554**
Set1,Draw4,R8,N/A,N/A,N/A,71136622455,7113662455,7136455**,16455**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,902,261,397
Set1,Draw5,R2,N/A,N/A,N/A,N/A,5524411338667,5544133867**,55441386**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,2556683344711,5568334471**,55683441**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,6681175533244,6817553344**,68155344**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,7118336624455,7183364455**,18364455**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,261,397
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,554401338867,5544013886*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,550688334471,5506883441*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,688170553344,6881055344*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,701883364455,0188364455*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,397
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,55440138867
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,55068834471
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68817055344
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70188364455
