section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why,family_id,is_exact_straight
Combined,Set1,Draw4,2,339,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,3.0,933,3.0,straight|cov3|span3|vstr2|vstr3|hot2,33,False
Combined,Set1,Draw5,1,668,boxed,19.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,866,2.0,boxed|cov4|span3|vstr2|hot2|perm2,18,False
Combined,Set1,Draw5,2,339,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,1.0,0.0,2.0,933,3.0,straight|cov3|span2|vstr2|vstr3|hot2,33,False
Combined,Set1,Draw4,1,366,boxed,18.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|hot2|perm2,18,False
Combined,Set1,Draw5,2,668,boxed,17.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,866,2.0,boxed|cov4|span3|vstr2|hot2|perm2,18,False
Combined,Set1,Draw5,1,366,boxed,17.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|hot2|perm2,18,False
Combined,Set3,Draw1,4,366,boxed,16.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,5.0,366,2.0,boxed|cov3|span5|vstr2|hot1|perm2,18,False
Combined,Set3,Draw1,3,366,boxed,16.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,5.0,366,2.0,boxed|cov3|span5|vstr2|hot1|perm2,18,False
Combined,Set1,Draw6,1,1668,boxed,16.0,"R2,R6,R8",True,True,False,False,False,False,False,False,False,1,2.0,0.0,2.0,1866,2.0,boxed|cov3|span2|vstr2|mirror|hot1|perm2,18,False
Combined,Set1,Draw6,1,668,boxed,16.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,2.0,866,2.0,boxed|cov4|span2|vstr2|hot1|perm2,18,False
Combined,Set1,Draw4,2,366,boxed,16.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|hot2|perm2,18,False
Combined,Set3,Draw1,6,366,boxed,15.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,5.0,366,2.0,boxed|cov3|span5|vstr2|perm2,18,False
Combined,Set3,Draw1,5,366,boxed,15.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,5.0,366,2.0,boxed|cov3|span5|vstr2|perm2,18,False
Combined,Set2,Draw1,4,366,boxed,15.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|hot1|perm2,18,False
Combined,Set1,Draw5,3,668,boxed,15.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,3.0,866,2.0,boxed|cov4|span3|vstr2|perm2,18,False
Combined,Set1,Draw6,1,168,boxed,15.0,"R2,R6,R8",True,True,False,False,False,False,False,False,False,1,2.0,0.0,2.0,186,2.0,boxed|cov3|span2|vstr2|mirror|hot1|perm2,18,False
Combined,Set1,Draw5,2,366,boxed,15.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|hot2|perm2,18,False
Combined,Set2,Draw1,6,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|perm2,18,False
Combined,Set2,Draw1,5,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|perm2,18,False
Combined,Set1,Draw1,5,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|hot1|perm2,18,False
Combined,Set1,Draw6,2,668,boxed,14.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,866,2.0,boxed|cov4|span2|vstr2|perm2,18,False
Combined,Set1,Draw4,4,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|perm2,18,False
Combined,Set1,Draw4,3,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,4.0,366,2.0,boxed|cov3|span4|vstr2|perm2,18,False
Combined,Set1,Draw6,1,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|hot1|perm2,18,False
Combined,Set1,Draw3,3,366,boxed,14.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|hot1|perm2,18,False
Combined,Set1,Draw1,7,366,boxed,13.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|perm2,18,False
Combined,Set1,Draw1,6,366,boxed,13.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|perm2,18,False
Combined,Set1,Draw1,5,339,straight,13.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1.0,0.0,3.0,933,2.0,straight|cov2|span3|vstr2|hot1,33,False
Combined,Set1,Draw4,4,668,boxed,13.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,866,2.0,boxed|cov4|vstr2|perm2,18,False
Combined,Set1,Draw3,4,366,boxed,13.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,3.0,366,2.0,boxed|cov3|span3|vstr2|perm2,18,False
Combined,Set1,Draw7,1,668,boxed,13.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,1.0,866,2.0,boxed|cov4|vstr2|perm2,18,False
Combined,Set1,Draw1,7,3399,straight,12.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,2.0,9933,2.0,straight|cov2|span2|vstr2,33,False
Combined,Set1,Draw1,7,339,straight,12.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,3.0,933,2.0,straight|cov2|span3|vstr2,33,False
Combined,Set1,Draw1,6,3399,straight,12.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,2.0,9933,2.0,straight|cov2|span2|vstr2,33,False
Combined,Set1,Draw1,6,339,straight,12.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,3.0,933,2.0,straight|cov2|span3|vstr2,33,False
Combined,Set1,Draw2,6,366,boxed,12.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|perm2,18,False
Combined,Set1,Draw2,5,366,boxed,12.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|perm2,18,False
Combined,Set1,Draw4,4,339,straight,12.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,3.0,933,2.0,straight|cov2|span3|vstr2,33,False
Combined,Set1,Draw4,3,339,straight,12.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,3.0,933,2.0,straight|cov2|span3|vstr2,33,False
Combined,Set1,Draw6,2,366,boxed,12.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|perm2,18,False
Combined,Set1,Draw1,7,366,boxed,12.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|perm2,18,False
Combined,Set1,Draw1,6,366,boxed,12.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|perm2,18,False
Combined,Set1,Draw4,3,366,boxed,12.0,"R2,R4,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,2.0,366,2.0,boxed|cov3|span2|vstr2|perm2,18,False
