section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw5,1,147,straight,15.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,471,1,22,False,2,3,0,0.0,3,0,0,4,0,0.0,0,0.0,2,0,1,1,2,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain2,147,679,976,199,False,False,True
Evening,Set1,Draw1,5,199,straight,15.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,199,1,25,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat4|hot1|double_mirror|draw_chain5,199,199,976,199,True,True,True
Evening,Set1,Draw1,4,199,straight,15.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,199,1,25,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat4|hot1|double_mirror|draw_chain5,199,199,976,199,True,True,True
Evening,Set3,Draw1,7,446,straight,14.0,"R4,R8",False,True,False,False,False,False,False,False,False,0,1,0,2,644,2,25,False,4,2,0,0.0,5,0,0,0,0,0.0,0,0.0,0,2,0,2,1,1,True,straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain2,446,199,976,199,False,False,True
Evening,Set3,Draw1,6,446,straight,14.0,"R4,R8",False,True,False,False,False,False,False,False,False,0,1,0,2,644,2,25,False,4,2,0,0.0,5,0,0,0,0,0.0,0,0.0,0,2,0,2,1,1,True,straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain2,446,199,976,199,False,False,True
Evening,Set1,Draw1,7,199,straight,14.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,199,1,25,False,2,4,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat4|double_mirror|draw_chain5,199,199,976,199,True,True,True
Evening,Set1,Draw1,6,199,straight,14.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,199,1,25,False,2,4,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat4|double_mirror|draw_chain5,199,199,976,199,True,True,True
Evening,Set1,Draw2,4,199,straight,14.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,3,199,1,25,False,2,3,0,0.0,3,0,0,1,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat3|hot1|double_mirror|draw_chain5,199,199,976,199,True,True,True
Combined,Set3,Draw1,7,199,straight,13.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,3,199,1,25,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov1|hp_repeat3|double_mirror|set_chain3,199,199,976,199,True,True,True
Combined,Set3,Draw1,6,199,straight,13.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,3,199,1,25,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov1|hp_repeat3|double_mirror|set_chain3,199,199,976,199,True,True,True
Combined,Set3,Draw1,5,199,straight,13.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,3,199,1,25,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov1|hp_repeat3|double_mirror|set_chain3,199,199,976,199,True,True,True
Combined,Set1,Draw5,2,147,straight,13.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,471,1,22,False,2,3,0,0.0,3,0,0,2,0,0.0,0,0.0,2,0,1,1,2,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain2,147,679,976,199,False,False,True
Combined,Set1,Draw6,1,11244,straight,13.0,R2,False,False,False,False,False,False,False,False,False,1,1,0,2,24411,1,22,False,2,2,0,0.0,3,0,0,2,0,0.0,2,0.0,2,0,0,1,1,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight,11244,679,976,199,False,False,True
Combined,Set1,Draw6,1,11447,straight,13.0,R4,False,False,False,False,False,False,False,False,False,1,1,0,2,44711,1,22,False,2,2,0,0.0,3,0,0,2,0,0.0,2,0.0,2,0,0,1,1,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight,11447,679,976,199,False,False,True
Evening,Set1,Draw2,6,199,straight,13.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,3,199,1,25,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat3|double_mirror|draw_chain5,199,199,976,199,True,True,True
Evening,Set1,Draw2,5,199,straight,13.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,3,199,1,25,False,2,3,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,4,1,5,1,True,straight|cov1|hp_repeat3|double_mirror|draw_chain5,199,199,976,199,True,True,True
Evening,Set1,Draw5,3,199,straight,13.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,1,199,1,25,False,2,1,0,0.0,3,0,0,0,0,0.0,0,0.0,2,0,4,1,5,1,True,straight|cov1|double_mirror|vtrac_straight|draw_chain5,199,199,976,199,True,True,True
Midday,Set1,Draw2,4,199,straight,12.5,R8,False,False,False,False,False,False,False,False,False,1,1,0,3,199,1,25,True,2,3,0,0.0,3,0,0,1,0,0.0,0,0.5,0,0,2,1,3,1,True,straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|draw_chain3,199,199,976,199,True,True,True
Combined,Set2,Draw1,7,199,straight,12.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,2,199,1,25,False,2,2,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov1|hp_repeat2|double_mirror|set_chain3,199,199,976,199,True,True,True
Combined,Set2,Draw1,6,199,straight,12.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,2,199,1,25,False,2,2,0,0.0,3,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov1|hp_repeat2|double_mirror|set_chain3,199,199,976,199,True,True,True
Combined,Set1,Draw6,1,1244,straight,12.0,R2,False,False,False,False,False,False,False,False,False,1,1,0,2,2441,1,22,False,2,2,0,0.0,3,0,0,2,0,0.0,1,0.0,2,0,0,1,1,0,False,straight|cov1|hp_repeat2|hot1|vtrac_straight,1244,679,976,199,False,False,True
Combined,Set1,Draw6,1,144,straight,12.0,R2,False,False,False,False,False,False,False,False,False,1,1,0,2,441,1,25,False,2,2,0,0.0,3,0,0,2,0,0.0,0,0.0,2,0,0,1,1,1,True,straight|cov1|hp_repeat2|hot1|double_mirror|vtrac_straight,144,199,976,199,False,False,True
