Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,DRAW_DATA,778,017,355,174,002,746,056
Set3,Draw1,R2,522440013386,5224403386,22440386,2240386*,24386*,238*,238*
Set3,Draw1,R4,225006833441,2250683344,22068344,2206834*,26834*,283*,283*
Set3,Draw1,R6,681005332244,6805332244,68032244,6803224*,68324*,832*,832*
Set3,Draw1,R8,001833622445,0833622445,08362244,0836224*,83624*,832*,832*
Set2,Draw1,DRAW_DATA,017,355,174,002,746,056,687
Set2,Draw1,R2,5592244013386,9224401386,92240386,924386*,9238*,9238*,923*
Set2,Draw1,R4,2255906833441,2290683441,22906834,296834*,2983*,2983*,293*
Set2,Draw1,R6,6810559332244,6810932244,68093224,689324*,8932*,8932*,932*
Set2,Draw1,R8,0198336224455,0198362244,09836224,983624*,9832*,9832*,932*
Set1,Draw1,DRAW_DATA,355,174,002,746,056,687,833
Set1,Draw1,R2,992244013866,9922403866,99243866*,992386*,99238**,9923**,992**
Set1,Draw1,R4,229906683441,2299066834,29966834*,299683*,29983**,2993**,299**
Set1,Draw1,R6,668109932244,6680993224,66899324*,689932*,89932**,9932**,992**
Set1,Draw1,R8,019983662244,0998366224,99836624*,998362*,99832**,9932**,992**
Set1,Draw2,R2,N/A,99224038866,992438866,9923886*,992388*,99238**,992**
Set1,Draw2,R4,N/A,22990668834,299668834,2996883*,299883*,29983**,299**
Set1,Draw2,R6,N/A,66880993224,668899324,6889932*,889932*,89932**,992**
Set1,Draw2,R8,N/A,09988366224,998836624,9988362*,998832*,99832**,992**
Set1,Draw3,R2,N/A,N/A,99241388667,99213886,9921388*,992138**,9921**
Set1,Draw3,R4,N/A,N/A,29966883471,29968831,2998831*,299831**,2991**
Set1,Draw3,R6,N/A,N/A,66881799324,68819932,8819932*,819932**,1992**
Set1,Draw3,R8,N/A,N/A,71998836624,19988362,1998832*,199832**,1992**
Set1,Draw4,R2,N/A,N/A,N/A,55992133886,599213388,59921338**,59921**
Set1,Draw4,R4,N/A,N/A,N/A,25599688331,259988331,25998331**,25991**
Set1,Draw4,R6,N/A,N/A,N/A,68815599332,881599332,81599332**,15992**
Set1,Draw4,R8,N/A,N/A,N/A,19988336255,199883325,19983325**,19925**
Set1,Draw5,R2,N/A,N/A,N/A,N/A,599241133887,5992411338**,5992411**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,259988334711,2599833411**,2599411**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,881175993324,8115993324**,1159924**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,711998833245,1199833245**,1199245**
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,599224011338,599224011*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,225990833411,225990411*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,811059933224,110599224*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,011998332245,011992245*
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59922440117
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,22599044711
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,11705992244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70119922445
