best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
994,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5116645498437119,1,1.0,own,1,26.077143,0.9994284385983162,26.077143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
994,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.4866698262617676,1,1.0,combined,2,21.777143,0.9980064734636754,21.777143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
994,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.47418962903099204,0,1.0,combined,3,15.127143,0.9876983592848,15.127143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.4991666674382707,0,1.0,own,4,15.077143,0.9885821584459533,15.077143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
992,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5539557547196071,0,1.0,combined,5,13.897143,0.9809638689466235,13.897143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
922,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5531319780689512,0,1.0,combined,6,13.220476,0.9776240933580065,13.220476,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
594,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",459,0.5998883688639983,0,1.0,combined,7,12.887143,0.9599285819327407,12.887143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
594,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",459,0.623633628298226,0,1.0,own,8,11.087143,0.9599285819327407,11.087143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
940,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.48750260351578967,0,1.0,combined,9,10.897143,0.9773644841978153,10.897143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
940,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.5124973964842103,0,1.0,own,10,10.697143,0.9664187038263723,10.697143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
992,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5785116791685817,0,1.0,own,11,10.497143,0.9581227995037556,10.497143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
559,78,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5479769376367963,0,1.0,combined,12,10.437143,0.9599285819327407,10.437143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
559,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6692954027774461,0,1.0,own,13,10.337143,0.9694155381723456,10.337143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
592,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6452402248034371,0,1.0,combined,14,10.332597,0.9084994213537944,10.332597,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
594,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",459,0.5572478545985555,0,1.0,combined,15,10.077143,0.9707416436590314,10.077143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
