section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw4,1,1389,boxed,30.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,3,9138,1,24,True,8,3,3,0.0,1,0,0,4,1,3.0,1,0.5,0,0,6,1,7,0,False,boxed|cov4|hp_repeat3|mirror|hot2|dom_last|perm4|hidden3v|draw_chain7,1389,134,958,314,False,False,True
Evening,Set1,Draw1,1,089,boxed,27.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,True,False,2,2,0,2,098,3,14,False,8,2,1,0.0,7,0,0,4,0,3.0,0,0.0,0,2,0,2,1,0,False,boxed|cov4|hp_repeat2|vstr2|vstr3|hot2|dom_last|perm2|set_chain2,089,589,958,314,False,False,True
Evening,Set1,Draw5,1,136899,boxed,26.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,2,991386,1,24,True,8,2,3,0.0,1,0,0,4,1,3.0,3,0.5,0,0,1,1,2,0,False,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain2,136899,134,958,314,False,False,True
Combined,Set1,Draw5,1,113389,boxed,25.5,"R2,R4,R8",True,False,False,False,False,False,False,True,False,2,3,0,3,911338,1,24,True,6,3,2,0.0,1,0,0,4,1,3.0,3,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat3|mirror|hot2|dom_last|perm3|hidden3v|draw_chain3,113389,134,958,314,False,False,True
Evening,Set2,Draw1,1,089,boxed,25.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,True,False,1,2,0,2,098,3,14,False,8,2,1,0.0,7,0,0,2,0,3.0,0,0.0,0,2,0,2,1,0,False,boxed|cov4|hp_repeat2|vstr2|vstr3|hot1|dom_last|perm2|set_chain2,089,589,958,314,False,False,True
Combined,Set1,Draw5,1,359,straight,24.0,R6,False,False,False,False,False,False,False,False,False,2,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,4,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain7,359,589,958,314,False,False,True
Midday,Set1,Draw1,3,11348,boxed,23.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,3,0,2,41138,1,24,False,6,2,2,0.0,1,0,0,2,1,0.0,2,0.0,0,4,3,3,4,0,False,boxed|cov3|hp_repeat2|mirror|hot2|perm3|set_chain3|draw_chain4,11348,134,958,314,False,False,True
Combined,Set1,Draw5,2,359,straight,22.0,R6,False,False,False,False,False,False,False,False,False,2,1,0,3,593,1,14,False,2,3,0,0.0,3,0,0,2,0,0.0,0,0.0,2,4,6,3,7,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain7,359,589,958,314,False,False,True
Midday,Set3,Draw1,4,113488,boxed,22.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,1,3,0,4,411388,1,24,False,6,4,2,0.0,1,0,0,1,1,0.0,3,0.0,0,4,0,3,1,0,False,boxed|cov3|hp_repeat4|mirror|hot1|perm3|set_chain3,113488,134,958,314,False,False,True
Midday,Set3,Draw1,3,113488,boxed,22.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,1,3,0,4,411388,1,24,False,6,4,2,0.0,1,0,0,1,1,0.0,3,0.0,0,4,0,3,1,0,False,boxed|cov3|hp_repeat4|mirror|hot1|perm3|set_chain3,113488,134,958,314,False,False,True
Midday,Set1,Draw1,4,113488,boxed,22.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,1,3,0,1,411388,1,24,False,6,1,2,0.0,1,0,0,1,1,0.0,3,0.0,0,4,3,3,4,0,False,boxed|cov3|mirror|hot1|perm3|set_chain3|draw_chain4,113488,134,958,314,False,False,True
Midday,Set1,Draw2,4,113488,boxed,22.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,1,3,0,1,411388,1,24,False,6,1,2,0.0,1,0,0,1,1,0.0,3,0.0,0,4,3,3,4,0,False,boxed|cov3|mirror|hot1|perm3|set_chain3|draw_chain4,113488,134,958,314,False,False,True
Midday,Set1,Draw2,3,11348,boxed,22.0,"R2,R4,R8",True,False,False,False,False,False,False,False,False,1,3,0,2,41138,1,24,False,6,2,2,0.0,1,0,0,1,1,0.0,2,0.0,0,4,3,3,4,0,False,boxed|cov3|hp_repeat2|mirror|hot1|perm3|set_chain3|draw_chain4,11348,134,958,314,False,False,True
