section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set1,Draw4,3,33,3,1,0.0,4,0.0,True,True,False,False,False,True,True,1,5,1,5,7,0,0,0,334:1;3348:1;389:1,334:3;8334:2;983:1,6,4,0,0.0,0,0,2,4,0,1,0.5,1,4,4,0,0.0,26.5,60.0,3,False,False,893,222,True,True,True
Evening,Set1,Draw5,3,33,3,1,0.0,3,0.0,True,True,False,False,False,True,True,1,5,1,5,11,0,0,0,334:1;3348:1;389:1,334:3;8334:2;983:1,6,3,0,0.0,0,0,2,4,0,1,0.5,1,4,4,0,0.0,25.5,60.0,3,False,False,893,222,True,True,True
Evening,Set1,Draw2,3,33,3,1,0.0,4,1.0,True,True,False,False,False,True,True,1,5,1,5,2,2,0,0,334:1;3348:1,334:3;8334:2,6,4,0,0.0,0,1,2,4,0,1,0.5,1,4,0,0,0.0,23.5,60.0,1,False,False,893,222,True,True,True
Evening,Set1,Draw3,3,33,3,1,0.0,4,1.0,True,True,False,False,False,True,True,1,5,1,5,7,7,0,0,334:1;3348:1;389:1,334:3;8334:2;983:1,6,4,0,0.0,0,1,2,4,0,1,0.5,1,4,0,0,0.0,23.5,60.0,1,False,False,893,222,True,True,True
Evening,Set1,Draw4,2,33,2,1,0.0,4,1.0,True,False,False,False,False,True,True,2,6,2,6,3,0,3,0,348:1;389:1;3489:1,834:2;983:1;9834:1,4,4,0,0.0,0,1,2,0,0,1,0.5,0,7,1,0,0.0,20.5,60.0,2,False,False,893,222,True,True,True
Evening,Set1,Draw3,2,33,2,1,0.0,4,1.0,True,False,False,False,False,True,True,2,6,2,6,3,0,3,0,348:1;389:1;3489:1,834:2;983:2;9834:2,4,4,0,0.0,0,1,2,0,0,1,0.5,0,7,0,0,0.0,19.5,60.0,1,False,False,893,222,True,True,True
Evening,Set1,Draw3,4,33,3,1,0.0,4,0.0,False,False,False,False,False,False,True,1,5,1,5,5,0,0,0,3348:1;334:1;389:1,8334:1;334:1;983:1,6,4,0,0.0,0,0,0,0,0,0,0.5,1,4,4,0,0.0,19.5,60.0,3,False,False,893,222,True,True,True
Evening,Set1,Draw3,1,33,2,1,0.0,4,1.0,True,False,False,False,False,True,True,2,6,2,6,3,0,3,0,348:1;389:1;3489:1,834:2;983:2;9834:2,4,4,0,0.0,0,1,2,0,0,1,0.5,0,7,0,0,0.0,19.5,60.0,1,False,False,893,222,True,True,True
Evening,Set1,Draw4,1,33,2,1,0.0,4,1.0,True,False,False,False,False,True,True,2,6,2,6,3,0,3,0,348:1;389:1;3489:1,834:2;983:2;9834:2,4,4,0,0.0,0,1,2,0,0,1,0.5,0,7,0,0,0.0,19.5,60.0,1,False,False,893,222,True,True,True
Evening,Set1,Draw4,4,33,3,1,0.0,4,0.0,False,False,False,False,False,False,True,1,5,1,5,5,0,0,0,3348:1;389:1;334:1,8334:1;983:1;334:1,6,4,0,0.0,0,0,0,0,0,0,0.5,1,4,4,0,0.0,19.5,60.0,3,False,False,893,222,True,True,True
