Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,DRAW_DATA,712,343,078,811,272,083,238
Set3,Draw1,R2,99240338867,99208867,99286,9926*,996*,996*,996*
Set3,Draw1,R4,29906883347,29906887,29968,2996*,996*,996*,996*
Set3,Draw1,R6,68870993324,68870992,68992,6992*,699*,699*,699*
Set3,Draw1,R8,70998833624,70998862,99862,9962*,996*,996*,996*
Set2,Draw1,DRAW_DATA,343,078,811,272,083,238,197
Set2,Draw1,R2,59920188667,59921866,599266,59966*,59966*,59966*,5966*
Set2,Draw1,R4,25990668871,25996681,259966,59966*,59966*,59966*,5966*
Set2,Draw1,R6,66881705992,66815992,665992,66599*,66599*,66599*,6659*
Set2,Draw1,R8,70199886625,19986625,996625,99665*,99665*,99665*,9665*
Set1,Draw1,DRAW_DATA,078,811,272,083,238,197,569
Set1,Draw1,R2,55992401866,559924066,55994066*,5599466*,5599466**,559466**,546**
Set1,Draw1,R4,25599066841,255990664,55990664*,5599664*,5599664**,559664**,564**
Set1,Draw1,R6,66810559924,660559924,66055994*,6655994*,6655994**,665594**,654**
Set1,Draw1,R8,01998662455,099662455,09966455*,9966455*,9966455**,966455**,645**
Set1,Draw2,R2,N/A,55992240667,55994066,5599466*,5599466*,559466**,546**
Set1,Draw2,R4,N/A,22559906647,55990664,5599664*,5599664*,559664**,564**
Set1,Draw2,R6,N/A,66705599224,66055994,6655994*,6655994*,665594**,654**
Set1,Draw2,R8,N/A,70996622455,09966455,9966455*,9966455*,966455**,645**
Set1,Draw3,R2,N/A,N/A,55994403366,559944366,55994466*,5594466**,5446**
Set1,Draw3,R4,N/A,N/A,55990663344,559966344,55996644*,5596644**,5644**
Set1,Draw3,R6,N/A,N/A,66055993344,665599344,66559944*,6655944**,6544**
Set1,Draw3,R8,N/A,N/A,09933664455,993664455,99664455*,9664455**,6445**
Set1,Draw4,R2,N/A,N/A,N/A,55994403667,5599440667,55944066**,54406**
Set1,Draw4,R4,N/A,N/A,N/A,55990663447,5599066447,55906644**,50644**
Set1,Draw4,R6,N/A,N/A,N/A,66705599344,6670559944,66055944**,60544**
Set1,Draw4,R8,N/A,N/A,N/A,70993664455,7099664455,09664455**,06445**
Set1,Draw5,R2,N/A,N/A,N/A,N/A,559944011667,559440166**,544016**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,559906644711,559066441**,506441**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,661170559944,661055944**,610544**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,701199664455,019664455**,016445**
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,55924401667,52440167*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,25590664471,25064471*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66170559244,61705244*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,70196624455,70162445*
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,52440013867
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,25006834471
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68170053244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70018362445
